title:sujeto 1                                                                        , recorded:30.06.20 13.24.04, sampling:128, subject:sujeto 1                                                                        , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4, chan:37, units:emotiv,,,,,,,,,
63,0,4228.717845,4219.999897,4231.281948,4241.025537,809.7435699,4156.922975,4221.538358,4233.33323,4205.128102,4219.487076,4235.897332,4237.948614,4218.974256,4229.230666
64,0,4245.640922,4231.794768,4247.692204,4248.717845,829.230749,4169.743488,4222.051179,4229.230666,4213.33323,4241.025537,4217.948615,4234.871691,4218.974256,4236.922973
65,0,4252.307588,4241.538358,4250.769127,4252.307588,892.3076705,4194.871692,4234.871691,4236.922973,4219.487076,4266.153742,4219.487076,4241.025537,4233.33323,4251.794768
66,0,4236.410153,4232.820409,4234.871691,4236.410153,967.1794635,4193.846051,4236.410153,4237.435794,4215.897333,4256.922973,4231.794768,4241.538358,4237.435794,4247.179383
67,0,4226.153743,4219.487076,4229.743486,4226.666563,1019.999975,4165.640924,4225.128102,4230.769127,4208.205025,4242.563999,4223.58964,4233.33323,4228.205025,4231.794768
68,0,4231.794768,4221.025538,4236.410153,4231.794768,1072.307666,4156.410155,4224.102461,4229.230666,4200.512718,4232.307589,4212.307589,4230.256307,4224.102461,4228.205025
69,0,4237.948614,4233.84605,4237.948614,4232.307589,1147.179459,4175.897334,4229.743486,4231.794768,4208.717846,4236.410153,4219.999897,4234.358871,4230.256307,4241.025537
70,0,4228.717845,4229.230666,4227.692204,4223.07682,1250.7692,4181.025539,4230.769127,4232.820409,4216.410153,4243.58964,4215.384512,4225.128102,4226.153743,4234.871691
71,0,4226.153743,4219.999897,4226.153743,4229.743486,1399.487145,4165.640924,4230.256307,4229.230666,4206.153743,4233.84605,4203.07682,4215.384512,4218.461435,4223.07682
72,0,4237.948614,4230.256307,4240.512717,4244.615281,1560.512782,4163.589642,4230.256307,4228.717845,4197.948615,4232.820409,4212.82041,4226.153743,4223.07682,4235.384512
73,0,4238.461435,4233.84605,4240.512717,4236.922973,1696.410215,4174.871693,4232.820409,4231.281948,4203.07682,4231.281948,4219.487076,4235.384512,4226.153743,4243.076819
74,0,4233.84605,4226.666563,4228.205025,4225.128102,1818.461494,4165.640924,4231.281948,4229.230666,4209.230666,4224.615281,4217.948615,4231.281948,4225.128102,4240.512717
75,0,4239.999896,4228.205025,4233.84605,4231.794768,1928.717902,4150.769129,4225.128102,4224.102461,4207.179384,4255.384511,4222.051179,4233.84605,4232.820409,4245.640922
76,0,4243.076819,4233.33323,4247.179383,4234.871691,2024.615335,4161.025539,4224.102461,4222.051179,4198.461436,4267.692203,4213.846051,4233.84605,4231.281948,4239.999896
77,0,4240.512717,4240.512717,4246.153742,4237.435794,2136.410204,4177.435795,4231.794768,4226.666563,4202.051179,4225.640922,4205.640923,4229.230666,4226.153743,4235.897332
78,0,4240.512717,4243.076819,4238.461435,4242.051178,2254.87174,4173.846052,4233.33323,4230.256307,4211.794769,4209.230666,4218.461435,4234.871691,4233.84605,4248.205024
79,0,4232.307589,4233.33323,4229.743486,4224.615281,2351.281994,4165.128103,4226.153743,4226.153743,4203.589641,4221.025538,4224.102461,4234.358871,4232.820409,4243.076819
80,0,4224.102461,4229.230666,4226.153743,4215.384512,2445.640966,4167.692206,4227.179384,4224.615281,4201.025538,4219.999897,4205.128102,4226.153743,4216.922974,4226.666563
81,0,4230.256307,4235.897332,4233.84605,4233.33323,2536.923015,4163.076821,4232.820409,4230.769127,4216.410153,4238.974255,4198.461436,4227.692204,4215.384512,4229.743486
82,0,4232.307589,4231.794768,4236.410153,4236.410153,2563.07686,4150.256309,4231.794768,4233.33323,4217.435794,4258.974255,4215.384512,4234.871691,4226.666563,4230.769127
83,0,4231.281948,4227.179384,4232.820409,4232.307589,2525.640964,4155.897334,4230.256307,4230.769127,4211.794769,4245.640922,4225.640922,4238.974255,4233.84605,4228.717845
84,0,4231.281948,4234.358871,4234.358871,4238.461435,2787.69224,4163.589642,4229.230666,4229.230666,4216.410153,4231.281948,4220.512717,4239.999896,4235.384512,4232.820409
85,0,4223.07682,4229.230666,4234.871691,4225.640922,2932.307621,4158.461437,4225.640922,4228.205025,4216.410153,4226.153743,4211.794769,4231.794768,4228.205025,4225.640922
86,0,4215.897333,4218.974256,4229.230666,4214.871692,2839.999931,4157.948616,4225.640922,4232.820409,4212.307589,4226.666563,4207.692205,4219.487076,4217.948615,4215.384512
87,0,4215.897333,4221.538358,4227.692204,4232.307589,4208.205025,4165.640924,4224.102461,4234.871691,4217.435794,4232.307589,4212.82041,4222.563999,4221.538358,4222.051179
88,0,4215.384512,4228.717845,4229.743486,4242.051178,6734.87163,4150.256309,4212.82041,4221.538358,4210.256307,4227.179384,4221.538358,4229.743486,4231.794768,4234.358871
89,0,4214.871692,4230.256307,4229.743486,4232.820409,7775.384425,4129.743489,4206.153743,4215.384512,4196.410154,4225.128102,4214.871692,4223.58964,4230.769127,4233.33323
90,0,4215.384512,4229.743486,4227.692204,4226.153743,7347.692128,4148.205027,4215.384512,4229.230666,4207.179384,4234.358871,4201.538359,4215.384512,4222.563999,4221.025538
91,0,4213.33323,4226.153743,4225.128102,4230.769127,7316.410078,4172.820411,4223.07682,4236.410153,4217.948615,4228.717845,4199.487077,4214.871692,4214.871692,4211.281948
92,0,4207.692205,4217.948615,4218.974256,4233.84605,7486.153663,4159.487078,4216.410153,4226.666563,4204.102461,4214.871692,4205.640923,4215.897333,4212.82041,4212.307589
93,0,4200.512718,4213.33323,4216.410153,4222.563999,7298.97418,4138.974258,4209.743487,4224.102461,4201.538359,4225.640922,4213.33323,4222.563999,4227.692204,4222.563999
94,0,4197.948615,4215.384512,4220.512717,4212.82041,7247.17931,4147.692206,4213.33323,4230.769127,4219.999897,4246.153742,4215.897333,4227.179384,4236.922973,4223.58964
95,0,4199.487077,4217.435794,4217.948615,4219.487076,7227.17931,4156.410155,4217.948615,4232.307589,4215.384512,4226.153743,4203.07682,4209.230666,4216.922974,4204.615282
96,0,4194.871692,4215.384512,4213.33323,4222.051179,7183.076747,4149.230668,4214.358871,4227.692204,4196.410154,4189.230667,4191.281949,4194.358872,4201.025538,4193.333231
97,0,4198.974256,4216.410153,4226.153743,4221.025538,7193.333157,4165.640924,4217.435794,4226.666563,4201.025538,4206.153743,4209.230666,4217.948615,4219.999897,4216.922974
98,0,4209.743487,4219.487076,4240.512717,4230.769127,7169.230594,4182.05118,4225.640922,4233.33323,4210.769128,4245.128101,4228.717845,4242.563999,4236.410153,4238.974255
99,0,4201.025538,4215.384512,4229.230666,4234.871691,7122.051108,4176.410154,4223.07682,4232.307589,4206.153743,4230.256307,4213.846051,4224.615281,4223.07682,4222.051179
100,0,4187.692205,4211.281948,4213.846051,4225.640922,7066.666494,4165.128103,4215.384512,4217.948615,4201.025538,4208.717846,4189.743487,4197.435795,4205.640923,4199.487077
101,0,4197.948615,4215.897333,4221.538358,4223.58964,7023.076751,4157.948616,4212.82041,4213.33323,4199.999897,4225.640922,4197.948615,4206.666564,4209.743487,4208.717846
102,0,4207.179384,4219.487076,4233.84605,4228.717845,7016.922905,4158.974257,4213.846051,4225.640922,4198.974256,4226.153743,4224.615281,4230.256307,4227.692204,4227.179384
103,0,4197.948615,4217.435794,4227.692204,4226.666563,7018.974187,4163.589642,4214.871692,4229.743486,4198.974256,4204.102461,4225.640922,4230.256307,4231.281948,4224.615281
104,0,4190.769128,4214.871692,4214.871692,4217.948615,6977.435727,4166.153744,4216.410153,4224.615281,4199.999897,4207.179384,4208.717846,4213.846051,4219.487076,4212.307589
105,0,4196.410154,4213.846051,4214.871692,4211.794769,6932.820343,4177.948616,4218.461435,4227.692204,4207.179384,4226.666563,4205.128102,4210.256307,4214.358871,4210.256307
106,0,4208.717846,4217.948615,4225.128102,4223.58964,6907.179318,4189.743487,4220.512717,4235.384512,4216.922974,4231.794768,4217.435794,4224.102461,4225.640922,4223.07682
107,0,4215.384512,4219.487076,4230.769127,4230.769127,6865.128037,4172.820411,4218.461435,4232.820409,4213.846051,4226.666563,4224.615281,4233.84605,4234.358871,4232.307589
108,0,4209.230666,4215.897333,4228.205025,4213.846051,6832.820346,4161.53836,4211.281948,4222.051179,4202.564,4222.563999,4217.435794,4226.666563,4226.666563,4225.640922
109,0,4198.974256,4214.358871,4216.922974,4201.025538,6830.769064,4175.897334,4211.281948,4216.410153,4198.974256,4223.58964,4205.640923,4212.307589,4214.871692,4213.846051
110,0,4198.974256,4213.846051,4210.256307,4209.743487,6813.845987,4172.820411,4211.281948,4218.461435,4205.128102,4228.205025,4198.974256,4209.230666,4213.33323,4210.769128
111,0,4211.281948,4216.922974,4223.58964,4224.615281,6775.89727,4162.05118,4205.640923,4221.025538,4207.179384,4225.128102,4209.743487,4221.538358,4220.512717,4221.025538
112,0,4219.487076,4220.512717,4234.871691,4229.230666,6742.051117,4171.281949,4205.640923,4217.948615,4201.025538,4204.615282,4221.538358,4233.33323,4218.974256,4229.743486
113,0,4215.897333,4216.922974,4231.794768,4231.281948,6717.435733,4184.102462,4213.33323,4216.410153,4196.410154,4197.435795,4222.051179,4228.717845,4216.922974,4227.179384
114,0,4215.384512,4219.999897,4227.692204,4230.769127,6693.33317,4183.076821,4216.922974,4217.435794,4200.512718,4227.692204,4210.769128,4218.461435,4221.538358,4221.025538
115,0,4221.538358,4229.743486,4231.794768,4224.615281,6658.461376,4183.589641,4215.384512,4218.974256,4206.666564,4243.076819,4205.128102,4219.999897,4220.512717,4221.025538
116,0,4221.538358,4226.666563,4232.820409,4217.948615,6617.948556,4184.102462,4216.410153,4221.025538,4201.538359,4222.051179,4208.205025,4222.051179,4214.358871,4219.999897
117,0,4212.82041,4215.384512,4225.640922,4216.410153,6589.743429,4172.30759,4215.897333,4216.410153,4197.948615,4209.230666,4206.666564,4214.358871,4212.82041,4214.871692
118,0,4210.256307,4214.871692,4225.640922,4216.922974,6575.897275,4170.256308,4216.410153,4217.948615,4207.179384,4217.435794,4206.153743,4212.307589,4215.897333,4215.897333
119,0,4211.794769,4216.922974,4227.179384,4219.487076,6557.948558,4186.666564,4218.974256,4228.717845,4209.230666,4226.153743,4208.717846,4216.410153,4215.384512,4215.384512
120,0,4207.692205,4215.897333,4222.051179,4223.07682,6529.23061,4191.794769,4217.948615,4227.692204,4197.948615,4224.615281,4201.538359,4215.384512,4213.846051,4212.82041
121,0,4208.717846,4219.999897,4222.051179,4223.07682,6499.999841,4192.30759,4216.922974,4216.410153,4196.410154,4216.410153,4201.538359,4214.358871,4214.871692,4214.871692
122,0,4211.794769,4217.435794,4225.640922,4217.435794,6470.769073,4197.435795,4217.435794,4219.487076,4207.179384,4215.384512,4211.794769,4217.948615,4216.922974,4216.922974
123,0,4211.794769,4212.307589,4224.102461,4213.33323,6447.69215,4199.487077,4220.512717,4232.820409,4209.230666,4229.230666,4215.384512,4223.58964,4223.58964,4223.07682
124,0,4221.025538,4225.128102,4230.256307,4219.487076,6434.871638,4208.205025,4228.717845,4229.743486,4205.640923,4238.461435,4221.025538,4232.820409,4233.84605,4235.384512
125,0,4233.33323,4235.384512,4241.538358,4230.769127,6415.384459,4215.897333,4228.717845,4219.487076,4202.564,4228.205025,4228.717845,4236.410153,4235.897332,4238.461435
126,0,4229.230666,4225.640922,4235.897332,4236.410153,6378.461382,4203.589641,4221.538358,4223.58964,4203.07682,4219.487076,4221.025538,4231.281948,4226.666563,4231.794768
127,0,4216.922974,4214.358871,4227.692204,4230.256307,6342.563947,4190.256308,4216.410153,4231.794768,4208.205025,4221.538358,4214.871692,4228.205025,4223.58964,4231.281948
128,0,4213.846051,4217.948615,4229.743486,4221.538358,6328.204973,4197.435795,4218.461435,4227.179384,4206.666564,4225.128102,4220.512717,4229.230666,4229.743486,4233.84605
0,0,4221.025538,4224.615281,4232.820409,4217.948615,6325.640871,4210.256307,4227.179384,4224.102461,4201.538359,4222.563999,4218.461435,4231.281948,4230.256307,4232.820409
1,0,4226.666563,4222.563999,4233.84605,4215.897333,6290.769077,4206.666564,4231.794768,4229.230666,4202.564,4223.58964,4205.128102,4228.205025,4222.051179,4231.794768
2,0,4222.563999,4217.948615,4230.256307,4218.974256,6241.025488,4192.82041,4225.128102,4227.692204,4202.564,4223.58964,4200.512718,4220.512717,4215.897333,4231.281948
3,0,4221.025538,4222.563999,4229.230666,4227.692204,6230.256258,4199.999897,4224.102461,4225.128102,4203.589641,4223.07682,4212.307589,4221.538358,4218.461435,4230.769127
4,0,4232.307589,4232.307589,4239.487076,4236.410153,6226.153694,4228.717845,4234.871691,4232.820409,4208.205025,4232.307589,4225.640922,4233.33323,4224.615281,4231.794768
5,0,4232.820409,4231.794768,4245.640922,4237.435794,6186.153695,4224.102461,4230.769127,4231.281948,4203.589641,4230.769127,4223.58964,4234.871691,4227.179384,4232.307589
6,0,4220.512717,4222.563999,4234.358871,4226.153743,6153.846003,4194.871692,4214.871692,4220.512717,4195.384513,4217.435794,4213.846051,4223.07682,4228.717845,4232.820409
7,0,4217.435794,4217.948615,4226.666563,4217.435794,6142.563952,4202.051179,4219.487076,4223.58964,4201.025538,4224.615281,4216.410153,4219.487076,4232.820409,4233.33323
8,0,4223.58964,4215.384512,4232.307589,4221.025538,6123.589594,4218.461435,4231.281948,4232.307589,4209.743487,4236.410153,4222.563999,4229.230666,4231.281948,4235.384512
9,0,4226.153743,4213.33323,4233.84605,4223.07682,6093.846005,4204.615282,4231.794768,4231.794768,4210.769128,4232.820409,4224.615281,4235.384512,4229.743486,4241.025537
10,0,4224.102461,4215.384512,4232.820409,4215.897333,6063.076775,4201.025538,4230.769127,4231.794768,4216.410153,4239.999896,4233.33323,4237.948614,4235.897332,4248.205024
11,0,4226.153743,4219.487076,4233.84605,4212.307589,6051.794724,4223.07682,4235.384512,4237.435794,4223.07682,4256.410152,4243.076819,4241.025537,4238.974255,4249.743486
12,0,4229.743486,4219.999897,4234.358871,4217.948615,6041.025493,4223.58964,4233.33323,4234.358871,4213.33323,4241.025537,4236.410153,4238.974255,4231.281948,4244.615281
13,0,4231.281948,4220.512717,4241.538358,4230.256307,6009.230622,4211.281948,4229.743486,4229.230666,4201.538359,4220.512717,4228.717845,4238.974255,4228.717845,4244.615281
14,0,4232.307589,4225.640922,4249.743486,4241.025537,5989.743443,4216.922974,4232.820409,4230.769127,4203.589641,4236.922973,4236.410153,4246.153742,4235.897332,4252.307588
15,0,4223.58964,4216.922974,4235.897332,4224.615281,5978.461392,4213.33323,4225.640922,4225.640922,4204.615282,4239.999896,4235.384512,4239.487076,4229.743486,4246.153742
16,0,4208.205025,4201.025538,4214.358871,4199.999897,5933.846009,4196.922974,4214.871692,4216.922974,4196.922974,4202.051179,4216.922974,4222.051179,4212.82041,4226.153743
17,0,4214.871692,4207.179384,4223.58964,4211.281948,5891.281907,4197.435795,4215.384512,4215.897333,4197.435795,4194.871692,4210.256307,4225.640922,4212.82041,4227.692204
18,0,4242.051178,4229.230666,4250.256306,4234.358871,5888.717805,4206.153743,4218.974256,4219.487076,4206.153743,4233.33323,4229.230666,4247.692204,4231.794768,4255.384511
19,0,4245.128101,4234.358871,4251.794768,4232.307589,5880.512677,4209.743487,4222.051179,4224.102461,4208.717846,4247.692204,4247.692204,4256.410152,4244.615281,4272.820408
20,0,4229.743486,4222.563999,4231.794768,4223.07682,5859.487036,4222.563999,4229.743486,4230.256307,4208.205025,4235.897332,4241.538358,4242.563999,4238.461435,4261.538357
21,0,4231.794768,4223.07682,4233.33323,4230.769127,5854.358831,4241.538358,4236.922973,4233.84605,4212.307589,4239.999896,4226.666563,4230.769127,4229.743486,4245.128101
22,0,4242.563999,4233.33323,4249.743486,4237.948614,5850.256267,4237.435794,4235.384512,4235.384512,4218.461435,4244.10246,4232.307589,4239.487076,4233.33323,4245.640922
23,0,4240.512717,4228.205025,4241.025537,4224.615281,5823.076781,4216.922974,4231.794768,4233.84605,4216.410153,4233.33323,4244.615281,4242.563999,4236.922973,4251.794768
24,0,4228.205025,4219.487076,4226.153743,4214.358871,5778.461397,4216.922974,4231.281948,4229.743486,4213.846051,4229.743486,4238.461435,4231.794768,4235.384512,4247.179383
25,0,4222.563999,4225.128102,4230.256307,4223.07682,5744.615244,4230.256307,4231.281948,4227.692204,4213.33323,4236.922973,4225.640922,4226.666563,4230.256307,4235.384512
26,0,4225.640922,4228.205025,4235.384512,4226.666563,5741.538321,4232.307589,4229.230666,4221.025538,4205.640923,4233.84605,4222.563999,4226.153743,4221.538358,4229.230666
27,0,4230.769127,4221.025538,4233.33323,4218.974256,5749.230629,4232.820409,4231.794768,4216.922974,4205.128102,4231.794768,4223.07682,4229.230666,4216.410153,4230.256307
28,0,4227.179384,4218.461435,4229.230666,4216.410153,5731.794732,4228.717845,4230.256307,4222.563999,4213.846051,4245.128101,4222.051179,4229.743486,4220.512717,4230.769127
29,0,4217.948615,4217.948615,4221.538358,4217.948615,5705.640886,4212.307589,4222.051179,4224.102461,4213.846051,4238.974255,4219.487076,4221.538358,4223.07682,4226.666563
30,0,4219.999897,4222.051179,4226.666563,4221.025538,5682.051143,4220.512717,4226.153743,4224.615281,4211.281948,4223.07682,4223.58964,4224.615281,4226.153743,4232.820409
31,0,4234.358871,4233.33323,4244.10246,4234.871691,5634.871657,4246.666563,4237.948614,4231.794768,4215.384512,4239.487076,4234.871691,4241.025537,4234.358871,4249.230665
32,0,4237.948614,4227.692204,4242.051178,4234.358871,5605.128068,4238.461435,4228.717845,4229.230666,4215.384512,4254.35887,4232.820409,4240.512717,4236.410153,4250.256306
33,0,4225.640922,4213.33323,4227.692204,4216.410153,5623.076786,4219.999897,4214.871692,4221.025538,4213.846051,4230.256307,4220.512717,4226.153743,4229.743486,4230.769127
34,0,4222.563999,4219.999897,4229.230666,4220.512717,5629.230632,4236.410153,4223.58964,4224.102461,4214.871692,4218.461435,4224.615281,4226.153743,4228.205025,4227.179384
35,0,4230.769127,4231.794768,4236.922973,4237.948614,5602.051145,4253.333229,4236.922973,4230.256307,4214.871692,4241.025537,4236.922973,4234.871691,4234.358871,4244.615281
36,0,4229.743486,4221.538358,4233.84605,4235.897332,5576.41012,4235.384512,4229.743486,4228.717845,4212.82041,4246.666563,4235.897332,4235.897332,4234.358871,4247.179383
37,0,4222.051179,4214.358871,4229.230666,4224.102461,5570.256274,4221.025538,4219.487076,4225.640922,4212.307589,4234.871691,4232.307589,4231.281948,4225.640922,4233.33323
38,0,4223.07682,4223.07682,4231.281948,4229.743486,5548.204993,4233.84605,4221.538358,4229.743486,4220.512717,4242.051178,4234.871691,4229.230666,4226.153743,4229.230666
39,0,4225.640922,4224.615281,4232.820409,4235.897332,5506.666532,4230.256307,4221.025538,4229.743486,4225.640922,4250.769127,4234.871691,4231.281948,4231.281948,4232.820409
40,0,4220.512717,4215.384512,4230.769127,4219.487076,5482.051148,4212.307589,4213.33323,4220.512717,4214.871692,4226.666563,4237.435794,4232.820409,4228.717845,4231.794768
41,0,4217.435794,4213.33323,4231.794768,4215.897333,5481.538327,4219.487076,4210.256307,4221.025538,4207.692205,4214.358871,4241.538358,4232.820409,4228.717845,4232.307589
42,0,4219.487076,4217.435794,4232.820409,4230.256307,5474.871661,4233.84605,4216.410153,4233.33323,4219.487076,4238.461435,4231.281948,4230.769127,4228.205025,4229.743486
43,0,4216.922974,4211.794769,4226.666563,4228.717845,5452.307559,4230.769127,4217.435794,4231.794768,4221.025538,4247.179383,4220.512717,4224.102461,4219.999897,4217.948615
44,0,4213.33323,4207.179384,4222.051179,4219.999897,5443.58961,4226.666563,4204.615282,4216.410153,4201.538359,4226.666563,4223.58964,4222.563999,4215.384512,4214.358871
45,0,4214.358871,4211.794769,4225.640922,4231.281948,5424.102431,4221.538358,4195.897333,4211.281948,4199.487077,4210.769128,4231.281948,4226.666563,4217.948615,4223.58964
46,0,4215.384512,4214.358871,4229.230666,4238.974255,5377.948586,4211.281948,4206.666564,4218.461435,4215.897333,4214.358871,4235.897332,4228.717845,4219.999897,4227.179384
47,0,4212.307589,4211.794769,4228.205025,4229.743486,5362.051151,4214.358871,4219.487076,4225.640922,4215.384512,4228.717845,4238.461435,4227.179384,4219.487076,4221.025538
48,0,4213.846051,4213.33323,4230.769127,4229.230666,5378.461407,4228.717845,4217.435794,4225.640922,4204.615282,4227.179384,4232.307589,4226.153743,4216.922974,4218.461435
49,0,4215.897333,4213.33323,4231.281948,4232.820409,5377.948586,4239.999896,4215.897333,4223.07682,4211.794769,4220.512717,4225.128102,4226.666563,4216.922974,4219.487076
50,0,4212.82041,4211.281948,4222.563999,4228.717845,5349.743459,4236.922973,4214.358871,4220.512717,4223.07682,4231.281948,4225.640922,4223.07682,4219.999897,4217.435794
51,0,4209.230666,4209.743487,4219.999897,4229.230666,5318.461408,4218.461435,4208.717846,4218.461435,4214.871692,4234.871691,4231.794768,4216.922974,4217.435794,4213.846051
52,0,4213.846051,4205.128102,4226.666563,4236.922973,5295.897306,4217.435794,4212.307589,4218.461435,4204.102461,4218.461435,4234.358871,4217.435794,4214.358871,4214.358871
53,0,4218.461435,4206.153743,4225.128102,4231.794768,5279.999871,4232.820409,4214.871692,4217.948615,4205.640923,4214.871692,4226.153743,4222.051179,4214.871692,4217.948615
54,0,4209.230666,4209.230666,4215.897333,4214.871692,5267.692179,4227.179384,4203.07682,4215.384512,4209.743487,4222.563999,4213.846051,4216.410153,4208.205025,4210.769128
55,0,4201.025538,4204.102461,4215.384512,4212.82041,5259.487051,4210.769128,4201.025538,4214.358871,4204.102461,4216.922974,4217.435794,4208.205025,4201.025538,4199.487077
56,0,4208.717846,4200.512718,4218.974256,4219.999897,5257.435769,4224.615281,4214.871692,4217.948615,4202.051179,4211.794769,4230.256307,4217.948615,4207.179384,4207.179384
57,0,4218.461435,4202.564,4218.974256,4216.922974,5235.897308,4234.358871,4214.871692,4218.974256,4207.179384,4213.846051,4226.666563,4225.128102,4209.743487,4220.512717
58,0,4211.794769,4201.538359,4219.999897,4215.384512,5210.769103,4222.563999,4210.256307,4216.922974,4205.640923,4219.999897,4217.435794,4219.487076,4205.640923,4216.410153
59,0,4202.564,4202.564,4217.435794,4224.102461,5214.358847,4225.640922,4215.897333,4215.384512,4205.128102,4214.358871,4218.974256,4214.871692,4206.153743,4204.615282
60,0,4204.102461,4198.974256,4211.794769,4221.538358,5201.538334,4227.692204,4208.717846,4213.846051,4206.666564,4201.025538,4223.58964,4214.358871,4207.179384,4202.051179
61,0,4215.384512,4197.435795,4215.897333,4206.666564,5161.538335,4215.384512,4198.974256,4211.794769,4202.051179,4214.358871,4221.025538,4219.999897,4206.666564,4211.281948
62,0,4225.128102,4214.358871,4231.794768,4214.871692,5151.794746,4228.717845,4212.82041,4216.922974,4205.640923,4240.512717,4222.051179,4233.84605,4215.897333,4229.743486
63,0,4222.051179,4219.487076,4235.897332,4235.384512,5149.743464,4243.076819,4220.512717,4222.051179,4214.358871,4237.435794,4228.205025,4235.384512,4223.58964,4231.794768
64,0,4209.230666,4201.538359,4217.948615,4224.102461,5128.205003,4213.846051,4205.640923,4214.871692,4207.179384,4212.82041,4222.051179,4217.435794,4210.769128,4207.179384
65,0,4203.07682,4192.30759,4204.615282,4203.589641,5119.999875,4196.410154,4195.897333,4208.717846,4196.922974,4194.871692,4211.281948,4208.717846,4196.922974,4192.82041
66,0,4214.358871,4201.025538,4212.82041,4211.794769,5128.205003,4222.051179,4203.07682,4215.897333,4202.051179,4199.487077,4217.948615,4220.512717,4206.153743,4211.281948
67,0,4226.666563,4212.307589,4229.230666,4219.999897,5106.666542,4237.948614,4211.794769,4219.999897,4210.256307,4222.051179,4228.717845,4233.84605,4220.512717,4229.743486
68,0,4223.58964,4214.871692,4232.307589,4214.871692,5066.153722,4234.871691,4212.307589,4216.410153,4212.307589,4232.820409,4222.563999,4229.743486,4217.435794,4225.128102
69,0,4214.871692,4206.666564,4222.563999,4217.435794,5063.58962,4235.897332,4212.82041,4217.435794,4211.794769,4216.410153,4215.384512,4218.461435,4204.102461,4214.871692
70,0,4207.692205,4196.410154,4211.794769,4218.974256,5067.692184,4221.538358,4211.281948,4216.410153,4207.179384,4205.640923,4216.410153,4211.281948,4197.435795,4205.640923
71,0,4208.205025,4202.564,4213.846051,4216.410153,5045.640902,4204.615282,4203.589641,4211.281948,4200.512718,4218.974256,4213.33323,4210.769128,4201.538359,4205.640923
72,0,4225.128102,4219.487076,4229.230666,4225.128102,5036.410133,4228.205025,4208.205025,4215.384512,4202.564,4235.384512,4223.07682,4224.102461,4215.897333,4226.153743
73,0,4237.948614,4224.615281,4238.974255,4236.922973,5045.128082,4252.307588,4219.999897,4220.512717,4209.743487,4221.025538,4235.897332,4231.281948,4221.025538,4235.384512
74,0,4228.205025,4216.922974,4233.33323,4237.435794,5033.33321,4242.563999,4220.512717,4219.999897,4213.846051,4194.871692,4227.179384,4220.512717,4209.230666,4218.974256
75,0,4221.025538,4214.871692,4225.640922,4225.640922,5006.153724,4243.58964,4219.999897,4223.58964,4218.974256,4221.025538,4215.897333,4217.435794,4210.769128,4212.82041
76,0,4228.205025,4222.563999,4233.84605,4221.025538,4984.102442,4254.35887,4225.640922,4225.640922,4221.538358,4256.410152,4220.512717,4224.615281,4216.922974,4221.025538
77,0,4224.102461,4214.871692,4233.33323,4228.205025,4966.666545,4224.102461,4214.871692,4214.871692,4208.205025,4226.153743,4219.487076,4219.487076,4206.153743,4216.410153
78,0,4214.871692,4204.102461,4218.461435,4222.563999,4969.743468,4198.461436,4204.615282,4210.769128,4198.461436,4193.333231,4211.794769,4213.33323,4201.025538,4211.794769
79,0,4222.563999,4211.281948,4219.487076,4214.358871,4982.05116,4227.179384,4215.897333,4216.410153,4209.743487,4216.922974,4217.435794,4219.487076,4214.358871,4216.410153
80,0,4234.358871,4221.025538,4230.769127,4226.666563,4969.743468,4258.974255,4223.58964,4216.410153,4219.999897,4235.384512,4225.128102,4223.07682,4218.974256,4218.974256
81,0,4231.281948,4219.999897,4232.820409,4229.743486,4934.358854,4249.230665,4218.461435,4222.051179,4214.358871,4212.82041,4222.563999,4223.58964,4211.794769,4222.563999
82,0,4231.794768,4223.07682,4240.512717,4222.051179,4898.974239,4231.281948,4215.897333,4229.743486,4216.410153,4205.128102,4227.179384,4232.820409,4217.948615,4233.84605
83,0,4238.461435,4229.230666,4249.230665,4230.256307,4895.897316,4236.410153,4221.025538,4224.102461,4218.461435,4228.717845,4234.358871,4236.922973,4221.538358,4234.871691
84,0,4231.281948,4220.512717,4235.897332,4226.153743,4919.487059,4237.948614,4217.435794,4213.33323,4206.153743,4237.948614,4222.563999,4223.58964,4208.205025,4219.999897
85,0,4221.538358,4209.230666,4221.538358,4211.281948,4925.128085,4231.281948,4210.769128,4213.846051,4200.512718,4224.615281,4209.230666,4214.871692,4205.128102,4215.897333
86,0,4233.84605,4216.922974,4233.84605,4221.538358,4903.589624,4243.58964,4223.58964,4227.179384,4216.922974,4224.102461,4227.179384,4231.281948,4219.487076,4231.281948
87,0,4246.153742,4229.230666,4250.769127,4235.384512,4887.692188,4254.871691,4235.897332,4238.461435,4227.692204,4238.461435,4248.205024,4246.153742,4228.205025,4241.025537
88,0,4235.384512,4222.563999,4242.051178,4226.666563,4869.23065,4233.84605,4223.58964,4228.205025,4218.461435,4224.102461,4228.717845,4230.256307,4213.846051,4226.153743
89,0,4224.102461,4211.281948,4224.615281,4218.461435,4835.897318,4223.58964,4211.794769,4214.871692,4215.384512,4207.692205,4210.769128,4214.358871,4201.025538,4214.871692
90,0,4231.794768,4214.358871,4229.230666,4218.974256,4819.999882,4241.538358,4218.974256,4222.051179,4219.999897,4228.205025,4227.692204,4224.615281,4210.769128,4225.640922
