title:P                                                                               , recorded:02.07.20 10.57.19, sampling:128, subject:N                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4, chan:37, units:emotiv,,,,,,,,,
51,0,4222.563999,4212.307589,4209.230666,4213.846051,4237.435794,4219.999897,4207.179384,4234.871691,4223.07682,4227.179384,4217.948615,4232.307589,4216.410153,4210.769128
52,0,4226.153743,4223.58964,4212.82041,4222.563999,4259.487075,4213.33323,4199.999897,4237.435794,4225.640922,4227.179384,4225.640922,4237.948614,4225.640922,4219.999897
53,0,4234.871691,4239.999896,4222.563999,4237.948614,4264.10246,4221.025538,4205.640923,4240.512717,4224.102461,4232.307589,4230.769127,4243.076819,4228.205025,4224.102461
54,0,4233.33323,4232.820409,4216.922974,4229.743486,4236.410153,4224.102461,4207.692205,4237.948614,4218.461435,4233.33323,4227.179384,4236.922973,4219.999897,4215.384512
55,0,4221.538358,4219.487076,4199.999897,4209.743487,4231.794768,4212.307589,4203.589641,4234.358871,4214.871692,4219.487076,4219.487076,4223.58964,4211.794769,4205.640923
56,0,4217.948615,4224.615281,4203.07682,4213.846051,4259.999896,4217.948615,4209.230666,4236.922973,4217.435794,4216.410153,4215.897333,4223.58964,4213.33323,4207.692205
57,0,4222.563999,4227.692204,4211.281948,4222.563999,4261.025537,4227.179384,4209.230666,4236.410153,4217.948615,4229.743486,4221.538358,4229.230666,4219.487076,4209.743487
58,0,4226.153743,4222.563999,4204.615282,4217.435794,4253.84605,4223.58964,4206.153743,4236.922973,4222.051179,4238.974255,4225.640922,4229.230666,4219.487076,4207.692205
59,0,4227.692204,4225.640922,4200.512718,4216.410153,4268.205024,4227.179384,4213.846051,4244.615281,4234.871691,4245.128101,4223.58964,4229.743486,4217.435794,4212.82041
60,0,4228.205025,4230.769127,4203.589641,4225.128102,4254.871691,4232.820409,4222.051179,4249.230665,4239.999896,4250.256306,4225.128102,4236.410153,4222.051179,4217.948615
61,0,4225.640922,4228.205025,4202.564,4226.666563,4234.358871,4230.256307,4218.461435,4244.10246,4234.358871,4244.615281,4226.153743,4237.948614,4222.051179,4212.307589
62,0,4225.640922,4227.179384,4198.974256,4225.128102,4251.281947,4228.205025,4212.82041,4238.461435,4229.230666,4236.410153,4221.538358,4230.256307,4217.435794,4205.640923
63,0,4230.769127,4235.897332,4203.07682,4230.769127,4277.948613,4228.717845,4216.410153,4241.025537,4234.871691,4243.58964,4229.230666,4230.256307,4224.102461,4209.230666
64,0,4228.717845,4233.33323,4206.666564,4227.179384,4278.974254,4225.128102,4216.922974,4239.487076,4237.948614,4247.692204,4239.487076,4235.384512,4229.230666,4212.307589
65,0,4222.563999,4224.102461,4204.615282,4219.999897,4270.769126,4219.999897,4211.794769,4232.307589,4228.717845,4237.435794,4231.281948,4234.358871,4222.051179,4207.692205
66,0,4222.563999,4225.128102,4202.051179,4227.179384,4265.128101,4218.974256,4209.230666,4232.307589,4222.051179,4231.794768,4223.07682,4231.281948,4215.897333,4206.153743
67,0,4223.58964,4228.717845,4201.538359,4230.769127,4253.84605,4228.205025,4217.948615,4239.999896,4223.58964,4232.307589,4225.128102,4229.743486,4215.384512,4212.307589
68,0,4218.461435,4222.051179,4199.487077,4219.487076,4245.640922,4232.307589,4224.102461,4239.999896,4221.538358,4216.922974,4218.974256,4225.128102,4213.846051,4211.281948
69,0,4221.538358,4227.179384,4201.025538,4222.563999,4252.307588,4219.487076,4215.897333,4238.461435,4223.07682,4212.307589,4221.025538,4225.128102,4218.974256,4208.717846
70,0,4227.179384,4234.358871,4203.07682,4230.769127,4249.743486,4216.410153,4212.307589,4238.974255,4228.205025,4229.230666,4232.820409,4231.794768,4224.102461,4214.358871
71,0,4219.999897,4221.538358,4196.410154,4217.948615,4239.999896,4227.179384,4217.435794,4237.948614,4229.743486,4235.384512,4228.205025,4228.717845,4219.999897,4213.33323
72,0,4215.384512,4212.82041,4192.30759,4206.666564,4251.794768,4222.051179,4212.307589,4233.33323,4227.692204,4230.256307,4221.025538,4219.487076,4218.974256,4207.179384
73,0,4216.410153,4221.025538,4193.846051,4214.358871,4266.666562,4213.33323,4202.051179,4227.179384,4223.58964,4228.717845,4225.128102,4220.512717,4222.563999,4210.256307
74,0,4214.871692,4217.435794,4196.410154,4215.897333,4245.640922,4214.871692,4199.487077,4222.051179,4217.435794,4221.025538,4224.615281,4224.615281,4217.435794,4210.256307
75,0,4219.487076,4211.794769,4207.179384,4209.743487,4213.33323,4213.846051,4202.564,4225.640922,4215.897333,4213.846051,4224.102461,4227.692204,4219.999897,4206.666564
76,0,4225.128102,4214.358871,4216.410153,4211.281948,4212.307589,4213.846051,4207.179384,4232.820409,4219.487076,4218.461435,4227.692204,4227.692204,4228.717845,4214.871692
77,0,4222.563999,4213.33323,4219.999897,4218.461435,4231.794768,4220.512717,4211.794769,4237.435794,4219.487076,4217.948615,4224.615281,4226.666563,4228.205025,4223.58964
78,0,4225.640922,4215.897333,4227.179384,4213.33323,4234.871691,4224.102461,4212.82041,4237.948614,4218.461435,4210.256307,4223.07682,4227.692204,4228.205025,4226.153743
79,0,4237.948614,4227.179384,4237.435794,4206.666564,4231.794768,4227.692204,4215.897333,4239.487076,4219.999897,4213.846051,4228.717845,4232.820409,4234.871691,4231.281948
80,0,4239.999896,4228.717845,4241.025537,4213.846051,4229.230666,4230.256307,4214.871692,4237.948614,4221.538358,4214.871692,4228.717845,4234.358871,4236.922973,4233.33323
81,0,4230.769127,4219.487076,4241.538358,4220.512717,4213.33323,4221.538358,4204.102461,4229.230666,4220.512717,4205.128102,4222.563999,4229.743486,4234.358871,4229.743486
82,0,4230.769127,4217.435794,4246.666563,4216.922974,4213.846051,4215.384512,4199.487077,4224.615281,4218.974256,4201.025538,4226.153743,4230.256307,4231.281948,4226.666563
83,0,4236.410153,4222.563999,4247.179383,4216.410153,4234.358871,4221.025538,4205.640923,4224.615281,4219.999897,4207.179384,4233.33323,4235.897332,4228.205025,4226.153743
84,0,4230.769127,4220.512717,4239.487076,4217.948615,4228.205025,4215.384512,4198.974256,4218.974256,4218.461435,4208.717846,4231.281948,4232.820409,4225.640922,4225.128102
85,0,4219.487076,4211.794769,4232.820409,4205.640923,4213.846051,4201.538359,4186.666564,4213.846051,4209.743487,4193.846051,4217.435794,4220.512717,4220.512717,4221.025538
86,0,4221.538358,4210.769128,4234.871691,4198.461436,4213.33323,4205.640923,4193.333231,4219.999897,4206.666564,4187.179385,4215.897333,4222.563999,4217.948615,4222.051179
87,0,4225.128102,4214.871692,4235.897332,4206.153743,4191.794769,4216.922974,4202.051179,4230.256307,4212.307589,4191.794769,4220.512717,4234.871691,4217.948615,4226.666563
88,0,4224.615281,4216.922974,4235.897332,4213.846051,4181.538359,4212.307589,4199.999897,4235.897332,4217.948615,4190.256308,4211.794769,4232.820409,4214.871692,4224.102461
89,0,4223.07682,4213.846051,4233.84605,4211.281948,4202.564,4205.640923,4195.384513,4231.794768,4214.871692,4182.05118,4208.205025,4223.58964,4212.82041,4221.025538
90,0,4217.435794,4211.281948,4230.769127,4204.615282,4212.82041,4209.743487,4197.948615,4222.563999,4206.153743,4183.589641,4211.794769,4222.563999,4212.307589,4225.640922
91,0,4213.33323,4206.666564,4226.153743,4195.384513,4201.538359,4209.743487,4199.487077,4220.512717,4196.922974,4186.666564,4204.102461,4222.563999,4204.615282,4221.025538
92,0,4221.025538,4209.743487,4229.230666,4202.564,4197.435795,4204.615282,4199.999897,4223.07682,4196.922974,4180.512718,4204.102461,4223.07682,4205.640923,4218.974256
93,0,4228.205025,4215.897333,4237.948614,4219.999897,4205.640923,4202.564,4202.051179,4223.07682,4197.435795,4173.846052,4215.897333,4228.205025,4214.358871,4230.769127
94,0,4227.692204,4215.384512,4244.10246,4215.384512,4218.974256,4206.666564,4207.692205,4226.153743,4195.384513,4182.05118,4219.487076,4233.33323,4216.922974,4233.84605
95,0,4225.640922,4210.769128,4239.999896,4197.948615,4204.615282,4206.153743,4206.666564,4226.153743,4197.435795,4189.230667,4217.435794,4232.307589,4216.410153,4224.615281
96,0,4222.051179,4208.205025,4235.897332,4199.999897,4170.769129,4202.564,4198.974256,4222.051179,4201.025538,4184.102462,4217.435794,4227.179384,4216.410153,4223.58964
97,0,4219.487076,4207.179384,4240.512717,4206.666564,4181.025539,4203.07682,4198.461436,4223.07682,4197.435795,4181.025539,4214.871692,4222.563999,4214.871692,4228.205025
98,0,4222.051179,4208.717846,4243.58964,4201.025538,4212.82041,4208.205025,4207.692205,4226.153743,4195.897333,4188.205026,4214.871692,4223.58964,4214.871692,4227.179384
99,0,4225.640922,4210.769128,4238.974255,4201.025538,4217.435794,4212.82041,4212.307589,4229.230666,4202.051179,4191.281949,4212.307589,4226.666563,4214.358871,4228.205025
100,0,4226.153743,4207.179384,4234.871691,4207.692205,4214.358871,4213.846051,4207.692205,4234.358871,4206.153743,4191.794769,4206.666564,4225.640922,4210.256307,4232.307589
101,0,4223.58964,4206.153743,4229.743486,4203.07682,4208.205025,4210.256307,4199.999897,4236.922973,4202.051179,4196.410154,4209.230666,4224.102461,4210.256307,4228.717845
102,0,4222.563999,4213.846051,4226.666563,4199.999897,4198.974256,4206.153743,4200.512718,4235.897332,4200.512718,4198.974256,4215.384512,4223.58964,4217.948615,4222.563999
103,0,4227.692204,4224.615281,4235.384512,4212.82041,4217.948615,4214.871692,4213.33323,4239.487076,4213.846051,4206.666564,4223.07682,4228.205025,4227.179384,4230.256307
104,0,4233.33323,4228.717845,4242.051178,4221.538358,4246.153742,4224.615281,4224.102461,4241.538358,4223.58964,4210.769128,4225.128102,4232.820409,4228.205025,4241.025537
105,0,4228.717845,4217.948615,4230.769127,4211.281948,4221.025538,4221.538358,4224.102461,4234.871691,4213.846051,4199.999897,4214.871692,4226.153743,4221.025538,4231.281948
106,0,4215.897333,4201.538359,4213.846051,4197.435795,4173.333231,4208.205025,4217.435794,4225.640922,4198.461436,4185.640923,4202.564,4210.256307,4206.666564,4210.769128
107,0,4210.769128,4198.974256,4211.281948,4198.974256,4189.743487,4203.07682,4215.897333,4218.461435,4195.384513,4183.589641,4197.948615,4204.615282,4198.974256,4207.179384
108,0,4209.743487,4197.435795,4209.743487,4197.435795,4226.153743,4199.487077,4205.128102,4210.256307,4192.30759,4182.05118,4192.30759,4203.589641,4196.410154,4209.230666
109,0,4206.153743,4186.666564,4201.538359,4184.615282,4211.794769,4192.82041,4188.717846,4206.666564,4188.205026,4178.461436,4191.281949,4202.564,4193.846051,4204.615282
110,0,4206.153743,4188.717846,4198.974256,4180.512718,4191.281949,4196.922974,4190.769128,4213.846051,4193.846051,4183.589641,4200.512718,4209.230666,4197.948615,4211.281948
111,0,4211.794769,4196.410154,4204.615282,4187.692205,4194.871692,4200.512718,4196.922974,4224.615281,4200.512718,4193.333231,4204.102461,4216.410153,4205.128102,4221.538358
112,0,4210.769128,4187.692205,4203.589641,4184.615282,4175.384513,4188.717846,4187.692205,4223.58964,4194.871692,4186.666564,4193.846051,4209.743487,4199.487077,4213.33323
113,0,4207.692205,4185.128103,4201.538359,4177.435795,4166.153744,4184.102462,4183.589641,4219.487076,4189.230667,4175.384513,4190.769128,4207.179384,4192.82041,4206.666564
114,0,4209.743487,4192.30759,4204.615282,4181.538359,4192.82041,4191.281949,4192.30759,4218.461435,4187.692205,4177.435795,4193.333231,4212.82041,4195.384513,4211.281948
115,0,4208.205025,4193.846051,4206.153743,4192.30759,4188.205026,4192.30759,4195.897333,4215.384512,4178.461436,4176.922975,4192.30759,4208.717846,4193.333231,4208.205025
116,0,4208.717846,4195.384513,4207.692205,4196.410154,4171.79477,4190.256308,4193.333231,4210.256307,4174.358872,4170.769129,4193.333231,4205.640923,4192.82041,4208.205025
117,0,4215.897333,4201.025538,4214.871692,4193.333231,4183.076821,4193.333231,4195.384513,4206.153743,4181.025539,4172.820411,4199.487077,4213.846051,4198.974256,4219.999897
118,0,4213.846051,4197.948615,4213.846051,4186.666564,4190.256308,4190.256308,4192.30759,4199.999897,4176.922975,4173.846052,4194.871692,4212.82041,4193.333231,4218.461435
119,0,4207.692205,4195.384513,4209.230666,4188.205026,4193.333231,4189.743487,4189.743487,4199.487077,4172.820411,4174.358872,4186.666564,4205.640923,4182.564,4208.717846
120,0,4216.922974,4204.615282,4215.897333,4197.948615,4203.07682,4199.999897,4196.922974,4207.692205,4188.717846,4184.102462,4194.358872,4212.307589,4186.153744,4215.384512
121,0,4225.640922,4209.230666,4219.999897,4203.07682,4205.128102,4202.564,4201.538359,4208.205025,4199.487077,4193.333231,4203.589641,4217.435794,4195.897333,4221.025538
122,0,4224.102461,4205.640923,4212.307589,4205.128102,4201.025538,4197.948615,4197.435795,4208.205025,4196.410154,4196.410154,4202.051179,4212.307589,4196.410154,4213.846051
123,0,4218.461435,4202.051179,4207.179384,4201.025538,4193.846051,4197.435795,4194.871692,4216.922974,4197.948615,4196.410154,4194.871692,4212.82041,4189.743487,4210.769128
124,0,4216.410153,4201.538359,4206.153743,4190.769128,4177.948616,4200.512718,4201.025538,4223.58964,4200.512718,4190.769128,4194.871692,4219.487076,4189.743487,4213.846051
125,0,4219.487076,4201.025538,4199.999897,4182.564,4178.461436,4201.025538,4203.07682,4221.538358,4196.922974,4188.205026,4200.512718,4219.487076,4194.358872,4215.897333
126,0,4223.07682,4209.743487,4204.615282,4189.743487,4212.307589,4204.615282,4207.179384,4225.640922,4203.07682,4205.640923,4209.743487,4222.051179,4201.025538,4223.58964
127,0,4223.07682,4212.307589,4209.743487,4200.512718,4228.205025,4208.717846,4212.307589,4228.717845,4207.692205,4219.487076,4213.33323,4226.666563,4206.666564,4224.615281
128,0,4223.07682,4201.025538,4199.487077,4195.897333,4210.769128,4207.179384,4207.692205,4219.999897,4203.589641,4211.794769,4204.615282,4218.461435,4203.589641,4213.33323
0,0,4221.538358,4193.846051,4188.717846,4185.128103,4188.205026,4204.615282,4200.512718,4209.743487,4199.999897,4198.461436,4193.846051,4205.640923,4191.281949,4204.102461
1,0,4215.897333,4201.538359,4188.717846,4191.794769,4194.871692,4210.256307,4207.692205,4210.256307,4201.538359,4197.435795,4193.333231,4203.07682,4192.30759,4204.102461
2,0,4213.846051,4202.051179,4187.692205,4203.07682,4213.33323,4213.33323,4211.281948,4211.281948,4201.538359,4201.025538,4194.358872,4204.615282,4196.410154,4204.102461
3,0,4218.461435,4194.871692,4185.640923,4195.384513,4220.512717,4205.640923,4202.051179,4208.717846,4199.999897,4198.974256,4191.281949,4205.128102,4191.281949,4206.666564
4,0,4223.07682,4203.07682,4188.205026,4188.717846,4216.410153,4201.025538,4201.025538,4214.358871,4200.512718,4199.487077,4194.358872,4207.692205,4193.846051,4209.230666
5,0,4226.666563,4214.871692,4190.256308,4202.051179,4203.07682,4208.717846,4209.230666,4224.102461,4205.128102,4211.281948,4200.512718,4210.769128,4205.640923,4211.281948
6,0,4226.153743,4207.692205,4188.717846,4208.205025,4196.922974,4208.205025,4207.692205,4222.563999,4206.153743,4207.692205,4186.153744,4204.615282,4197.435795,4205.128102
7,0,4219.999897,4199.999897,4185.640923,4196.922974,4214.871692,4199.487077,4204.102461,4218.974256,4196.922974,4185.640923,4171.281949,4195.384513,4178.461436,4191.794769
8,0,4216.922974,4207.179384,4187.179385,4195.384513,4232.820409,4202.564,4208.205025,4223.07682,4193.846051,4187.692205,4184.615282,4198.974256,4185.128103,4193.846051
9,0,4215.897333,4201.538359,4187.179385,4202.051179,4217.435794,4206.666564,4207.179384,4223.07682,4201.025538,4202.051179,4195.897333,4207.179384,4197.435795,4201.025538
10,0,4220.512717,4198.461436,4188.205026,4204.102461,4215.384512,4205.128102,4208.205025,4219.999897,4209.743487,4203.589641,4199.999897,4210.256307,4199.999897,4202.051179
11,0,4231.794768,4222.563999,4195.384513,4209.743487,4233.84605,4212.307589,4221.025538,4225.640922,4220.512717,4212.82041,4210.769128,4217.435794,4207.179384,4209.743487
12,0,4235.897332,4236.410153,4199.487077,4214.358871,4223.07682,4225.128102,4228.205025,4232.820409,4227.179384,4229.230666,4212.82041,4228.205025,4216.922974,4218.974256
13,0,4229.743486,4221.025538,4196.410154,4212.307589,4213.846051,4223.58964,4224.615281,4229.230666,4219.487076,4222.051179,4207.179384,4222.563999,4213.33323,4216.922974
14,0,4226.666563,4213.846051,4193.846051,4214.358871,4245.640922,4216.410153,4225.128102,4225.640922,4213.33323,4211.794769,4211.281948,4214.358871,4207.179384,4213.33323
15,0,4224.615281,4218.461435,4190.769128,4215.384512,4261.538357,4213.846051,4224.615281,4225.640922,4215.384512,4211.794769,4210.256307,4213.846051,4202.564,4209.230666
16,0,4220.512717,4215.384512,4186.153744,4211.281948,4230.769127,4212.82041,4223.07682,4226.666563,4214.358871,4211.281948,4205.640923,4214.358871,4199.999897,4203.07682
17,0,4220.512717,4209.230666,4186.153744,4209.230666,4214.358871,4209.230666,4226.153743,4230.256307,4210.769128,4219.999897,4214.358871,4216.410153,4209.230666,4208.717846
18,0,4224.102461,4212.307589,4186.666564,4217.435794,4237.435794,4205.640923,4224.615281,4231.281948,4209.230666,4228.205025,4221.538358,4216.922974,4219.999897,4216.410153
19,0,4222.563999,4214.871692,4184.615282,4219.487076,4247.179383,4206.666564,4216.922974,4226.666563,4206.666564,4221.538358,4214.358871,4213.846051,4214.358871,4210.256307
20,0,4224.615281,4214.358871,4191.281949,4216.410153,4234.358871,4211.794769,4222.563999,4225.640922,4212.307589,4223.58964,4210.769128,4217.435794,4210.256307,4207.692205
21,0,4229.743486,4215.897333,4199.487077,4222.051179,4240.512717,4215.384512,4234.358871,4231.794768,4218.461435,4234.871691,4215.384512,4229.230666,4218.461435,4216.410153
22,0,4237.948614,4223.58964,4203.589641,4236.922973,4259.487075,4221.025538,4235.897332,4236.922973,4224.615281,4241.025537,4227.692204,4235.384512,4228.717845,4222.051179
23,0,4238.974255,4224.102461,4198.974256,4236.410153,4248.205024,4219.999897,4229.743486,4231.794768,4227.179384,4239.999896,4228.205025,4227.692204,4220.512717,4211.794769
24,0,4223.58964,4202.564,4181.538359,4213.846051,4221.538358,4208.205025,4222.563999,4222.051179,4214.871692,4230.256307,4208.717846,4211.794769,4199.999897,4193.333231
25,0,4211.794769,4188.205026,4169.230667,4195.384513,4219.999897,4202.051179,4220.512717,4221.025538,4202.051179,4217.435794,4196.410154,4209.230666,4190.769128,4187.179385
26,0,4220.512717,4199.487077,4175.384513,4204.615282,4230.769127,4205.640923,4221.538358,4226.666563,4208.205025,4215.384512,4199.999897,4216.922974,4195.384513,4192.82041
27,0,4229.743486,4204.615282,4179.487077,4216.922974,4234.358871,4199.999897,4216.922974,4224.615281,4212.307589,4218.461435,4202.051179,4215.384512,4196.410154,4194.358872
28,0,4222.563999,4192.82041,4173.846052,4202.564,4224.615281,4198.974256,4217.435794,4221.025538,4199.999897,4211.794769,4195.384513,4211.794769,4188.717846,4188.717846
29,0,4221.538358,4194.358872,4176.922975,4196.410154,4217.948615,4210.256307,4225.640922,4222.563999,4200.512718,4212.307589,4196.410154,4217.948615,4189.230667,4191.281949
30,0,4231.281948,4205.640923,4186.153744,4216.922974,4233.84605,4210.769128,4224.615281,4224.102461,4213.846051,4223.58964,4206.153743,4222.563999,4199.999897,4201.025538
31,0,4234.358871,4208.205025,4187.692205,4222.051179,4244.615281,4206.153743,4217.435794,4224.615281,4219.487076,4231.281948,4209.230666,4218.974256,4202.564,4200.512718
32,0,4218.461435,4190.256308,4174.871693,4198.974256,4217.948615,4200.512718,4209.743487,4214.871692,4206.153743,4221.538358,4195.897333,4209.230666,4187.179385,4186.666564
33,0,4207.692205,4177.435795,4163.076821,4192.82041,4199.999897,4192.30759,4206.666564,4207.692205,4194.871692,4211.794769,4193.333231,4203.589641,4184.102462,4184.615282
34,0,4220.512717,4190.256308,4171.79477,4208.717846,4222.563999,4195.384513,4212.82041,4216.922974,4209.230666,4221.025538,4214.358871,4208.717846,4203.07682,4194.871692
35,0,4229.743486,4201.025538,4183.589641,4215.384512,4243.076819,4204.615282,4218.974256,4220.512717,4217.435794,4226.153743,4221.025538,4212.82041,4208.205025,4192.30759
36,0,4218.974256,4185.128103,4171.281949,4203.07682,4234.871691,4194.358872,4213.846051,4207.179384,4196.410154,4208.205025,4200.512718,4202.051179,4190.256308,4178.461436
37,0,4209.743487,4178.974257,4160.512719,4188.717846,4225.640922,4187.692205,4210.256307,4204.102461,4186.153744,4196.410154,4190.256308,4192.82041,4183.589641,4174.358872
38,0,4217.435794,4201.538359,4177.948616,4195.897333,4222.563999,4200.512718,4216.922974,4217.948615,4204.615282,4209.230666,4200.512718,4202.051179,4197.435795,4185.640923
39,0,4233.33323,4221.025538,4198.974256,4215.897333,4223.58964,4212.307589,4224.102461,4226.153743,4217.948615,4223.58964,4211.794769,4214.871692,4211.794769,4204.102461
40,0,4241.025537,4217.435794,4202.564,4218.461435,4228.717845,4211.281948,4223.58964,4223.58964,4213.846051,4218.974256,4210.256307,4214.358871,4209.743487,4211.281948
41,0,4239.487076,4207.692205,4206.666564,4212.307589,4214.871692,4205.640923,4221.538358,4220.512717,4211.281948,4211.794769,4209.743487,4217.948615,4205.640923,4211.794769
42,0,4238.461435,4204.615282,4215.897333,4211.794769,4186.153744,4204.102461,4221.025538,4217.435794,4209.230666,4210.769128,4212.307589,4221.538358,4208.717846,4214.358871
43,0,4240.512717,4204.615282,4220.512717,4210.256307,4192.30759,4202.564,4215.897333,4210.769128,4199.487077,4203.589641,4204.615282,4211.794769,4199.999897,4212.307589
44,0,4239.999896,4199.487077,4225.128102,4206.666564,4218.974256,4197.948615,4208.717846,4205.128102,4192.82041,4189.743487,4193.846051,4206.666564,4182.05118,4207.692205
45,0,4239.999896,4202.051179,4239.999896,4208.205025,4217.435794,4197.948615,4210.769128,4210.769128,4201.025538,4189.743487,4202.051179,4220.512717,4186.153744,4213.846051
46,0,4243.076819,4210.256307,4248.717845,4206.666564,4206.666564,4205.640923,4221.025538,4223.58964,4211.794769,4203.07682,4212.307589,4228.205025,4199.487077,4221.025538
47,0,4236.922973,4202.564,4242.051178,4199.487077,4193.333231,4201.025538,4218.974256,4223.58964,4204.102461,4199.487077,4202.051179,4223.58964,4193.333231,4215.384512
48,0,4230.769127,4196.922974,4241.538358,4203.07682,4181.025539,4194.358872,4209.743487,4215.384512,4196.410154,4187.179385,4197.435795,4223.07682,4189.743487,4208.205025
49,0,4229.230666,4204.102461,4248.205024,4206.153743,4197.435795,4197.435795,4215.384512,4214.358871,4197.948615,4187.179385,4206.666564,4224.102461,4192.82041,4207.692205
50,0,4230.256307,4202.564,4243.58964,4197.948615,4216.410153,4198.974256,4219.487076,4217.435794,4199.487077,4193.333231,4209.230666,4222.051179,4191.794769,4207.692205
51,0,4229.743486,4195.384513,4235.897332,4194.358872,4190.256308,4197.948615,4208.717846,4212.82041,4197.435795,4192.82041,4205.128102,4220.512717,4196.922974,4205.640923
52,0,4232.820409,4201.538359,4240.512717,4211.281948,4171.79477,4198.974256,4204.615282,4209.230666,4197.948615,4189.743487,4208.205025,4224.615281,4203.589641,4210.769128
53,0,4233.33323,4203.07682,4240.512717,4212.82041,4191.281949,4193.846051,4206.666564,4205.128102,4194.358872,4185.128103,4207.179384,4221.538358,4198.974256,4218.974256
54,0,4236.410153,4202.564,4239.999896,4196.410154,4205.640923,4191.281949,4205.640923,4205.640923,4197.435795,4191.281949,4206.153743,4220.512717,4203.07682,4222.051179
55,0,4248.205024,4218.974256,4249.743486,4204.102461,4202.051179,4203.589641,4211.281948,4215.384512,4212.307589,4206.153743,4216.410153,4231.281948,4218.461435,4226.666563
56,0,4252.820409,4227.179384,4254.35887,4221.025538,4201.025538,4213.846051,4217.435794,4218.461435,4212.82041,4205.128102,4217.948615,4236.410153,4216.410153,4230.256307
57,0,4241.538358,4211.281948,4244.10246,4210.256307,4202.051179,4205.640923,4206.666564,4208.717846,4199.999897,4188.717846,4198.974256,4223.07682,4196.922974,4218.974256
58,0,4230.256307,4197.435795,4234.358871,4193.333231,4195.384513,4196.410154,4198.974256,4204.102461,4195.384513,4180.512718,4187.692205,4210.256307,4187.179385,4203.07682
59,0,4225.640922,4194.358872,4232.307589,4193.846051,4183.589641,4197.948615,4204.102461,4204.102461,4194.871692,4179.999898,4195.384513,4212.82041,4188.205026,4203.07682
60,0,4228.205025,4198.974256,4234.358871,4204.615282,4183.076821,4200.512718,4205.128102,4202.051179,4190.256308,4182.564,4202.051179,4217.435794,4194.358872,4213.846051
61,0,4229.743486,4198.974256,4234.871691,4204.102461,4183.076821,4195.384513,4197.435795,4198.974256,4187.692205,4184.615282,4195.897333,4215.897333,4195.897333,4213.846051
62,0,4222.051179,4187.179385,4229.230666,4186.666564,4178.461436,4186.666564,4192.30759,4194.871692,4187.692205,4178.974257,4191.281949,4210.769128,4188.205026,4206.153743
63,0,4216.410153,4179.999898,4228.717845,4178.974257,4172.820411,4184.615282,4195.384513,4195.897333,4187.692205,4173.333231,4192.82041,4205.640923,4183.589641,4203.589641
64,0,4221.538358,4185.128103,4231.281948,4191.281949,4163.589642,4187.179385,4197.435795,4200.512718,4185.640923,4172.30759,4190.256308,4205.128102,4183.589641,4206.666564
65,0,4226.666563,4191.794769,4232.307589,4199.487077,4169.230667,4190.256308,4198.461436,4200.512718,4184.102462,4171.79477,4193.846051,4213.33323,4188.205026,4212.82041
66,0,4223.58964,4197.435795,4233.33323,4195.897333,4191.281949,4192.82041,4204.102461,4202.051179,4192.30759,4182.564,4201.538359,4222.051179,4194.871692,4219.487076
67,0,4227.692204,4206.153743,4236.410153,4199.999897,4198.461436,4199.487077,4212.82041,4208.717846,4204.615282,4199.487077,4202.051179,4228.205025,4202.051179,4224.615281
68,0,4234.871691,4208.205025,4237.435794,4207.692205,4186.153744,4205.128102,4215.384512,4209.230666,4206.153743,4194.358872,4203.07682,4230.256307,4203.07682,4225.128102
69,0,4230.769127,4206.153743,4234.358871,4203.07682,4191.794769,4200.512718,4211.794769,4207.179384,4202.051179,4182.564,4212.307589,4229.743486,4201.538359,4224.615281
70,0,4223.58964,4203.07682,4223.58964,4191.794769,4197.435795,4191.794769,4204.615282,4204.615282,4199.487077,4184.102462,4207.179384,4221.538358,4197.435795,4222.563999
71,0,4223.58964,4199.487077,4214.871692,4190.256308,4163.589642,4190.256308,4203.07682,4201.025538,4198.461436,4185.128103,4195.897333,4213.846051,4193.333231,4215.897333
72,0,4222.051179,4194.871692,4215.897333,4196.922974,4146.666565,4193.846051,4210.256307,4200.512718,4196.922974,4178.974257,4197.948615,4212.82041,4191.281949,4205.128102
73,0,4219.487076,4196.922974,4216.410153,4197.948615,4196.410154,4196.410154,4213.846051,4202.051179,4199.487077,4187.692205,4207.179384,4214.871692,4196.410154,4206.666564
74,0,4221.538358,4203.589641,4214.358871,4197.948615,4235.897332,4201.025538,4216.410153,4203.589641,4208.717846,4203.07682,4211.794769,4218.461435,4203.589641,4218.461435
75,0,4226.666563,4211.281948,4223.58964,4211.794769,4213.33323,4206.666564,4222.563999,4208.205025,4213.33323,4205.640923,4212.82041,4221.025538,4204.615282,4221.538358
76,0,4227.179384,4210.256307,4228.717845,4217.435794,4187.692205,4198.974256,4215.384512,4206.153743,4205.640923,4198.974256,4211.794769,4218.974256,4201.025538,4217.948615
77,0,4225.128102,4202.051179,4224.102461,4203.589641,4195.897333,4190.256308,4204.102461,4202.051179,4198.461436,4191.281949,4205.640923,4218.461435,4198.974256,4221.025538
78,0,4227.179384,4201.025538,4225.640922,4194.358872,4193.846051,4196.922974,4210.256307,4206.666564,4201.025538,4193.333231,4201.025538,4223.58964,4197.948615,4226.666563
