title:P                                                                               , recorded:02.07.20 11.12.34, sampling:128, subject:N                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4, chan:37, units:emotiv,,,,,,,,,
61,0,4222.563999,4221.025538,4259.487075,4225.640922,4218.974256,4196.410154,4219.999897,4233.33323,4237.435794,4223.07682,4224.102461,4231.794768,4234.358871,4232.820409
62,0,4226.666563,4226.666563,4263.589639,4231.281948,4227.692204,4202.564,4223.07682,4234.871691,4240.512717,4223.58964,4224.102461,4232.820409,4239.999896,4232.307589
63,0,4232.820409,4229.230666,4267.692203,4232.307589,4229.230666,4205.128102,4222.051179,4233.84605,4243.58964,4220.512717,4218.461435,4236.410153,4245.128101,4234.871691
64,0,4230.769127,4227.179384,4266.666562,4230.769127,4219.999897,4200.512718,4217.948615,4240.512717,4243.58964,4221.025538,4217.435794,4236.410153,4243.58964,4234.871691
65,0,4226.666563,4223.07682,4260.512716,4231.794768,4218.974256,4198.461436,4216.922974,4237.948614,4236.410153,4217.948615,4217.435794,4230.256307,4237.948614,4228.205025
66,0,4231.794768,4224.102461,4261.025537,4232.307589,4228.205025,4202.564,4217.948615,4231.794768,4233.33323,4214.871692,4216.410153,4228.717845,4235.897332,4228.717845
67,0,4233.33323,4225.128102,4265.128101,4229.743486,4226.666563,4199.487077,4216.410153,4232.307589,4234.871691,4207.692205,4215.384512,4232.307589,4234.358871,4232.820409
68,0,4226.153743,4222.051179,4264.61528,4231.794768,4219.999897,4195.897333,4216.922974,4234.871691,4234.871691,4202.564,4213.33323,4231.281948,4231.281948,4226.666563
69,0,4222.051179,4214.358871,4259.999896,4231.281948,4216.922974,4197.435795,4215.897333,4230.769127,4235.384512,4208.205025,4210.256307,4224.615281,4230.256307,4216.922974
70,0,4226.153743,4215.384512,4261.025537,4226.153743,4217.435794,4200.512718,4214.871692,4226.153743,4236.410153,4212.307589,4214.358871,4224.615281,4233.84605,4216.410153
71,0,4227.179384,4223.58964,4264.61528,4224.615281,4221.538358,4199.487077,4215.897333,4223.58964,4233.33323,4205.128102,4213.846051,4228.205025,4236.410153,4222.051179
72,0,4226.153743,4228.205025,4268.205024,4230.769127,4224.615281,4197.948615,4216.922974,4224.615281,4233.33323,4209.230666,4213.846051,4234.358871,4240.512717,4231.794768
73,0,4223.58964,4219.999897,4265.640921,4226.153743,4217.948615,4190.769128,4211.794769,4221.025538,4225.128102,4212.307589,4215.384512,4231.281948,4238.974255,4232.307589
74,0,4223.07682,4217.948615,4262.051178,4223.58964,4222.051179,4190.769128,4215.897333,4220.512717,4217.948615,4206.666564,4216.410153,4226.666563,4237.948614,4224.102461
75,0,4231.281948,4230.256307,4267.179383,4237.435794,4236.922973,4199.487077,4229.743486,4236.922973,4234.871691,4219.999897,4226.666563,4237.948614,4249.230665,4228.717845
76,0,4235.897332,4234.358871,4270.256306,4241.538358,4237.435794,4205.128102,4231.794768,4253.333229,4253.84605,4237.435794,4239.999896,4248.717845,4259.487075,4238.974255
77,0,4228.717845,4222.051179,4265.128101,4230.769127,4225.128102,4202.051179,4222.563999,4248.717845,4246.666563,4226.666563,4239.999896,4239.999896,4253.84605,4235.897332
78,0,4224.102461,4217.948615,4262.563998,4228.717845,4224.615281,4196.410154,4217.435794,4237.435794,4236.410153,4212.307589,4229.743486,4232.307589,4243.58964,4228.717845
79,0,4225.640922,4221.025538,4265.640921,4232.820409,4228.717845,4196.410154,4218.461435,4237.435794,4237.435794,4215.384512,4224.615281,4233.84605,4237.435794,4225.128102
80,0,4223.58964,4216.410153,4263.589639,4227.179384,4217.948615,4196.922974,4213.846051,4236.922973,4228.717845,4213.33323,4224.102461,4229.743486,4233.33323,4221.538358
81,0,4224.615281,4210.769128,4261.538357,4222.563999,4207.692205,4191.794769,4204.102461,4230.256307,4222.051179,4209.230666,4224.615281,4232.307589,4234.871691,4224.102461
82,0,4224.102461,4206.666564,4262.563998,4222.051179,4213.846051,4186.153744,4200.512718,4223.07682,4224.102461,4207.692205,4219.999897,4234.358871,4232.820409,4224.615281
83,0,4222.051179,4207.692205,4262.051178,4226.666563,4219.487076,4189.743487,4205.128102,4224.615281,4223.07682,4204.102461,4211.281948,4225.128102,4227.179384,4219.999897
84,0,4223.07682,4211.281948,4257.435793,4231.281948,4212.307589,4192.30759,4206.153743,4228.205025,4219.999897,4208.717846,4210.769128,4222.563999,4226.153743,4218.974256
85,0,4222.051179,4205.640923,4253.84605,4220.512717,4209.230666,4187.692205,4203.589641,4228.205025,4223.07682,4217.948615,4217.948615,4225.640922,4231.281948,4221.025538
86,0,4215.384512,4192.30759,4246.153742,4204.615282,4208.717846,4183.589641,4205.128102,4226.666563,4222.563999,4214.871692,4213.846051,4216.410153,4229.743486,4216.922974
87,0,4212.82041,4195.384513,4243.076819,4211.281948,4210.256307,4187.692205,4208.205025,4228.717845,4224.102461,4213.33323,4210.769128,4211.794769,4228.205025,4213.846051
88,0,4212.82041,4203.07682,4247.692204,4220.512717,4218.974256,4190.769128,4209.743487,4230.769127,4229.743486,4211.794769,4216.922974,4220.512717,4230.256307,4213.33323
89,0,4216.410153,4209.230666,4256.410152,4219.999897,4227.179384,4186.153744,4211.281948,4233.84605,4232.820409,4211.794769,4221.025538,4229.230666,4233.84605,4221.025538
90,0,4225.128102,4222.051179,4259.999896,4224.615281,4226.153743,4187.179385,4208.205025,4235.384512,4233.33323,4216.922974,4223.58964,4232.307589,4237.435794,4231.281948
91,0,4228.717845,4227.179384,4258.974255,4234.871691,4225.640922,4197.435795,4206.153743,4230.769127,4236.410153,4220.512717,4229.743486,4234.358871,4238.974255,4229.743486
92,0,4224.102461,4215.384512,4256.922973,4231.794768,4223.58964,4197.948615,4206.153743,4220.512717,4225.640922,4209.230666,4222.051179,4230.256307,4232.820409,4221.538358
93,0,4222.563999,4209.743487,4258.461434,4225.640922,4222.563999,4194.871692,4209.230666,4218.461435,4217.435794,4205.128102,4211.281948,4224.102461,4228.717845,4225.640922
94,0,4224.615281,4213.33323,4257.948614,4224.102461,4223.07682,4198.974256,4216.922974,4227.692204,4229.230666,4216.922974,4217.435794,4222.563999,4231.281948,4228.717845
95,0,4221.538358,4209.743487,4256.410152,4222.563999,4214.871692,4205.128102,4224.615281,4236.410153,4241.025537,4224.102461,4222.563999,4223.07682,4228.717845,4217.435794
96,0,4212.82041,4205.640923,4253.84605,4221.538358,4208.717846,4206.666564,4226.666563,4236.410153,4238.974255,4224.615281,4219.487076,4221.538358,4224.615281,4211.281948
97,0,4207.179384,4207.692205,4247.692204,4220.512717,4216.410153,4202.564,4220.512717,4230.769127,4235.384512,4221.025538,4216.922974,4216.922974,4228.205025,4216.410153
98,0,4211.794769,4209.230666,4246.153742,4222.051179,4225.128102,4197.948615,4214.358871,4225.128102,4239.487076,4221.538358,4212.82041,4217.948615,4231.794768,4219.487076
99,0,4222.563999,4212.307589,4255.384511,4224.102461,4228.717845,4199.999897,4218.461435,4229.743486,4244.615281,4225.640922,4211.281948,4227.179384,4230.769127,4221.025538
100,0,4229.230666,4223.58964,4264.61528,4233.33323,4234.358871,4206.153743,4227.179384,4240.512717,4250.769127,4231.794768,4222.563999,4234.358871,4237.435794,4227.692204
101,0,4224.102461,4228.717845,4261.538357,4240.512717,4238.974255,4205.640923,4221.538358,4237.948614,4247.179383,4237.435794,4233.33323,4233.33323,4243.076819,4232.820409
102,0,4224.102461,4224.615281,4256.410152,4232.307589,4235.897332,4200.512718,4212.82041,4226.666563,4237.948614,4234.871691,4230.769127,4230.256307,4238.974255,4234.871691
103,0,4227.692204,4222.563999,4256.410152,4222.563999,4229.230666,4197.435795,4214.358871,4225.128102,4231.281948,4229.230666,4224.102461,4227.692204,4232.820409,4230.256307
104,0,4221.538358,4223.58964,4260.512716,4229.743486,4230.769127,4201.025538,4221.025538,4232.820409,4233.84605,4231.281948,4225.128102,4228.717845,4233.33323,4224.615281
105,0,4213.846051,4219.487076,4256.922973,4234.871691,4230.256307,4203.589641,4226.666563,4233.84605,4234.358871,4229.230666,4228.205025,4229.743486,4229.230666,4218.974256
106,0,4221.538358,4222.563999,4253.333229,4235.384512,4229.743486,4207.179384,4228.205025,4232.820409,4232.820409,4223.07682,4229.230666,4230.256307,4229.230666,4219.999897
107,0,4229.230666,4229.743486,4254.35887,4237.948614,4234.358871,4208.205025,4219.999897,4231.794768,4236.410153,4225.640922,4229.743486,4228.205025,4236.410153,4225.640922
108,0,4227.179384,4236.410153,4260.512716,4243.076819,4242.563999,4209.743487,4219.999897,4231.281948,4243.076819,4236.410153,4231.794768,4232.820409,4239.999896,4232.307589
109,0,4231.794768,4240.512717,4265.640921,4247.692204,4242.563999,4213.846051,4228.717845,4234.871691,4246.666563,4240.512717,4235.384512,4243.58964,4242.563999,4238.974255
110,0,4239.487076,4243.076819,4264.61528,4251.794768,4237.435794,4210.769128,4227.692204,4235.897332,4245.128101,4234.358871,4233.84605,4246.666563,4242.051178,4242.563999
111,0,4231.281948,4234.358871,4254.35887,4238.974255,4226.666563,4198.974256,4217.435794,4225.128102,4234.871691,4221.025538,4223.07682,4233.84605,4222.563999,4232.307589
112,0,4222.051179,4226.153743,4252.820409,4232.307589,4219.487076,4198.461436,4215.897333,4219.487076,4230.256307,4221.025538,4222.051179,4228.717845,4214.871692,4224.615281
113,0,4230.256307,4231.281948,4263.076819,4244.10246,4230.256307,4204.102461,4221.025538,4225.640922,4237.948614,4234.358871,4233.33323,4241.538358,4236.410153,4234.358871
114,0,4233.33323,4234.871691,4262.051178,4244.615281,4232.307589,4202.051179,4223.58964,4228.717845,4239.487076,4231.281948,4233.33323,4242.563999,4244.10246,4236.410153
115,0,4220.512717,4224.102461,4248.205024,4233.84605,4212.307589,4200.512718,4223.58964,4224.102461,4233.33323,4221.538358,4222.563999,4226.666563,4224.102461,4223.07682
116,0,4212.82041,4213.33323,4245.640922,4228.205025,4204.102461,4199.999897,4217.435794,4223.07682,4231.794768,4225.128102,4219.999897,4221.025538,4218.461435,4216.410153
117,0,4217.435794,4216.922974,4250.769127,4225.128102,4222.563999,4199.999897,4217.948615,4225.128102,4230.769127,4230.256307,4227.179384,4228.717845,4230.256307,4221.538358
118,0,4221.538358,4224.615281,4249.743486,4226.153743,4231.794768,4202.051179,4226.153743,4227.179384,4230.769127,4229.743486,4228.205025,4232.820409,4229.743486,4225.128102
119,0,4224.102461,4224.615281,4252.307588,4230.256307,4222.051179,4203.07682,4225.640922,4225.640922,4233.84605,4228.205025,4219.487076,4233.33323,4221.538358,4225.128102
120,0,4219.487076,4213.846051,4254.35887,4224.102461,4216.410153,4201.025538,4217.948615,4217.948615,4225.640922,4222.563999,4212.82041,4232.307589,4217.948615,4221.538358
121,0,4214.358871,4210.769128,4249.743486,4220.512717,4219.999897,4202.564,4219.487076,4218.974256,4219.999897,4222.051179,4218.461435,4230.256307,4220.512717,4219.999897
122,0,4214.871692,4217.435794,4244.615281,4224.615281,4218.974256,4204.615282,4220.512717,4222.563999,4224.102461,4218.974256,4211.794769,4225.640922,4216.410153,4216.922974
123,0,4216.410153,4222.051179,4248.205024,4225.640922,4226.153743,4209.743487,4219.487076,4222.563999,4229.230666,4214.358871,4199.999897,4223.07682,4210.256307,4213.846051
124,0,4217.948615,4221.025538,4252.820409,4226.153743,4234.871691,4216.410153,4226.666563,4227.179384,4231.794768,4217.948615,4211.281948,4226.153743,4212.307589,4218.461435
125,0,4219.487076,4226.153743,4254.35887,4234.871691,4230.769127,4214.871692,4230.769127,4232.820409,4233.84605,4225.128102,4226.153743,4233.33323,4220.512717,4230.256307
126,0,4219.487076,4228.717845,4249.230665,4236.410153,4222.563999,4205.640923,4221.025538,4226.153743,4229.743486,4219.999897,4219.487076,4231.281948,4219.487076,4228.205025
127,0,4223.07682,4228.717845,4245.640922,4235.384512,4232.307589,4204.102461,4217.435794,4219.999897,4229.230666,4217.948615,4215.384512,4224.615281,4217.435794,4222.563999
128,0,4224.102461,4233.33323,4247.692204,4243.076819,4238.461435,4209.743487,4223.58964,4223.07682,4231.281948,4222.563999,4220.512717,4225.128102,4222.563999,4225.640922
0,0,4221.025538,4234.871691,4250.769127,4248.205024,4229.743486,4212.82041,4228.205025,4223.58964,4232.307589,4222.051179,4219.487076,4228.205025,4222.563999,4227.179384
1,0,4221.025538,4228.717845,4250.256306,4236.922973,4226.153743,4212.82041,4225.128102,4222.563999,4234.358871,4226.666563,4217.435794,4229.743486,4216.410153,4224.615281
2,0,4222.563999,4224.615281,4244.10246,4227.692204,4232.307589,4212.307589,4221.538358,4223.07682,4232.820409,4233.84605,4220.512717,4230.769127,4221.025538,4225.640922
3,0,4215.897333,4219.487076,4236.922973,4227.692204,4229.743486,4206.153743,4221.025538,4222.563999,4225.128102,4227.692204,4217.435794,4225.128102,4221.025538,4223.07682
4,0,4211.281948,4216.410153,4237.948614,4230.769127,4227.179384,4205.640923,4221.538358,4222.051179,4223.07682,4218.974256,4213.33323,4219.487076,4212.307589,4216.410153
5,0,4213.846051,4219.999897,4243.076819,4232.820409,4234.871691,4212.307589,4220.512717,4216.410153,4222.563999,4219.487076,4215.897333,4223.07682,4214.871692,4214.358871
6,0,4216.410153,4224.615281,4245.128101,4234.358871,4234.871691,4211.281948,4217.948615,4206.666564,4216.922974,4218.974256,4214.358871,4228.717845,4223.07682,4221.025538
7,0,4216.922974,4226.666563,4245.128101,4233.84605,4222.563999,4204.102461,4215.384512,4210.769128,4217.435794,4218.974256,4212.307589,4230.256307,4224.102461,4230.256307
8,0,4213.33323,4226.153743,4244.10246,4231.281948,4218.974256,4203.589641,4213.33323,4217.435794,4221.538358,4222.563999,4212.82041,4228.717845,4226.153743,4231.281948
9,0,4214.358871,4227.692204,4243.58964,4235.897332,4231.794768,4206.666564,4216.410153,4213.846051,4223.58964,4222.563999,4211.281948,4226.153743,4232.820409,4225.640922
10,0,4214.358871,4224.615281,4243.076819,4242.051178,4230.769127,4199.999897,4215.897333,4209.743487,4218.461435,4213.846051,4201.538359,4222.563999,4227.179384,4221.025538
11,0,4211.794769,4219.487076,4243.58964,4240.512717,4225.128102,4196.922974,4213.846051,4214.358871,4214.358871,4212.307589,4196.410154,4222.563999,4218.974256,4221.538358
12,0,4213.33323,4222.563999,4246.666563,4234.358871,4228.717845,4208.205025,4217.948615,4216.922974,4217.948615,4216.922974,4199.999897,4226.153743,4221.025538,4225.640922
13,0,4221.025538,4233.84605,4250.256306,4237.948614,4231.794768,4217.948615,4221.538358,4220.512717,4224.615281,4220.512717,4204.102461,4231.281948,4229.230666,4230.769127
14,0,4222.563999,4234.358871,4249.743486,4238.974255,4230.256307,4208.717846,4215.897333,4221.025538,4226.666563,4219.999897,4205.128102,4229.230666,4230.769127,4231.794768
15,0,4217.435794,4229.743486,4251.281947,4234.358871,4232.820409,4205.128102,4214.871692,4217.948615,4224.102461,4223.07682,4205.640923,4225.128102,4228.717845,4230.769127
16,0,4214.871692,4230.256307,4253.333229,4233.33323,4232.307589,4213.33323,4218.461435,4217.435794,4219.999897,4223.07682,4206.153743,4223.07682,4226.666563,4230.256307
17,0,4217.948615,4234.358871,4251.281947,4236.922973,4232.820409,4214.358871,4216.922974,4218.974256,4216.922974,4220.512717,4206.666564,4219.999897,4229.230666,4227.179384
18,0,4214.871692,4228.717845,4243.58964,4230.769127,4228.717845,4209.743487,4213.846051,4217.948615,4215.897333,4220.512717,4202.051179,4213.846051,4229.230666,4224.615281
19,0,4210.256307,4221.025538,4239.999896,4224.615281,4219.999897,4211.794769,4217.948615,4216.922974,4219.487076,4223.58964,4197.948615,4216.410153,4229.743486,4226.666563
20,0,4214.358871,4223.58964,4238.974255,4225.640922,4219.999897,4214.871692,4219.999897,4212.82041,4218.974256,4221.538358,4199.487077,4219.487076,4232.307589,4225.128102
21,0,4221.025538,4229.743486,4234.871691,4226.666563,4224.102461,4213.846051,4219.487076,4210.256307,4214.871692,4217.948615,4202.051179,4216.410153,4227.692204,4222.563999
22,0,4220.512717,4225.640922,4237.435794,4225.128102,4221.025538,4214.358871,4222.563999,4215.384512,4216.410153,4219.999897,4199.999897,4218.974256,4224.102461,4224.615281
23,0,4221.538358,4220.512717,4247.179383,4232.307589,4223.58964,4216.410153,4223.58964,4221.538358,4225.128102,4229.230666,4202.051179,4230.769127,4233.84605,4232.307589
24,0,4222.563999,4224.102461,4246.153742,4236.410153,4231.281948,4215.384512,4218.461435,4220.512717,4225.128102,4228.717845,4204.102461,4230.769127,4237.948614,4232.307589
25,0,4219.487076,4223.58964,4239.487076,4229.230666,4230.769127,4214.871692,4215.384512,4215.384512,4211.281948,4210.769128,4200.512718,4218.461435,4228.205025,4221.025538
26,0,4220.512717,4222.563999,4246.666563,4234.358871,4230.256307,4218.974256,4218.974256,4214.871692,4207.692205,4204.615282,4199.999897,4220.512717,4225.640922,4220.512717
27,0,4217.948615,4220.512717,4248.717845,4234.871691,4230.769127,4217.948615,4217.948615,4218.461435,4215.897333,4216.410153,4199.999897,4227.179384,4225.128102,4227.179384
28,0,4216.410153,4221.538358,4243.58964,4229.230666,4237.435794,4215.384512,4219.999897,4224.615281,4226.153743,4226.153743,4202.051179,4225.128102,4228.205025,4231.281948
29,0,4224.102461,4228.717845,4248.205024,4236.410153,4246.153742,4225.640922,4228.717845,4226.666563,4228.717845,4230.769127,4210.769128,4226.666563,4238.974255,4235.384512
30,0,4229.743486,4235.384512,4255.897332,4243.58964,4247.179383,4233.33323,4229.743486,4227.692204,4229.743486,4237.435794,4217.435794,4233.84605,4242.563999,4238.974255
31,0,4226.153743,4233.33323,4254.871691,4234.358871,4238.974255,4223.58964,4221.025538,4229.230666,4230.256307,4235.384512,4216.922974,4232.307589,4238.461435,4235.897332
32,0,4226.666563,4233.84605,4259.487075,4233.33323,4234.871691,4222.051179,4223.07682,4230.256307,4232.307589,4234.871691,4227.179384,4233.84605,4247.179383,4237.948614
33,0,4231.794768,4237.948614,4263.589639,4243.076819,4233.84605,4228.717845,4228.717845,4229.743486,4236.410153,4241.025537,4230.769127,4243.076819,4251.794768,4242.051178
34,0,4233.84605,4237.435794,4262.563998,4246.153742,4236.922973,4228.205025,4229.743486,4230.769127,4238.461435,4243.076819,4217.948615,4242.051178,4242.563999,4239.999896
35,0,4227.179384,4228.717845,4256.922973,4241.025537,4235.384512,4221.538358,4231.281948,4231.794768,4234.871691,4236.410153,4211.794769,4228.205025,4234.358871,4233.84605
36,0,4222.051179,4226.153743,4253.84605,4236.410153,4230.256307,4219.999897,4231.281948,4231.281948,4232.820409,4230.769127,4219.999897,4225.640922,4233.84605,4231.794768
37,0,4228.717845,4232.820409,4255.897332,4237.435794,4234.358871,4223.07682,4225.128102,4224.615281,4227.692204,4224.102461,4223.07682,4230.769127,4232.820409,4230.769127
38,0,4233.84605,4237.948614,4256.410152,4243.58964,4241.538358,4226.153743,4221.025538,4216.410153,4221.025538,4219.487076,4217.948615,4226.153743,4234.358871,4233.84605
39,0,4229.743486,4234.871691,4250.769127,4243.076819,4238.461435,4225.128102,4223.07682,4221.538358,4223.58964,4220.512717,4215.384512,4222.051179,4236.410153,4236.410153
40,0,4229.230666,4235.897332,4251.281947,4240.512717,4240.512717,4224.615281,4227.179384,4232.307589,4231.281948,4223.58964,4217.948615,4227.179384,4235.384512,4232.820409
41,0,4234.358871,4241.025537,4257.948614,4244.615281,4244.10246,4227.692204,4231.281948,4232.307589,4234.871691,4231.281948,4219.999897,4231.794768,4234.358871,4233.33323
42,0,4235.897332,4241.538358,4258.974255,4248.717845,4235.384512,4227.692204,4232.307589,4230.769127,4237.948614,4234.871691,4221.025538,4235.897332,4237.435794,4241.025537
43,0,4230.769127,4237.948614,4254.871691,4246.153742,4229.743486,4225.640922,4229.743486,4230.256307,4240.512717,4229.743486,4218.974256,4238.974255,4237.435794,4242.563999
44,0,4223.07682,4228.717845,4248.717845,4236.410153,4233.33323,4220.512717,4219.999897,4224.615281,4233.84605,4222.563999,4210.769128,4230.769127,4226.153743,4231.281948
45,0,4227.692204,4226.666563,4253.333229,4236.410153,4236.922973,4217.435794,4215.384512,4223.07682,4228.205025,4223.58964,4213.33323,4227.692204,4223.07682,4228.717845
46,0,4234.871691,4234.871691,4262.563998,4243.076819,4240.512717,4226.153743,4227.179384,4228.205025,4231.281948,4227.692204,4216.410153,4236.410153,4230.769127,4239.487076
47,0,4233.33323,4239.487076,4259.999896,4242.051178,4245.640922,4230.769127,4233.33323,4229.743486,4234.871691,4229.230666,4209.743487,4241.538358,4232.820409,4246.153742
48,0,4232.820409,4235.384512,4250.769127,4234.871691,4240.512717,4221.025538,4222.563999,4222.051179,4228.205025,4224.615281,4211.281948,4236.410153,4228.205025,4245.640922
49,0,4235.384512,4236.922973,4251.281947,4238.461435,4239.487076,4215.384512,4216.410153,4215.384512,4215.897333,4218.974256,4223.07682,4232.307589,4231.794768,4239.999896
50,0,4230.256307,4231.794768,4248.205024,4241.025537,4241.538358,4216.410153,4219.487076,4213.33323,4209.230666,4212.82041,4223.58964,4229.743486,4232.307589,4230.769127
51,0,4226.666563,4221.025538,4245.128101,4234.358871,4234.358871,4224.102461,4228.717845,4224.102461,4220.512717,4216.410153,4225.128102,4235.384512,4231.281948,4236.922973
52,0,4232.820409,4224.102461,4252.820409,4232.307589,4229.230666,4230.256307,4232.820409,4232.820409,4236.922973,4228.205025,4232.307589,4240.512717,4237.948614,4247.179383
53,0,4240.512717,4239.999896,4258.461434,4239.999896,4239.487076,4227.692204,4231.281948,4232.307589,4243.076819,4244.10246,4233.84605,4238.461435,4244.10246,4246.666563
54,0,4239.999896,4239.487076,4252.820409,4241.538358,4241.025537,4223.07682,4225.640922,4231.281948,4239.999896,4247.692204,4235.384512,4236.922973,4242.051178,4244.615281
55,0,4244.615281,4236.922973,4257.948614,4245.128101,4239.999896,4230.769127,4228.717845,4236.410153,4242.051178,4247.692204,4244.10246,4248.717845,4250.256306,4258.974255
56,0,4256.410152,4244.615281,4272.307588,4249.230665,4245.128101,4239.999896,4235.384512,4237.948614,4243.076819,4247.692204,4247.692204,4257.948614,4258.974255,4269.743485
57,0,4260.512716,4246.666563,4274.35887,4249.230665,4241.025537,4234.871691,4230.256307,4227.692204,4231.794768,4241.538358,4242.051178,4254.35887,4256.922973,4259.999896
58,0,4255.384511,4237.948614,4266.153742,4245.128101,4230.769127,4226.153743,4221.025538,4219.999897,4219.999897,4235.384512,4229.743486,4250.256306,4249.230665,4250.769127
59,0,4253.84605,4235.384512,4262.563998,4241.538358,4234.358871,4229.743486,4225.640922,4225.128102,4223.58964,4236.410153,4225.640922,4253.333229,4243.076819,4258.974255
60,0,4258.461434,4241.025537,4267.692203,4243.58964,4242.563999,4236.922973,4238.461435,4234.871691,4233.84605,4239.487076,4230.256307,4258.461434,4244.615281,4265.640921
61,0,4261.025537,4241.025537,4270.256306,4245.640922,4241.538358,4235.384512,4238.974255,4235.384512,4237.948614,4238.974255,4226.153743,4254.35887,4246.666563,4254.35887
62,0,4259.487075,4237.435794,4265.128101,4247.692204,4243.58964,4233.33323,4232.820409,4232.820409,4236.922973,4240.512717,4219.487076,4243.58964,4242.051178,4244.615281
63,0,4255.384511,4239.487076,4261.025537,4251.794768,4246.153742,4233.84605,4233.33323,4233.84605,4233.84605,4241.025537,4223.07682,4241.025537,4238.974255,4245.128101
64,0,4262.051178,4246.666563,4265.128101,4255.384511,4245.640922,4235.384512,4239.999896,4236.922973,4238.461435,4249.743486,4235.897332,4252.307588,4246.666563,4253.333229
65,0,4270.769126,4250.256306,4268.205024,4251.281947,4246.153742,4238.974255,4243.076819,4242.051178,4243.58964,4262.051178,4241.538358,4258.461434,4254.35887,4259.487075
66,0,4266.153742,4248.205024,4264.61528,4248.205024,4249.743486,4243.58964,4241.538358,4242.563999,4241.025537,4260.512716,4239.999896,4252.820409,4255.384511,4259.999896
67,0,4258.974255,4244.615281,4262.051178,4251.281947,4251.794768,4245.640922,4242.051178,4237.435794,4234.871691,4248.205024,4238.461435,4249.230665,4253.84605,4257.948614
68,0,4262.051178,4243.076819,4265.640921,4252.307588,4250.769127,4245.640922,4245.128101,4235.384512,4232.820409,4245.640922,4242.563999,4254.871691,4255.384511,4256.922973
69,0,4263.589639,4241.538358,4265.640921,4245.640922,4244.615281,4241.025537,4242.563999,4235.897332,4231.281948,4244.615281,4237.948614,4252.307588,4251.281947,4253.84605
70,0,4261.025537,4241.538358,4260.512716,4244.615281,4245.128101,4242.051178,4243.076819,4238.974255,4235.897332,4240.512717,4234.871691,4245.640922,4241.538358,4249.230665
71,0,4256.410152,4232.820409,4253.333229,4244.615281,4247.692204,4242.563999,4241.538358,4239.999896,4234.358871,4234.871691,4230.256307,4242.051178,4231.794768,4238.974255
72,0,4251.794768,4223.58964,4250.769127,4241.025537,4243.076819,4237.435794,4237.435794,4234.871691,4225.128102,4227.692204,4213.33323,4237.948614,4225.640922,4233.33323
73,0,4250.769127,4221.538358,4248.205024,4234.358871,4234.871691,4230.769127,4233.33323,4227.179384,4222.051179,4218.461435,4199.487077,4227.179384,4217.948615,4230.769127
74,0,4249.230665,4223.07682,4245.640922,4233.33323,4239.487076,4229.230666,4230.769127,4226.153743,4222.563999,4218.974256,4211.281948,4221.538358,4216.922974,4227.692204
75,0,4245.128101,4224.102461,4244.10246,4234.871691,4244.615281,4231.794768,4230.769127,4225.128102,4219.487076,4225.128102,4222.563999,4225.128102,4221.025538,4227.692204
76,0,4245.128101,4222.563999,4238.974255,4232.307589,4239.999896,4228.205025,4232.307589,4222.051179,4218.461435,4226.153743,4216.922974,4223.07682,4219.999897,4228.205025
77,0,4242.563999,4214.871692,4235.384512,4228.717845,4234.871691,4223.07682,4230.256307,4223.58964,4216.922974,4223.07682,4213.33323,4216.922974,4213.846051,4219.999897
78,0,4239.487076,4213.846051,4238.461435,4227.179384,4235.384512,4225.640922,4229.230666,4225.640922,4213.846051,4221.538358,4217.948615,4219.999897,4214.871692,4213.846051
79,0,4240.512717,4219.487076,4241.025537,4226.153743,4239.999896,4225.128102,4230.256307,4224.615281,4217.435794,4228.717845,4221.025538,4228.717845,4223.07682,4223.58964
80,0,4242.563999,4218.461435,4241.025537,4223.58964,4238.461435,4219.999897,4227.692204,4222.563999,4221.538358,4239.999896,4223.58964,4234.358871,4231.281948,4234.358871
81,0,4249.230665,4223.07682,4250.256306,4233.33323,4235.897332,4229.743486,4230.769127,4222.051179,4222.563999,4248.205024,4232.820409,4244.615281,4238.461435,4236.922973
82,0,4254.35887,4229.743486,4256.410152,4247.692204,4234.871691,4234.358871,4231.281948,4219.487076,4219.999897,4244.615281,4244.615281,4248.205024,4242.563999,4237.948614
83,0,4248.717845,4224.102461,4246.666563,4238.974255,4232.307589,4218.974256,4220.512717,4213.33323,4208.717846,4232.307589,4242.051178,4237.948614,4237.948614,4239.487076
84,0,4246.153742,4219.487076,4242.051178,4226.153743,4234.871691,4218.974256,4220.512717,4211.281948,4203.589641,4224.615281,4232.820409,4234.358871,4231.794768,4237.435794
85,0,4255.897332,4227.692204,4250.769127,4236.922973,4244.10246,4232.820409,4231.794768,4216.922974,4215.384512,4229.743486,4232.820409,4239.487076,4232.307589,4234.358871
86,0,4253.333229,4225.640922,4249.743486,4236.410153,4241.025537,4228.717845,4225.640922,4219.999897,4221.538358,4233.84605,4231.281948,4233.84605,4230.256307,4229.743486
87,0,4246.153742,4218.461435,4243.076819,4221.025538,4229.743486,4224.102461,4222.563999,4220.512717,4221.538358,4232.820409,4231.281948,4231.281948,4227.692204,4227.179384
88,0,4248.717845,4220.512717,4244.10246,4225.640922,4229.230666,4226.666563,4232.307589,4221.538358,4222.051179,4235.897332,4232.307589,4233.84605,4230.256307,4229.230666
