title:A                                                                               , recorded:01.07.20 14.09.50, sampling:128, subject:A                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4, chan:37, units:emotiv,,,,,,,,,
109,0,4214.871692,4178.461436,4211.281948,4208.717846,4206.666564,4226.153743,4218.974256,4210.256307,4216.410153,4238.461435,4231.281948,4231.281948,4246.666563,4214.358871
110,0,4223.07682,4185.128103,4216.410153,4213.33323,4218.974256,4226.666563,4222.051179,4222.563999,4230.769127,4248.717845,4242.563999,4239.999896,4247.692204,4221.025538
111,0,4232.820409,4193.846051,4223.07682,4218.461435,4219.999897,4231.794768,4233.33323,4235.897332,4255.897332,4257.948614,4250.769127,4250.256306,4251.794768,4230.256307
112,0,4235.384512,4198.461436,4228.717845,4218.461435,4214.871692,4229.230666,4232.307589,4231.794768,4265.640921,4256.410152,4250.769127,4254.871691,4259.487075,4234.358871
113,0,4242.051178,4199.487077,4233.84605,4218.974256,4220.512717,4226.666563,4226.153743,4226.153743,4273.846049,4248.205024,4251.281947,4258.974255,4263.076819,4234.871691
114,0,4246.666563,4203.07682,4231.794768,4219.487076,4224.102461,4227.179384,4229.743486,4230.769127,4277.948613,4247.179383,4251.281947,4262.563998,4257.948614,4234.358871
115,0,4234.871691,4200.512718,4223.58964,4216.410153,4216.410153,4229.743486,4238.974255,4233.33323,4269.743485,4247.692204,4244.615281,4253.84605,4246.666563,4229.230666
116,0,4228.205025,4190.769128,4223.07682,4213.846051,4213.33323,4226.666563,4243.076819,4232.307589,4258.974255,4240.512717,4241.538358,4246.666563,4249.230665,4220.512717
117,0,4235.897332,4185.128103,4228.205025,4215.384512,4217.435794,4226.666563,4242.051178,4233.84605,4256.922973,4233.33323,4242.563999,4250.256306,4257.948614,4219.487076
118,0,4234.871691,4185.640923,4222.051179,4213.33323,4213.846051,4224.615281,4238.974255,4229.743486,4247.179383,4228.205025,4236.410153,4249.743486,4250.769127,4222.563999
119,0,4228.717845,4181.025539,4215.384512,4207.179384,4206.666564,4223.58964,4238.461435,4219.999897,4232.307589,4222.051179,4228.205025,4246.153742,4242.563999,4220.512717
120,0,4233.33323,4178.974257,4218.974256,4205.640923,4210.256307,4227.179384,4233.84605,4215.384512,4224.615281,4224.615281,4228.205025,4245.640922,4246.153742,4213.846051
121,0,4245.640922,4193.333231,4224.102461,4216.410153,4220.512717,4229.743486,4227.692204,4216.410153,4237.435794,4237.435794,4238.974255,4246.666563,4248.717845,4217.435794
122,0,4251.794768,4206.153743,4226.153743,4224.615281,4221.538358,4225.128102,4228.205025,4221.025538,4258.461434,4248.717845,4247.179383,4251.281947,4248.205024,4227.179384
123,0,4247.179383,4202.564,4228.717845,4222.051179,4219.999897,4225.640922,4231.281948,4226.153743,4266.153742,4250.256306,4247.692204,4258.974255,4248.205024,4229.230666
124,0,4251.794768,4206.153743,4232.307589,4225.640922,4227.692204,4232.307589,4229.743486,4230.256307,4273.333229,4248.205024,4249.743486,4262.563998,4247.692204,4230.769127
125,0,4259.999896,4217.948615,4234.358871,4231.281948,4229.743486,4228.717845,4229.230666,4229.230666,4288.717844,4254.35887,4252.307588,4264.10246,4250.256306,4233.84605
126,0,4254.871691,4215.897333,4231.281948,4227.179384,4225.640922,4224.615281,4230.256307,4223.58964,4288.205023,4257.948614,4250.256306,4263.076819,4255.897332,4232.307589
127,0,4253.84605,4211.281948,4230.769127,4226.666563,4225.128102,4229.743486,4229.743486,4218.461435,4279.487075,4250.769127,4248.205024,4257.948614,4261.538357,4230.769127
128,0,4263.589639,4217.948615,4232.820409,4232.307589,4230.769127,4232.307589,4228.717845,4219.487076,4283.076818,4249.230665,4249.743486,4254.871691,4262.051178,4230.769127
0,0,4261.025537,4216.922974,4231.281948,4229.230666,4232.820409,4224.102461,4225.128102,4217.435794,4276.410152,4249.230665,4249.230665,4255.384511,4252.820409,4229.230666
1,0,4254.35887,4213.33323,4230.769127,4226.153743,4226.666563,4226.666563,4225.640922,4214.358871,4271.281947,4246.666563,4248.205024,4258.974255,4245.128101,4229.230666
2,0,4259.999896,4219.487076,4234.358871,4230.256307,4221.538358,4228.717845,4233.33323,4223.58964,4287.179382,4251.281947,4249.230665,4263.076819,4249.743486,4234.358871
3,0,4256.922973,4215.384512,4231.281948,4226.666563,4219.487076,4228.717845,4234.358871,4229.743486,4293.846049,4252.307588,4250.256306,4256.922973,4252.307588,4233.33323
4,0,4245.128101,4201.025538,4222.051179,4219.487076,4219.487076,4228.205025,4225.128102,4216.922974,4266.666562,4242.563999,4244.10246,4246.153742,4245.640922,4219.999897
5,0,4244.615281,4197.948615,4221.538358,4221.538358,4218.461435,4230.769127,4225.640922,4214.358871,4254.871691,4243.076819,4236.922973,4245.640922,4245.128101,4214.871692
6,0,4247.692204,4199.999897,4221.538358,4221.538358,4218.461435,4226.153743,4233.84605,4228.717845,4262.051178,4251.281947,4237.948614,4246.153742,4248.717845,4224.102461
7,0,4251.794768,4205.640923,4222.051179,4221.538358,4218.461435,4223.07682,4228.205025,4227.692204,4261.025537,4244.615281,4237.948614,4243.58964,4249.743486,4231.794768
8,0,4252.820409,4202.051179,4225.640922,4224.102461,4215.897333,4225.640922,4222.563999,4215.384512,4252.820409,4233.33323,4233.33323,4247.179383,4253.84605,4227.692204
9,0,4242.051178,4181.538359,4224.102461,4219.999897,4217.948615,4231.281948,4229.230666,4215.897333,4242.051178,4226.666563,4232.820409,4244.615281,4241.538358,4218.461435
10,0,4242.051178,4188.205026,4219.999897,4219.999897,4218.461435,4228.717845,4227.179384,4218.461435,4224.102461,4225.128102,4229.230666,4235.384512,4219.999897,4215.897333
11,0,4264.10246,4231.281948,4222.563999,4230.769127,4217.435794,4227.692204,4223.07682,4215.384512,4224.615281,4225.640922,4220.512717,4233.33323,4217.435794,4219.999897
12,0,4277.435793,4251.281947,4227.179384,4237.948614,4216.922974,4232.307589,4229.743486,4213.846051,4236.922973,4222.051179,4213.846051,4233.84605,4215.897333,4219.999897
13,0,4275.384511,4244.615281,4225.128102,4238.974255,4217.435794,4231.281948,4229.230666,4214.358871,4230.256307,4216.410153,4210.256307,4229.230666,4198.461436,4213.846051
14,0,4277.948613,4249.230665,4224.615281,4238.461435,4225.128102,4225.640922,4221.538358,4215.897333,4225.128102,4218.461435,4210.769128,4230.256307,4195.384513,4212.307589
15,0,4279.999895,4250.769127,4229.230666,4235.897332,4231.281948,4226.666563,4222.051179,4216.922974,4237.948614,4222.563999,4216.410153,4236.410153,4204.615282,4215.897333
16,0,4269.743485,4237.948614,4223.07682,4230.256307,4221.025538,4228.717845,4223.07682,4210.769128,4233.84605,4214.871692,4218.974256,4235.384512,4202.564,4218.974256
17,0,4266.153742,4234.871691,4217.948615,4230.769127,4215.897333,4225.128102,4219.487076,4210.769128,4218.974256,4210.769128,4218.461435,4233.84605,4199.999897,4217.435794
18,0,4264.61528,4234.871691,4219.999897,4232.820409,4226.153743,4229.743486,4219.487076,4214.358871,4216.922974,4213.33323,4212.82041,4231.281948,4195.384513,4207.179384
19,0,4252.820409,4230.256307,4214.358871,4228.717845,4226.153743,4230.769127,4215.897333,4206.666564,4199.487077,4211.281948,4201.025538,4218.974256,4183.076821,4197.435795
20,0,4242.051178,4229.230666,4207.692205,4225.128102,4214.358871,4225.640922,4210.256307,4203.589641,4181.025539,4206.666564,4198.974256,4211.794769,4182.05118,4197.948615
21,0,4239.487076,4230.256307,4209.230666,4226.153743,4211.281948,4220.512717,4212.307589,4213.33323,4181.538359,4206.153743,4204.615282,4214.871692,4188.205026,4198.974256
22,0,4233.84605,4227.692204,4209.230666,4228.717845,4211.794769,4224.615281,4215.897333,4215.897333,4182.564,4207.179384,4205.128102,4215.897333,4186.666564,4195.897333
23,0,4230.769127,4229.743486,4209.743487,4228.717845,4212.82041,4224.615281,4221.025538,4213.33323,4176.922975,4204.615282,4204.102461,4214.358871,4185.640923,4196.922974
24,0,4231.794768,4230.256307,4215.897333,4225.640922,4216.410153,4225.128102,4231.281948,4216.410153,4176.410154,4197.948615,4199.999897,4215.897333,4184.102462,4196.410154
25,0,4229.230666,4223.07682,4215.897333,4223.58964,4215.897333,4226.153743,4234.358871,4220.512717,4167.179385,4193.846051,4195.897333,4213.33323,4180.512718,4193.333231
26,0,4228.717845,4223.58964,4214.358871,4227.692204,4216.410153,4231.794768,4234.358871,4224.102461,4172.820411,4204.102461,4199.999897,4211.794769,4181.538359,4195.897333
27,0,4230.769127,4230.256307,4215.897333,4231.794768,4218.461435,4230.256307,4233.84605,4223.58964,4190.256308,4216.410153,4205.640923,4214.871692,4185.128103,4201.025538
28,0,4228.205025,4229.743486,4215.384512,4229.743486,4216.922974,4227.692204,4227.179384,4215.384512,4187.692205,4216.922974,4208.205025,4213.33323,4187.692205,4201.538359
29,0,4229.230666,4232.820409,4216.410153,4229.743486,4224.102461,4231.794768,4223.58964,4213.33323,4185.640923,4217.948615,4212.82041,4213.33323,4194.871692,4201.538359
30,0,4230.769127,4234.871691,4219.487076,4231.794768,4234.871691,4234.871691,4227.179384,4217.435794,4206.153743,4222.051179,4216.922974,4223.07682,4201.538359,4204.102461
31,0,4231.794768,4228.717845,4224.615281,4231.281948,4230.769127,4229.230666,4226.666563,4217.435794,4215.897333,4222.051179,4214.358871,4231.281948,4203.07682,4208.717846
32,0,4243.076819,4234.871691,4234.871691,4233.33323,4219.999897,4226.666563,4223.07682,4216.922974,4214.358871,4221.538358,4212.307589,4231.281948,4201.538359,4213.846051
33,0,4250.769127,4245.128101,4237.948614,4234.871691,4217.948615,4230.256307,4222.563999,4217.435794,4221.538358,4225.128102,4214.871692,4232.820409,4206.153743,4215.384512
34,0,4239.999896,4239.487076,4230.769127,4233.84605,4220.512717,4228.717845,4223.07682,4217.435794,4225.640922,4222.563999,4217.948615,4235.897332,4211.794769,4211.281948
35,0,4232.307589,4229.230666,4225.128102,4231.794768,4217.948615,4227.179384,4219.487076,4214.358871,4216.922974,4214.871692,4217.435794,4232.820409,4206.153743,4209.230666
36,0,4242.051178,4234.358871,4229.743486,4233.33323,4217.435794,4226.153743,4215.897333,4211.281948,4212.82041,4219.487076,4215.384512,4230.769127,4198.974256,4212.307589
37,0,4249.230665,4243.58964,4236.410153,4234.358871,4223.58964,4227.179384,4218.974256,4215.384512,4229.743486,4234.358871,4219.999897,4235.384512,4203.07682,4219.999897
38,0,4237.948614,4236.410153,4229.230666,4230.769127,4226.666563,4224.102461,4218.974256,4218.974256,4232.307589,4233.33323,4217.948615,4232.307589,4204.102461,4215.384512
39,0,4228.717845,4228.205025,4219.487076,4228.717845,4221.538358,4228.205025,4216.922974,4214.358871,4213.846051,4215.897333,4211.281948,4225.640922,4196.922974,4201.025538
40,0,4231.281948,4232.307589,4220.512717,4230.769127,4217.435794,4231.281948,4219.999897,4211.794769,4206.153743,4212.82041,4212.307589,4225.128102,4194.358872,4204.615282
41,0,4235.384512,4232.820409,4222.563999,4231.281948,4217.435794,4230.256307,4221.538358,4215.384512,4217.948615,4225.640922,4216.922974,4229.743486,4198.461436,4213.33323
42,0,4235.384512,4225.640922,4220.512717,4227.692204,4214.871692,4226.153743,4221.025538,4216.922974,4215.384512,4225.640922,4215.897333,4228.717845,4201.538359,4206.153743
43,0,4234.871691,4229.230666,4219.999897,4231.281948,4212.82041,4231.281948,4229.743486,4214.871692,4206.666564,4214.871692,4213.33323,4224.615281,4196.922974,4199.487077
44,0,4234.358871,4232.820409,4216.410153,4233.33323,4215.897333,4233.84605,4232.820409,4214.871692,4203.07682,4212.82041,4211.794769,4222.051179,4191.281949,4205.128102
45,0,4227.692204,4214.871692,4213.846051,4223.58964,4213.33323,4231.281948,4229.230666,4219.999897,4202.051179,4216.410153,4211.281948,4221.538358,4192.82041,4203.589641
46,0,4233.84605,4213.846051,4222.051179,4221.025538,4211.794769,4226.153743,4229.230666,4219.999897,4204.102461,4218.974256,4214.871692,4226.153743,4200.512718,4203.07682
47,0,4252.307588,4237.948614,4230.256307,4233.84605,4216.410153,4224.615281,4226.666563,4215.897333,4215.384512,4220.512717,4219.487076,4230.256307,4211.794769,4215.897333
48,0,4256.922973,4244.10246,4229.743486,4233.33323,4210.256307,4226.666563,4227.179384,4220.512717,4225.640922,4226.153743,4219.999897,4229.743486,4209.743487,4215.897333
49,0,4246.666563,4229.743486,4226.153743,4220.512717,4198.974256,4228.717845,4228.205025,4224.615281,4223.07682,4226.153743,4214.358871,4229.230666,4190.769128,4203.07682
50,0,4242.563999,4226.666563,4224.615281,4219.999897,4207.179384,4225.640922,4222.563999,4217.948615,4215.384512,4220.512717,4215.384512,4231.794768,4186.666564,4205.640923
51,0,4251.281947,4232.820409,4226.666563,4225.128102,4219.999897,4225.640922,4226.153743,4216.922974,4225.128102,4222.051179,4225.128102,4235.897332,4204.102461,4219.487076
52,0,4248.205024,4233.33323,4227.179384,4224.615281,4218.461435,4228.205025,4231.281948,4219.999897,4231.794768,4226.666563,4219.999897,4233.84605,4202.564,4214.358871
53,0,4234.358871,4231.794768,4223.58964,4224.615281,4218.461435,4225.640922,4218.461435,4214.358871,4213.33323,4219.487076,4206.666564,4228.205025,4189.743487,4199.999897
54,0,4236.410153,4230.769127,4224.615281,4225.640922,4221.025538,4225.128102,4209.743487,4212.307589,4203.589641,4213.33323,4211.794769,4227.179384,4194.358872,4205.128102
55,0,4244.615281,4230.769127,4227.179384,4223.58964,4217.948615,4225.640922,4213.846051,4215.897333,4213.846051,4220.512717,4221.025538,4232.307589,4199.999897,4216.922974
56,0,4238.461435,4230.769127,4225.640922,4223.07682,4217.948615,4230.256307,4218.461435,4215.897333,4221.538358,4221.538358,4217.948615,4234.358871,4198.974256,4215.384512
57,0,4234.358871,4232.307589,4226.153743,4225.128102,4221.538358,4229.743486,4221.538358,4217.948615,4223.58964,4215.384512,4218.461435,4234.358871,4203.07682,4210.256307
58,0,4247.179383,4237.948614,4231.281948,4229.230666,4217.948615,4230.256307,4222.051179,4218.974256,4230.769127,4222.563999,4221.538358,4235.384512,4207.692205,4216.410153
59,0,4249.743486,4237.948614,4229.743486,4229.743486,4214.871692,4231.794768,4226.153743,4216.922974,4235.384512,4231.794768,4218.461435,4235.897332,4211.281948,4217.948615
60,0,4238.461435,4233.33323,4224.102461,4228.205025,4216.922974,4232.307589,4233.84605,4216.410153,4237.435794,4225.128102,4216.922974,4236.922973,4212.82041,4208.717846
61,0,4233.33323,4233.84605,4223.07682,4228.717845,4215.384512,4223.58964,4230.256307,4216.410153,4227.179384,4214.358871,4214.871692,4229.230666,4211.281948,4201.538359
62,0,4233.33323,4234.871691,4219.999897,4226.153743,4216.922974,4222.563999,4224.102461,4216.410153,4216.922974,4215.897333,4212.82041,4218.974256,4207.692205,4203.07682
63,0,4233.84605,4232.820409,4215.384512,4225.640922,4230.256307,4230.256307,4226.666563,4219.999897,4219.999897,4221.538358,4214.871692,4223.07682,4203.07682,4208.205025
64,0,4231.281948,4233.33323,4215.384512,4226.666563,4234.871691,4233.84605,4223.58964,4216.410153,4218.974256,4221.025538,4216.922974,4201.538359,4209.230666,4207.692205
65,0,4230.256307,4232.307589,4215.897333,4222.563999,4218.974256,4224.615281,4215.384512,4206.153743,4193.333231,4215.384512,4214.358871,4134.358873,4216.922974,4202.564
66,0,4226.666563,4226.666563,4212.82041,4217.435794,4211.794769,4225.128102,4215.897333,4203.589641,4170.769129,4210.769128,4210.769128,4096.410156,4208.205025,4199.487077
67,0,4225.128102,4226.666563,4211.794769,4221.025538,4223.58964,4230.769127,4217.948615,4204.102461,4170.256308,4213.33323,4211.281948,4115.897335,4199.999897,4204.102461
68,0,4238.461435,4236.922973,4219.999897,4229.743486,4229.230666,4228.205025,4214.871692,4204.102461,4186.666564,4219.999897,4222.563999,4137.948617,4214.358871,4214.358871
69,0,4251.794768,4246.666563,4228.205025,4232.820409,4227.692204,4226.153743,4217.948615,4211.281948,4206.153743,4224.615281,4230.256307,4147.179386,4222.051179,4220.512717
70,0,4249.743486,4247.179383,4230.769127,4232.820409,4230.769127,4230.256307,4226.153743,4215.384512,4215.384512,4227.692204,4221.025538,4159.487078,4208.205025,4218.974256
71,0,4248.205024,4242.563999,4232.820409,4232.820409,4230.769127,4231.281948,4222.563999,4211.794769,4217.948615,4225.128102,4217.435794,4169.230667,4199.487077,4216.410153
72,0,4248.717845,4242.563999,4233.84605,4232.820409,4225.128102,4224.615281,4214.871692,4213.33323,4223.58964,4223.58964,4228.205025,4178.974257,4203.07682,4218.461435
73,0,4235.897332,4239.999896,4229.230666,4228.717845,4226.153743,4227.692204,4216.922974,4217.948615,4226.666563,4229.230666,4229.230666,4189.230667,4207.179384,4215.384512
74,0,4226.666563,4236.410153,4223.07682,4229.743486,4231.281948,4232.307589,4218.974256,4214.871692,4222.051179,4229.230666,4224.102461,4197.948615,4213.33323,4214.358871
75,0,4234.871691,4239.487076,4224.102461,4233.33323,4233.33323,4231.794768,4214.871692,4213.846051,4226.666563,4220.512717,4225.640922,4210.256307,4215.897333,4218.974256
76,0,4226.666563,4233.33323,4223.58964,4224.615281,4229.743486,4226.153743,4213.846051,4216.922974,4217.948615,4214.871692,4215.384512,4218.461435,4199.487077,4207.179384
77,0,4214.358871,4219.999897,4219.999897,4218.461435,4223.58964,4227.692204,4215.384512,4215.384512,4199.999897,4213.846051,4208.205025,4220.512717,4191.794769,4197.948615
78,0,4231.794768,4230.256307,4222.051179,4227.692204,4224.615281,4229.230666,4214.358871,4213.33323,4205.640923,4213.846051,4224.615281,4227.179384,4210.769128,4218.461435
79,0,4252.820409,4248.205024,4230.256307,4237.435794,4231.281948,4228.717845,4219.487076,4215.384512,4234.358871,4224.102461,4235.384512,4235.897332,4226.666563,4237.948614
80,0,4250.769127,4240.512717,4231.281948,4229.743486,4226.153743,4224.102461,4223.07682,4217.435794,4242.051178,4231.794768,4228.717845,4235.384512,4228.205025,4233.84605
81,0,4246.666563,4228.205025,4224.102461,4221.538358,4224.102461,4226.153743,4219.999897,4216.922974,4236.922973,4223.58964,4228.205025,4231.281948,4229.743486,4231.281948
82,0,4249.743486,4232.307589,4221.025538,4226.153743,4231.281948,4228.717845,4220.512717,4217.948615,4245.640922,4222.051179,4236.922973,4233.33323,4234.871691,4235.384512
83,0,4251.281947,4234.358871,4224.615281,4231.794768,4227.179384,4228.717845,4223.58964,4217.948615,4251.794768,4224.102461,4234.358871,4235.384512,4234.358871,4233.33323
84,0,4247.179383,4226.153743,4224.102461,4226.153743,4223.07682,4226.153743,4218.974256,4213.33323,4231.794768,4216.410153,4222.563999,4230.769127,4223.58964,4228.205025
85,0,4238.461435,4221.025538,4218.974256,4219.999897,4231.794768,4230.769127,4216.410153,4210.769128,4214.358871,4213.33323,4217.435794,4224.615281,4212.82041,4221.025538
86,0,4241.538358,4228.717845,4221.025538,4224.615281,4235.384512,4231.281948,4219.487076,4215.384512,4224.615281,4218.974256,4225.640922,4228.205025,4218.974256,4222.051179
87,0,4257.435793,4236.922973,4231.281948,4231.794768,4229.230666,4227.179384,4217.948615,4216.410153,4243.076819,4219.999897,4233.84605,4235.384512,4231.281948,4233.33323
88,0,4263.076819,4234.358871,4234.871691,4232.820409,4230.256307,4227.692204,4215.384512,4214.358871,4251.794768,4224.615281,4234.358871,4235.897332,4233.33323,4236.922973
89,0,4261.025537,4231.794768,4232.307589,4230.256307,4235.384512,4228.205025,4222.563999,4222.051179,4260.512716,4234.871691,4234.358871,4231.281948,4233.84605,4232.307589
90,0,4263.589639,4234.871691,4232.820409,4228.205025,4229.743486,4228.205025,4230.256307,4233.33323,4265.640921,4234.871691,4235.384512,4225.128102,4235.384512,4232.307589
91,0,4260.512716,4231.281948,4230.769127,4225.128102,4218.974256,4228.717845,4229.743486,4229.743486,4250.769127,4222.563999,4230.769127,4211.794769,4232.820409,4234.871691
92,0,4249.230665,4220.512717,4220.512717,4218.461435,4214.871692,4231.794768,4230.256307,4217.948615,4224.102461,4206.153743,4221.538358,4191.794769,4223.58964,4227.179384
93,0,4245.640922,4214.871692,4214.358871,4214.871692,4218.461435,4227.692204,4229.743486,4212.307589,4201.025538,4197.435795,4215.897333,4175.384513,4215.384512,4218.461435
94,0,4246.153742,4215.384512,4215.384512,4217.948615,4217.435794,4224.102461,4222.051179,4211.794769,4184.615282,4194.871692,4214.358871,4167.179385,4213.33323,4215.384512
95,0,4246.666563,4217.435794,4217.948615,4222.051179,4212.82041,4223.07682,4218.461435,4212.82041,4177.435795,4196.922974,4214.358871,4170.256308,4213.33323,4214.358871
96,0,4255.897332,4218.974256,4224.102461,4224.102461,4215.384512,4228.205025,4224.615281,4216.410153,4195.384513,4208.717846,4221.025538,4186.153744,4214.871692,4220.512717
97,0,4261.025537,4218.461435,4225.640922,4224.615281,4219.999897,4229.230666,4224.615281,4222.051179,4215.384512,4218.974256,4231.794768,4199.487077,4217.435794,4227.692204
98,0,4255.384511,4216.922974,4221.538358,4222.051179,4217.948615,4227.179384,4218.461435,4228.205025,4218.461435,4215.384512,4229.743486,4198.974256,4216.410153,4228.205025
99,0,4253.84605,4216.410153,4217.435794,4219.999897,4214.358871,4222.051179,4215.897333,4231.281948,4212.82041,4212.307589,4218.974256,4197.435795,4216.922974,4225.128102
100,0,4260.512716,4212.82041,4218.461435,4220.512717,4216.410153,4224.615281,4217.948615,4231.794768,4213.33323,4214.358871,4222.563999,4203.589641,4219.999897,4223.58964
101,0,4263.076819,4213.33323,4220.512717,4221.025538,4217.948615,4227.179384,4220.512717,4226.153743,4213.33323,4213.846051,4227.692204,4203.07682,4217.435794,4223.07682
102,0,4263.589639,4217.435794,4221.025538,4221.538358,4214.358871,4227.692204,4219.487076,4219.487076,4214.871692,4215.384512,4221.025538,4203.07682,4211.794769,4225.128102
103,0,4267.692203,4214.871692,4226.153743,4221.025538,4212.307589,4228.205025,4222.563999,4224.102461,4222.051179,4218.461435,4223.58964,4212.82041,4214.871692,4231.281948
104,0,4270.256306,4210.769128,4228.717845,4219.999897,4216.410153,4228.205025,4224.615281,4231.281948,4231.794768,4217.948615,4232.820409,4221.538358,4222.051179,4231.794768
105,0,4267.692203,4207.692205,4221.025538,4216.922974,4213.846051,4224.102461,4222.051179,4223.07682,4227.179384,4213.846051,4225.128102,4218.974256,4218.974256,4223.07682
106,0,4261.025537,4203.589641,4216.922974,4215.384512,4206.666564,4223.07682,4223.07682,4214.358871,4211.281948,4211.794769,4213.846051,4215.384512,4213.846051,4216.410153
107,0,4261.538357,4205.640923,4216.922974,4214.871692,4210.256307,4229.230666,4223.07682,4221.538358,4206.666564,4213.33323,4216.922974,4214.358871,4217.948615,4221.025538
108,0,4269.230665,4214.871692,4216.410153,4218.974256,4221.538358,4229.230666,4221.025538,4230.256307,4221.025538,4217.948615,4226.153743,4216.922974,4226.153743,4231.794768
109,0,4268.205024,4218.461435,4217.948615,4219.999897,4221.025538,4226.666563,4224.615281,4234.871691,4237.948614,4223.58964,4232.307589,4221.025538,4232.820409,4232.307589
110,0,4261.538357,4214.358871,4214.871692,4215.384512,4215.384512,4226.153743,4225.640922,4229.743486,4231.281948,4221.025538,4224.102461,4216.922974,4229.743486,4222.563999
111,0,4264.61528,4214.358871,4209.743487,4216.922974,4221.538358,4229.230666,4215.897333,4215.897333,4210.769128,4212.307589,4213.33323,4212.82041,4216.922974,4215.384512
112,0,4276.410152,4220.512717,4216.922974,4226.153743,4232.307589,4227.179384,4214.871692,4213.846051,4214.358871,4213.846051,4225.128102,4223.07682,4214.871692,4223.07682
113,0,4278.974254,4221.538358,4223.58964,4225.128102,4231.794768,4228.717845,4218.974256,4219.999897,4234.871691,4220.512717,4233.84605,4228.717845,4219.487076,4231.281948
114,0,4272.820408,4217.435794,4217.435794,4218.461435,4223.58964,4227.692204,4216.922974,4217.948615,4224.102461,4209.743487,4220.512717,4218.461435,4217.435794,4227.179384
115,0,4273.846049,4219.999897,4214.871692,4222.563999,4224.102461,4228.205025,4218.974256,4215.897333,4204.615282,4195.384513,4212.82041,4211.794769,4216.922974,4222.563999
116,0,4287.179382,4228.717845,4220.512717,4229.230666,4228.205025,4228.205025,4221.025538,4221.538358,4215.384512,4203.589641,4221.538358,4217.948615,4225.640922,4230.256307
117,0,4310.256305,4237.948614,4229.230666,4234.358871,4219.487076,4230.256307,4223.07682,4229.743486,4249.743486,4219.487076,4229.743486,4228.205025,4240.512717,4250.256306
118,0,4335.89733,4243.58964,4237.435794,4236.922973,4213.33323,4226.153743,4224.615281,4229.743486,4275.384511,4221.538358,4233.33323,4240.512717,4247.179383,4273.846049
119,0,4368.717842,4249.230665,4246.153742,4236.410153,4215.897333,4225.640922,4222.563999,4223.58964,4292.820408,4215.384512,4240.512717,4254.871691,4246.153742,4299.487074
120,0,4409.743482,4265.128101,4255.384511,4240.512717,4218.461435,4224.102461,4214.871692,4212.82041,4310.769125,4209.743487,4248.205024,4265.128101,4255.897332,4327.692202
121,0,4441.538353,4283.589639,4262.563998,4249.743486,4216.922974,4222.563999,4208.205025,4205.128102,4329.743484,4202.564,4247.692204,4268.205024,4270.769126,4347.692201
122,0,4443.076814,4285.640921,4261.025537,4249.743486,4216.922974,4223.07682,4213.33323,4208.205025,4339.487073,4199.487077,4236.922973,4265.128101,4267.692203,4345.128099
123,0,4425.128097,4275.384511,4253.84605,4241.538358,4217.435794,4223.07682,4214.871692,4210.256307,4331.281945,4195.897333,4233.84605,4261.025537,4256.410152,4330.256304
124,0,4419.487071,4274.35887,4254.35887,4241.025537,4216.922974,4218.974256,4205.640923,4205.640923,4323.589638,4197.435795,4244.10246,4263.076819,4263.589639,4329.743484
125,0,4417.435789,4275.384511,4259.999896,4242.563999,4218.974256,4220.512717,4199.999897,4206.666564,4333.846048,4207.179384,4250.769127,4267.692203,4269.230665,4328.205022
126,0,4396.410149,4267.692203,4254.35887,4241.538358,4225.640922,4224.102461,4202.564,4211.794769,4332.307586,4207.692205,4244.615281,4265.640921,4254.871691,4308.205023
127,0,4372.307585,4263.076819,4245.640922,4241.538358,4232.307589,4220.512717,4207.179384,4212.307589,4313.846048,4204.102461,4242.051178,4261.538357,4244.10246,4288.717844
128,0,4361.025534,4261.025537,4247.692204,4238.461435,4233.33323,4222.051179,4212.82041,4216.410153,4313.333228,4213.846051,4248.205024,4258.974255,4252.307588,4283.589639
0,0,4349.230663,4251.281947,4242.563999,4233.33323,4227.179384,4225.128102,4218.974256,4221.025538,4315.89733,4222.563999,4246.666563,4253.84605,4251.794768,4276.410152
1,0,4323.076817,4233.33323,4222.563999,4227.692204,4219.999897,4224.615281,4216.922974,4216.922974,4289.743485,4217.435794,4234.871691,4241.538358,4232.307589,4256.410152
2,0,4304.102459,4223.58964,4214.358871,4226.153743,4218.461435,4223.07682,4212.82041,4216.410153,4258.461434,4214.358871,4229.743486,4232.307589,4225.128102,4242.563999
3,0,4306.153741,4228.205025,4224.615281,4229.743486,4222.051179,4226.153743,4216.922974,4220.512717,4258.974255,4218.461435,4234.358871,4238.974255,4230.769127,4243.58964
4,0,4306.153741,4229.743486,4229.743486,4229.743486,4218.461435,4220.512717,4213.33323,4216.410153,4254.871691,4216.922974,4232.307589,4244.10246,4223.58964,4243.076819
5,0,4288.205023,4219.999897,4219.999897,4222.563999,4212.82041,4219.999897,4204.615282,4211.281948,4231.281948,4211.794769,4222.563999,4233.84605,4211.794769,4230.769127
6,0,4278.974254,4214.358871,4212.307589,4222.051179,4217.948615,4224.615281,4207.179384,4214.358871,4217.435794,4216.410153,4223.58964,4228.205025,4214.358871,4225.640922
7,0,4279.999895,4217.435794,4215.897333,4224.615281,4221.025538,4225.128102,4214.358871,4216.922974,4223.07682,4217.435794,4230.256307,4233.33323,4222.051179,4227.179384
