title:A                                                                               , recorded:01.07.20 14.07.03, sampling:128, subject:A                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4, chan:37, units:emotiv,,,,,,,,,
22,0,4488.717839,4230.256307,4228.205025,4182.05118,4222.051179,4256.922973,4219.487076,4221.025538,4200.512718,4221.538358,4221.025538,4229.743486,4236.410153,4513.333223
23,0,4485.640916,4234.871691,4231.794768,4184.615282,4217.435794,4270.769126,4234.358871,4228.205025,4208.717846,4221.025538,4225.128102,4230.769127,4241.025537,4513.846043
24,0,4476.410147,4237.435794,4226.153743,4185.640923,4214.871692,4256.922973,4228.205025,4229.743486,4216.410153,4204.615282,4219.487076,4225.128102,4225.640922,4532.820402
25,0,4447.692199,4228.205025,4217.948615,4183.589641,4210.256307,4249.230665,4218.461435,4227.692204,4198.461436,4214.871692,4216.410153,4220.512717,4222.051179,4551.79476
26,0,4445.128096,4232.820409,4232.820409,4185.640923,4215.384512,4267.692203,4227.692204,4233.33323,4213.846051,4246.666563,4229.230666,4231.281948,4239.487076,4558.974247
27,0,4442.051173,4242.051178,4242.051178,4191.794769,4227.179384,4271.794767,4234.358871,4231.794768,4237.948614,4225.128102,4227.692204,4239.487076,4232.820409,4551.79476
28,0,4404.615277,4235.897332,4224.102461,4191.794769,4231.794768,4251.794768,4224.615281,4220.512717,4196.922974,4185.128103,4211.794769,4227.692204,4214.871692,4524.615274
29,0,4392.820405,4238.974255,4220.512717,4191.281949,4227.692204,4250.769127,4218.974256,4220.512717,4166.666565,4206.666564,4223.07682,4225.640922,4227.692204,4505.128095
30,0,4416.410148,4246.153742,4240.512717,4197.948615,4216.922974,4265.128101,4231.794768,4240.512717,4210.256307,4246.666563,4245.128101,4248.205024,4245.640922,4519.487069
31,0,4402.563995,4239.999896,4245.640922,4200.512718,4218.461435,4268.717844,4243.58964,4250.256306,4247.179383,4240.512717,4241.538358,4260.512716,4240.512717,4533.333222
32,0,4368.205021,4236.410153,4233.84605,4196.410154,4233.84605,4259.487075,4230.769127,4235.384512,4219.999897,4218.974256,4226.666563,4249.743486,4223.07682,4508.205018
33,0,4375.897329,4247.692204,4233.84605,4202.051179,4230.769127,4254.35887,4217.948615,4224.102461,4191.794769,4214.871692,4228.717845,4244.10246,4222.051179,4486.666557
34,0,4384.615277,4252.307588,4241.025537,4202.051179,4218.974256,4254.871691,4220.512717,4230.256307,4198.461436,4221.538358,4237.435794,4255.384511,4232.307589,4504.102454
35,0,4342.051176,4239.999896,4237.435794,4197.435795,4222.563999,4253.333229,4221.025538,4231.794768,4196.410154,4221.025538,4225.640922,4257.435793,4218.461435,4501.025531
36,0,4311.281946,4248.717845,4236.922973,4210.769128,4216.922974,4246.153742,4218.974256,4226.153743,4164.615283,4207.179384,4214.358871,4243.076819,4202.051179,4471.281942
37,0,4314.358869,4256.922973,4239.999896,4212.82041,4204.615282,4248.205024,4223.07682,4222.051179,4149.230668,4204.615282,4218.461435,4234.871691,4214.871692,4472.820403
38,0,4298.974254,4241.025537,4237.948614,4197.435795,4223.07682,4251.281947,4223.58964,4215.384512,4138.461437,4210.256307,4215.384512,4234.358871,4219.999897,4467.692198
39,0,4278.974254,4236.410153,4246.666563,4206.153743,4245.128101,4258.974255,4228.717845,4224.615281,4140.512719,4214.871692,4224.102461,4247.179383,4214.871692,4449.23066
40,0,4275.897331,4256.410152,4254.871691,4229.230666,4229.743486,4263.589639,4234.358871,4234.358871,4167.692206,4223.07682,4248.205024,4259.999896,4232.307589,4455.897327
41,0,4264.61528,4266.666562,4244.615281,4224.615281,4211.281948,4258.461434,4229.230666,4220.512717,4165.128103,4218.974256,4239.487076,4249.743486,4229.743486,4446.666558
42,0,4236.922973,4239.487076,4236.410153,4207.179384,4222.051179,4252.307588,4226.153743,4216.922974,4129.230668,4212.82041,4224.615281,4237.948614,4214.871692,4419.487071
43,0,4221.025538,4233.84605,4249.743486,4212.82041,4230.256307,4258.461434,4231.794768,4232.307589,4134.871694,4223.58964,4245.640922,4248.717845,4237.435794,4421.025533
44,0,4218.974256,4256.922973,4253.333229,4221.025538,4231.281948,4262.051178,4232.820409,4232.820409,4156.922975,4233.84605,4251.794768,4255.897332,4250.256306,4409.230661
45,0,4204.615282,4253.84605,4236.922973,4213.33323,4232.820409,4254.871691,4226.153743,4225.640922,4130.76913,4235.384512,4226.666563,4238.974255,4222.563999,4369.743483
46,0,4180.512718,4235.897332,4226.666563,4210.256307,4222.051179,4254.871691,4220.512717,4226.153743,4093.846054,4228.717845,4220.512717,4227.692204,4207.692205,4359.487073
47,0,4174.358872,4240.512717,4228.205025,4211.281948,4212.82041,4255.897332,4221.025538,4222.563999,4080.512721,4206.153743,4237.435794,4231.794768,4226.153743,4363.589637
48,0,4171.79477,4244.615281,4234.871691,4207.692205,4217.948615,4251.794768,4221.025538,4222.563999,4072.307593,4192.30759,4236.922973,4232.820409,4231.794768,4351.281945
49,0,4145.128104,4223.58964,4237.948614,4208.717846,4218.974256,4242.563999,4219.487076,4228.205025,4051.281952,4215.384512,4217.435794,4232.307589,4212.82041,4348.717842
50,0,4141.02554,4232.307589,4235.384512,4215.897333,4211.794769,4243.076819,4223.07682,4229.743486,4043.589645,4237.948614,4216.922974,4232.820409,4212.307589,4350.256304
51,0,4158.461437,4251.281947,4235.384512,4213.33323,4215.384512,4249.743486,4231.794768,4228.717845,4065.128106,4224.615281,4243.58964,4236.922973,4236.922973,4343.076817
52,0,4142.051181,4246.666563,4236.922973,4214.871692,4226.666563,4255.384511,4233.33323,4224.615281,4073.846054,4205.640923,4243.076819,4236.410153,4231.794768,4325.64092
53,0,4114.871694,4252.820409,4235.384512,4223.07682,4234.358871,4252.820409,4223.58964,4216.410153,4044.102465,4215.897333,4213.33323,4226.666563,4208.717846,4308.717843
54,0,4126.666566,4265.128101,4242.563999,4220.512717,4236.922973,4254.35887,4218.974256,4219.487076,4041.025542,4235.384512,4215.897333,4227.179384,4221.025538,4310.769125
55,0,4149.743488,4263.589639,4258.461434,4223.07682,4230.256307,4253.333229,4230.769127,4231.794768,4082.564003,4236.922973,4246.153742,4245.128101,4242.051178,4323.076817
56,0,4126.153745,4252.307588,4256.410152,4229.230666,4226.153743,4246.153742,4232.307589,4229.230666,4101.538361,4229.743486,4255.897332,4251.794768,4236.410153,4316.410151
57,0,4092.307592,4246.153742,4246.666563,4219.487076,4230.769127,4241.538358,4218.461435,4216.410153,4068.717849,4222.563999,4238.974255,4243.076819,4224.615281,4298.974254
58,0,4105.128105,4249.230665,4256.922973,4218.461435,4224.615281,4247.692204,4222.563999,4217.435794,4049.743491,4214.871692,4223.07682,4244.615281,4219.487076,4296.410151
59,0,4115.897335,4250.769127,4255.384511,4230.256307,4215.384512,4247.692204,4232.307589,4220.512717,4047.179388,4214.358871,4215.384512,4237.435794,4204.615282,4281.538357
60,0,4077.948618,4238.974255,4234.358871,4222.563999,4224.615281,4244.615281,4228.205025,4215.384512,4028.20503,4223.07682,4219.487076,4219.999897,4192.82041,4261.025537
61,0,4058.461439,4235.384512,4235.384512,4207.179384,4236.410153,4249.743486,4228.205025,4223.07682,4019.487081,4226.153743,4232.307589,4225.640922,4201.538359,4269.230665
62,0,4078.461439,4259.487075,4254.871691,4218.461435,4227.179384,4251.794768,4235.897332,4231.794768,4031.281953,4220.512717,4232.820409,4237.435794,4209.230666,4272.307588
63,0,4066.153747,4266.153742,4251.794768,4229.230666,4214.358871,4245.640922,4231.794768,4219.487076,4022.564004,4216.922974,4222.563999,4230.256307,4198.461436,4259.487075
64,0,4044.615286,4247.179383,4242.051178,4223.07682,4222.051179,4242.563999,4227.692204,4213.33323,4009.743492,4217.435794,4226.666563,4227.179384,4196.410154,4258.974255
65,0,4048.71785,4242.051178,4246.153742,4217.435794,4224.615281,4243.076819,4225.640922,4218.974256,4015.897338,4212.307589,4238.461435,4235.384512,4208.717846,4257.948614
66,0,4044.615286,4244.615281,4244.10246,4216.922974,4217.435794,4238.974255,4217.435794,4217.435794,4003.589646,4213.33323,4232.307589,4230.769127,4204.102461,4244.10246
67,0,4031.281953,4246.153742,4236.922973,4223.58964,4234.358871,4246.666563,4218.974256,4216.922974,3995.384518,4229.743486,4219.999897,4218.974256,4195.384513,4242.051178
68,0,4019.487081,4251.794768,4238.461435,4230.256307,4253.84605,4247.179383,4223.58964,4219.487076,4000.512723,4232.307589,4213.846051,4213.846051,4198.461436,4236.410153
69,0,4004.615287,4240.512717,4235.897332,4222.563999,4230.256307,4234.871691,4220.512717,4217.435794,3993.846056,4221.025538,4222.051179,4216.922974,4201.538359,4224.615281
70,0,3997.94862,4223.58964,4229.230666,4211.794769,4203.07682,4232.820409,4221.538358,4219.999897,3977.4358,4213.33323,4231.794768,4220.512717,4199.487077,4223.58964
71,0,3998.974261,4233.33323,4229.230666,4213.33323,4218.461435,4253.333229,4235.897332,4229.230666,3971.281954,4213.846051,4222.051179,4217.435794,4198.974256,4219.999897
72,0,3994.871697,4246.153742,4231.794768,4216.410153,4237.435794,4262.563998,4246.666563,4235.897332,3975.384518,4225.640922,4209.743487,4216.922974,4199.999897,4214.871692
73,0,3994.871697,4238.461435,4233.33323,4219.999897,4229.230666,4252.307588,4237.948614,4234.358871,3986.666569,4226.153743,4215.384512,4215.897333,4198.974256,4213.846051
74,0,3996.922979,4226.153743,4228.717845,4219.487076,4221.025538,4240.512717,4219.487076,4223.58964,3978.461441,4200.512718,4230.256307,4207.692205,4203.07682,4206.666564
75,0,3990.769133,4217.948615,4220.512717,4209.230666,4224.615281,4241.025537,4209.743487,4210.256307,3949.743493,4202.564,4220.512717,4202.051179,4198.974256,4199.999897
76,0,3985.128108,4216.410153,4222.563999,4206.153743,4227.179384,4244.10246,4211.281948,4205.640923,3927.692212,4233.84605,4195.897333,4195.384513,4182.564,4193.333231
77,0,3985.128108,4222.051179,4230.256307,4214.358871,4218.974256,4243.076819,4217.435794,4213.846051,3929.230673,4233.33323,4204.615282,4191.794769,4185.128103,4190.256308
78,0,3997.4358,4228.717845,4231.794768,4216.922974,4210.256307,4241.538358,4223.58964,4223.58964,3948.717852,4212.82041,4231.794768,4197.948615,4207.179384,4209.743487
79,0,4010.256312,4235.384512,4230.769127,4218.461435,4214.871692,4239.487076,4217.435794,4219.487076,3959.487083,4198.974256,4224.615281,4195.384513,4201.025538,4218.974256
80,0,4007.179389,4228.205025,4229.743486,4219.487076,4221.025538,4239.999896,4209.743487,4212.82041,3948.717852,4206.153743,4208.205025,4181.025539,4179.999898,4199.487077
81,0,4009.230671,4211.794769,4230.769127,4211.794769,4226.153743,4248.717845,4220.512717,4214.871692,3947.179391,4227.692204,4215.384512,4183.589641,4181.025539,4195.897333
82,0,4033.846055,4233.33323,4237.948614,4214.358871,4230.256307,4259.487075,4231.794768,4219.999897,3972.307595,4228.717845,4217.948615,4197.948615,4192.82041,4215.384512
83,0,4049.743491,4256.922973,4246.153742,4227.179384,4232.820409,4256.922973,4230.769127,4227.179384,4005.640928,4211.281948,4227.692204,4202.564,4210.256307,4226.666563
84,0,4043.076824,4234.358871,4245.640922,4224.102461,4232.820409,4253.333229,4231.281948,4230.256307,4018.974261,4209.230666,4236.410153,4203.589641,4217.435794,4228.717845
85,0,4038.97426,4229.743486,4243.58964,4215.384512,4223.58964,4254.871691,4233.33323,4223.58964,4015.897338,4226.153743,4227.692204,4202.051179,4207.692205,4230.256307
86,0,4036.922978,4248.205024,4242.051178,4219.487076,4217.948615,4249.743486,4224.102461,4213.33323,4012.820415,4226.153743,4216.922974,4191.794769,4194.871692,4225.640922
87,0,4038.46144,4238.461435,4242.563999,4221.025538,4222.563999,4239.487076,4215.384512,4209.743487,4000.512723,4219.487076,4219.999897,4189.230667,4196.922974,4233.33323
88,0,4060.512721,4241.025537,4251.794768,4222.051179,4229.743486,4246.666563,4216.410153,4212.82041,4022.051184,4221.025538,4239.999896,4203.589641,4223.58964,4267.179383
89,0,4076.410157,4253.333229,4251.794768,4224.102461,4226.153743,4247.179383,4217.435794,4216.410153,4062.564003,4215.897333,4246.153742,4207.179384,4229.230666,4290.769126
90,0,4076.410157,4241.025537,4243.076819,4223.07682,4216.410153,4228.717845,4209.230666,4208.717846,4043.589645,4204.615282,4217.948615,4198.974256,4199.999897,4294.358869
91,0,4109.230669,4248.717845,4256.410152,4224.615281,4211.794769,4226.666563,4206.666564,4207.179384,4033.333235,4211.281948,4216.410153,4215.897333,4219.999897,4334.871689
92,0,4169.743488,4284.61528,4283.589639,4233.84605,4215.384512,4248.205024,4217.435794,4217.948615,4121.02554,4218.974256,4258.974255,4248.717845,4275.897331,4398.461431
93,0,4199.999897,4294.358869,4292.307587,4243.58964,4220.512717,4244.10246,4217.948615,4208.205025,4183.076821,4195.897333,4272.307588,4259.487075,4278.461434,4416.922969
94,0,4198.974256,4282.563998,4289.230664,4247.179383,4216.410153,4233.84605,4216.410153,4199.999897,4184.615282,4197.948615,4258.461434,4262.563998,4264.61528,4409.230661
95,0,4192.82041,4282.563998,4287.179382,4245.128101,4214.358871,4239.487076,4227.692204,4217.435794,4214.871692,4235.384512,4262.563998,4267.692203,4285.1281,4408.20502
96,0,4173.846052,4283.076818,4275.384511,4239.487076,4215.897333,4237.948614,4229.230666,4224.102461,4219.999897,4230.256307,4255.897332,4250.256306,4277.948613,4382.563995
97,0,4150.256309,4273.333229,4262.563998,4231.794768,4215.897333,4229.230666,4223.07682,4213.846051,4170.769129,4207.692205,4243.076819,4227.179384,4249.743486,4343.589637
98,0,4135.384514,4265.128101,4263.589639,4229.230666,4221.025538,4229.743486,4224.615281,4213.33323,4152.820411,4221.025538,4249.743486,4228.717845,4255.384511,4320.512715
99,0,4123.076822,4272.820408,4267.179383,4238.461435,4216.922974,4226.666563,4222.051179,4213.846051,4153.846052,4237.435794,4246.153742,4233.33323,4257.948614,4295.38451
100,0,4102.051182,4275.897331,4260.512716,4243.58964,4212.307589,4218.461435,4215.897333,4204.615282,4118.461438,4217.435794,4224.615281,4220.512717,4233.84605,4259.999896
101,0,4070.256311,4247.692204,4247.692204,4224.615281,4227.692204,4216.410153,4215.384512,4202.051179,4061.025542,4188.717846,4210.256307,4201.538359,4207.179384,4220.512717
102,0,4053.333234,4227.692204,4241.025537,4212.307589,4232.307589,4210.256307,4211.281948,4206.666564,4013.846056,4189.230667,4212.82041,4194.871692,4199.487077,4195.384513
103,0,4065.128106,4238.461435,4247.692204,4226.666563,4211.281948,4212.82041,4215.384512,4215.897333,4014.358876,4207.692205,4226.666563,4206.153743,4210.769128,4197.435795
104,0,4076.922977,4261.538357,4256.410152,4243.076819,4207.179384,4216.922974,4227.179384,4221.025538,4032.307594,4208.205025,4227.179384,4213.846051,4220.512717,4200.512718
105,0,4072.820413,4269.743485,4252.820409,4238.461435,4225.128102,4214.358871,4224.102461,4217.435794,4027.179389,4193.846051,4215.384512,4203.589641,4212.82041,4188.205026
106,0,4073.846054,4260.512716,4248.205024,4228.205025,4232.820409,4210.256307,4219.999897,4217.435794,4022.564004,4201.538359,4219.487076,4201.538359,4203.07682,4177.948616
107,0,4078.461439,4254.871691,4251.794768,4230.769127,4231.794768,4214.871692,4222.563999,4220.512717,4030.256312,4213.846051,4222.051179,4208.717846,4201.538359,4175.384513
108,0,4069.74349,4252.307588,4244.615281,4228.717845,4236.410153,4208.717846,4215.384512,4212.82041,4005.128107,4209.743487,4201.538359,4196.922974,4188.717846,4163.076821
109,0,4064.615285,4251.794768,4234.871691,4224.102461,4231.281948,4202.564,4210.256307,4207.692205,3990.769133,4208.205025,4205.640923,4187.179385,4191.281949,4157.435796
110,0,4066.153747,4244.615281,4237.948614,4224.615281,4221.025538,4208.205025,4223.58964,4216.922974,4007.69221,4205.640923,4229.230666,4198.974256,4209.230666,4160.512719
111,0,4062.564003,4236.922973,4243.58964,4225.128102,4222.563999,4216.922974,4235.897332,4229.230666,4004.615287,4198.974256,4219.487076,4203.07682,4200.512718,4156.410155
112,0,4059.999901,4246.666563,4246.153742,4226.666563,4224.615281,4213.33323,4232.820409,4233.33323,4005.128107,4201.025538,4212.82041,4201.538359,4193.333231,4157.435796
113,0,4052.307593,4247.692204,4245.128101,4227.692204,4219.487076,4209.230666,4231.794768,4230.256307,4019.487081,4205.640923,4217.435794,4202.051179,4200.512718,4157.948616
114,0,4037.435799,4234.358871,4234.871691,4221.025538,4226.666563,4209.743487,4234.871691,4221.025538,3995.384518,4199.999897,4202.051179,4193.846051,4187.179385,4143.589642
115,0,4026.153748,4234.358871,4227.692204,4213.33323,4233.84605,4207.179384,4227.179384,4210.769128,3961.538365,4188.205026,4196.410154,4188.205026,4173.846052,4132.307591
116,0,4021.025543,4236.922973,4229.743486,4215.384512,4207.692205,4199.999897,4218.974256,4210.769128,3953.846057,4187.692205,4206.153743,4193.846051,4184.102462,4136.410155
117,0,4019.487081,4229.230666,4234.358871,4221.538358,4193.846051,4204.615282,4223.58964,4218.974256,3952.820416,4204.615282,4199.487077,4198.461436,4185.128103,4133.846053
118,0,4024.615286,4241.538358,4234.871691,4227.179384,4223.07682,4212.307589,4221.025538,4216.922974,3955.897339,4207.692205,4199.999897,4201.025538,4178.974257,4127.179386
119,0,4015.897338,4250.769127,4231.794768,4227.692204,4233.84605,4202.564,4208.717846,4211.281948,3968.717852,4187.692205,4222.051179,4202.051179,4187.692205,4123.589643
120,0,3999.999902,4236.410153,4234.871691,4229.230666,4220.512717,4200.512718,4216.410153,4221.538358,3979.999903,4196.922974,4223.07682,4203.589641,4190.256308,4119.487079
121,0,4007.69221,4244.615281,4247.692204,4235.897332,4228.717845,4217.948615,4235.384512,4235.897332,4003.589646,4233.33323,4211.794769,4215.897333,4185.640923,4130.256309
122,0,4008.717851,4256.922973,4247.692204,4226.153743,4232.820409,4224.102461,4238.974255,4235.384512,4024.102466,4231.794768,4211.794769,4219.999897,4189.230667,4137.948617
123,0,3977.4358,4234.358871,4229.230666,4213.33323,4218.461435,4204.615282,4225.640922,4224.615281,3990.256313,4196.922974,4206.666564,4202.564,4184.102462,4118.974258
124,0,3948.717852,4220.512717,4219.999897,4217.948615,4224.102461,4199.999897,4217.435794,4214.871692,3945.640929,4182.564,4199.487077,4192.30759,4169.743488,4101.025541
125,0,3943.076827,4228.717845,4223.07682,4220.512717,4225.128102,4208.205025,4220.512717,4213.33323,3930.769135,4190.769128,4198.461436,4199.487077,4165.128103,4105.128105
126,0,3942.564006,4226.666563,4226.153743,4215.897333,4205.128102,4208.205025,4220.512717,4214.358871,3928.205032,4200.512718,4197.435795,4201.025538,4168.205026,4108.717848
127,0,3943.076827,4231.281948,4232.307589,4221.025538,4209.743487,4206.153743,4217.948615,4213.846051,3933.333237,4213.846051,4198.974256,4198.461436,4175.384513,4106.153746
128,0,3939.999904,4237.948614,4235.384512,4224.615281,4228.717845,4210.769128,4216.922974,4215.384512,3957.435801,4213.846051,4214.358871,4208.205025,4193.846051,4108.717848
0,0,3930.256314,4226.153743,4229.743486,4222.563999,4216.410153,4209.230666,4217.435794,4218.461435,3966.153749,4198.461436,4227.179384,4214.358871,4201.025538,4111.281951
1,0,3920.512725,4217.435794,4227.692204,4229.230666,4200.512718,4207.179384,4216.922974,4214.358871,3956.92298,4202.051179,4214.358871,4210.769128,4188.205026,4109.230669
2,0,3916.410161,4227.692204,4231.281948,4234.871691,4213.846051,4206.666564,4214.871692,4205.128102,3942.564006,4202.051179,4197.435795,4206.153743,4182.05118,4107.692207
3,0,3914.358879,4233.33323,4229.230666,4234.871691,4219.487076,4204.102461,4212.82041,4197.435795,3929.230673,4187.692205,4198.461436,4204.615282,4178.461436,4110.76913
4,0,3896.410161,4217.435794,4224.102461,4232.307589,4211.281948,4201.538359,4213.33323,4197.435795,3918.461443,4190.256308,4203.07682,4199.487077,4162.05118,4101.025541
5,0,3881.538367,4205.640923,4228.205025,4231.794768,4219.487076,4208.717846,4218.461435,4210.256307,3919.487084,4204.102461,4198.974256,4198.974256,4164.102462,4095.384515
6,0,3899.999905,4225.640922,4232.307589,4236.410153,4234.358871,4213.846051,4220.512717,4221.025538,3939.487083,4204.615282,4198.461436,4209.743487,4188.205026,4116.410156
7,0,3919.999904,4252.820409,4233.33323,4247.179383,4234.871691,4208.205025,4217.435794,4213.33323,3961.025544,4193.846051,4208.205025,4212.82041,4188.717846,4129.743489
8,0,3908.717853,4246.153742,4230.769127,4247.179383,4224.102461,4202.051179,4214.358871,4206.153743,3962.051185,4192.82041,4218.974256,4210.769128,4187.179385,4123.076822
9,0,3894.8717,4234.871691,4231.794768,4242.051178,4222.051179,4205.128102,4218.461435,4213.33323,3963.076826,4193.333231,4223.07682,4214.358871,4204.615282,4126.153745
10,0,3886.153751,4239.487076,4233.33323,4243.58964,4230.769127,4211.281948,4219.487076,4217.948615,3973.846057,4199.999897,4212.82041,4212.82041,4196.922974,4125.128104
11,0,3865.128111,4231.794768,4225.640922,4243.076819,4229.230666,4208.717846,4214.871692,4212.82041,3960.512724,4213.846051,4205.128102,4202.051179,4177.948616,4107.179387
12,0,3857.948624,4225.640922,4224.102461,4241.538358,4209.743487,4210.256307,4215.897333,4213.846051,3946.66657,4199.999897,4218.974256,4199.487077,4197.435795,4106.666566
13,0,3859.487085,4234.358871,4229.743486,4248.205024,4211.281948,4210.256307,4219.999897,4217.948615,3954.871698,4185.640923,4221.538358,4205.640923,4204.102461,4109.230669
14,0,3846.153752,4231.794768,4226.666563,4248.205024,4232.307589,4209.230666,4218.461435,4216.410153,3942.051186,4197.435795,4189.230667,4198.461436,4169.743488,4090.25631
15,0,3837.435804,4222.051179,4219.999897,4240.512717,4230.769127,4206.666564,4211.794769,4214.871692,3916.410161,4201.025538,4183.076821,4192.30759,4168.717847,4081.538362
16,0,3850.769137,4235.384512,4232.820409,4248.205024,4217.948615,4206.153743,4214.358871,4219.999897,3942.051186,4190.256308,4216.922974,4209.743487,4197.948615,4099.487079
17,0,3853.333239,4239.999896,4242.563999,4255.384511,4214.871692,4203.589641,4222.051179,4227.692204,3973.333236,4203.07682,4218.461435,4220.512717,4195.384513,4104.102464
18,0,3832.820419,4224.615281,4228.205025,4244.615281,4218.974256,4208.205025,4224.615281,4230.769127,3953.333237,4205.640923,4194.871692,4205.128102,4177.948616,4084.615285
19,0,3825.640932,4221.025538,4222.563999,4235.384512,4221.025538,4212.82041,4228.205025,4230.769127,3931.281955,4187.179385,4197.435795,4203.589641,4180.512718,4083.076823
20,0,3835.897342,4231.281948,4234.358871,4244.10246,4215.897333,4209.230666,4230.256307,4227.179384,3943.076827,4192.30759,4203.07682,4216.410153,4181.025539,4091.794772
21,0,3842.564009,4232.307589,4237.435794,4252.820409,4217.435794,4201.025538,4227.179384,4222.051179,3958.461442,4203.07682,4204.615282,4216.922974,4183.076821,4091.281951
22,0,3847.179393,4232.820409,4237.435794,4254.871691,4218.974256,4199.487077,4225.128102,4227.692204,3977.948621,4203.07682,4219.999897,4223.58964,4198.461436,4100.51272
23,0,3850.769137,4239.999896,4243.58964,4255.384511,4217.948615,4204.615282,4225.128102,4232.820409,3990.769133,4202.564,4214.871692,4230.256307,4197.948615,4107.179387
24,0,3845.128111,4239.487076,4242.563999,4256.410152,4225.128102,4204.615282,4216.410153,4222.563999,3973.333236,4198.974256,4193.333231,4216.922974,4183.076821,4088.717849
25,0,3843.076829,4234.358871,4239.999896,4256.922973,4228.205025,4204.102461,4214.358871,4219.487076,3978.974262,4208.205025,4213.33323,4219.487076,4193.846051,4089.230669
26,0,3847.179393,4227.179384,4246.153742,4254.35887,4218.974256,4209.230666,4225.640922,4231.281948,4022.051184,4215.897333,4245.640922,4238.974255,4214.871692,4111.281951
27,0,3839.487086,4228.205025,4242.051178,4256.410152,4223.58964,4209.230666,4225.640922,4232.307589,4023.589645,4207.179384,4219.999897,4226.153743,4196.410154,4095.897336
28,0,3829.230676,4237.948614,4230.769127,4264.10246,4234.871691,4203.07682,4215.897333,4227.179384,3991.281954,4203.589641,4190.769128,4208.205025,4176.410154,4073.846054
29,0,3835.897342,4231.794768,4239.487076,4264.61528,4232.820409,4205.640923,4216.922974,4231.794768,4007.69221,4215.897333,4220.512717,4224.615281,4204.615282,4092.820413
30,0,3848.717855,4231.281948,4255.384511,4267.692203,4233.84605,4212.82041,4224.102461,4231.281948,4046.153747,4229.230666,4243.076819,4241.025537,4225.128102,4111.281951
31,0,3857.435803,4257.948614,4259.487075,4278.461434,4231.794768,4219.999897,4230.769127,4233.84605,4066.153747,4237.948614,4226.666563,4241.025537,4215.384512,4106.666566
32,0,3859.999906,4266.153742,4258.974255,4279.487075,4222.051179,4220.512717,4238.974255,4248.205024,4083.076823,4230.769127,4227.179384,4242.563999,4216.922974,4101.538361
33,0,3849.230675,4235.897332,4255.384511,4266.666562,4231.794768,4217.948615,4237.948614,4247.179383,4087.179387,4215.897333,4239.487076,4236.922973,4220.512717,4094.871695
34,0,3832.307599,4222.051179,4241.538358,4262.563998,4243.076819,4208.717846,4225.640922,4228.717845,4045.128106,4211.281948,4217.435794,4218.461435,4203.589641,4080.512721
35,0,3830.256317,4235.897332,4234.871691,4266.666562,4231.794768,4210.769128,4226.153743,4227.692204,4014.871697,4208.717846,4197.435795,4213.33323,4194.871692,4078.461439
36,0,3828.717855,4234.358871,4239.999896,4264.61528,4228.205025,4216.410153,4234.358871,4236.410153,4019.487081,4195.384513,4204.102461,4221.538358,4194.358872,4081.538362
37,0,3810.256317,4216.410153,4231.794768,4259.487075,4229.743486,4205.128102,4223.07682,4222.563999,3990.769133,4171.79477,4205.128102,4214.358871,4179.999898,4070.769131
38,0,3804.615292,4210.256307,4228.205025,4259.999896,4219.999897,4195.897333,4209.230666,4212.82041,3952.820416,4181.025539,4199.487077,4208.205025,4176.410154,4066.666567
39,0,3818.974266,4217.435794,4245.128101,4267.179383,4219.487076,4211.794769,4223.07682,4230.769127,3993.333236,4223.07682,4213.846051,4218.461435,4194.871692,4079.9999
40,0,3818.461445,4217.948615,4249.230665,4263.076819,4224.102461,4216.922974,4233.84605,4238.461435,4031.794773,4213.33323,4234.358871,4223.07682,4205.128102,4081.025541
41,0,3801.538369,4211.794769,4233.84605,4251.794768,4219.999897,4208.205025,4221.025538,4221.025538,3986.153749,4170.769129,4218.974256,4205.128102,4184.615282,4063.076824
42,0,3796.410164,4216.410153,4226.666563,4255.384511,4217.435794,4212.82041,4213.846051,4210.769128,3936.922981,4183.076821,4187.179385,4183.589641,4161.025539,4055.384516
43,0,3804.102471,4213.846051,4234.871691,4265.128101,4218.461435,4221.025538,4230.769127,4224.102461,3953.846057,4221.538358,4191.794769,4184.615282,4171.79477,4068.205029
44,0,3805.128112,4208.717846,4239.999896,4259.487075,4226.153743,4210.769128,4236.410153,4234.871691,3979.999903,4197.435795,4217.948615,4191.794769,4191.794769,4078.461439
45,0,3792.3076,4208.717846,4233.84605,4247.179383,4236.410153,4199.999897,4219.487076,4227.692204,3974.871698,4162.05118,4225.640922,4183.589641,4187.179385,4070.769131
46,0,3779.487087,4201.538359,4225.640922,4248.717845,4226.666563,4209.230666,4218.461435,4216.410153,3960.512724,4191.281949,4207.179384,4171.281949,4176.410154,4059.48708
47,0,3790.256318,4213.846051,4230.769127,4258.461434,4215.384512,4219.999897,4233.33323,4217.948615,3966.153749,4231.794768,4199.999897,4171.79477,4188.717846,4068.205029
48,0,3802.051189,4235.384512,4236.410153,4263.076819,4224.615281,4218.974256,4229.743486,4221.025538,3986.666569,4220.512717,4213.33323,4171.79477,4200.512718,4077.948618
49,0,3789.230677,4222.563999,4228.717845,4258.974255,4230.769127,4209.743487,4212.307589,4214.871692,3974.871698,4192.82041,4219.999897,4160.512719,4184.615282,4063.589644
