title:J                                                                               , recorded:01.07.20 13.44.18, sampling:128, subject:J                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4, chan:37, units:emotiv,,,,,,,,,
66,0,4221.538358,4203.07682,4220.512717,4226.153743,4202.564,4211.281948,4216.922974,4226.153743,4243.58964,4231.794768,4216.410153,4231.281948,4215.384512,4212.307589
67,0,4223.58964,4206.153743,4224.102461,4232.307589,4217.948615,4214.358871,4217.435794,4229.230666,4250.256306,4228.205025,4215.897333,4232.307589,4218.461435,4212.82041
68,0,4221.025538,4219.487076,4223.58964,4250.256306,4225.640922,4217.435794,4216.410153,4222.051179,4245.128101,4231.281948,4219.487076,4231.794768,4214.358871,4211.794769
69,0,4214.871692,4218.461435,4216.922974,4246.666563,4204.615282,4217.435794,4215.897333,4222.051179,4241.538358,4235.897332,4215.897333,4224.102461,4210.256307,4202.564
70,0,4216.922974,4212.307589,4220.512717,4239.999896,4203.07682,4214.358871,4217.948615,4228.717845,4243.076819,4232.307589,4211.794769,4222.051179,4211.794769,4199.999897
71,0,4221.538358,4213.33323,4227.179384,4251.281947,4228.717845,4213.846051,4218.461435,4228.205025,4241.538358,4225.640922,4213.846051,4229.743486,4214.358871,4205.640923
72,0,4216.410153,4206.153743,4223.58964,4249.230665,4232.307589,4216.922974,4222.051179,4230.769127,4245.128101,4230.256307,4215.897333,4229.743486,4209.230666,4204.615282
73,0,4207.692205,4195.897333,4216.410153,4224.615281,4201.538359,4211.281948,4217.435794,4229.743486,4244.615281,4231.794768,4211.281948,4215.897333,4198.461436,4193.333231
74,0,4215.384512,4207.692205,4221.538358,4230.769127,4199.487077,4207.692205,4210.769128,4215.384512,4235.897332,4222.051179,4211.794769,4214.871692,4202.051179,4196.922974
75,0,4231.794768,4223.07682,4232.307589,4259.487075,4227.692204,4217.435794,4219.487076,4213.846051,4239.487076,4221.538358,4222.563999,4228.717845,4215.384512,4209.743487
76,0,4228.717845,4214.358871,4232.820409,4238.461435,4223.58964,4219.999897,4226.153743,4226.666563,4247.179383,4231.794768,4224.615281,4228.717845,4214.358871,4206.666564
77,0,4214.871692,4206.153743,4227.692204,4209.230666,4200.512718,4213.846051,4217.435794,4226.153743,4244.10246,4233.84605,4216.922974,4219.487076,4208.717846,4199.487077
78,0,4213.846051,4212.307589,4226.666563,4235.384512,4205.640923,4214.358871,4213.846051,4223.58964,4243.58964,4230.769127,4211.794769,4219.487076,4211.281948,4199.999897
79,0,4215.897333,4210.256307,4219.487076,4254.35887,4219.487076,4217.435794,4218.974256,4228.717845,4245.640922,4226.153743,4210.769128,4217.948615,4208.205025,4193.333231
80,0,4207.179384,4203.07682,4212.307589,4237.435794,4216.410153,4216.922974,4221.025538,4232.307589,4244.615281,4219.487076,4208.717846,4211.794769,4199.999897,4182.05118
81,0,4201.025538,4206.666564,4212.82041,4227.692204,4208.717846,4215.384512,4216.410153,4230.769127,4245.640922,4223.07682,4202.564,4212.307589,4199.999897,4183.076821
82,0,4208.205025,4217.435794,4215.384512,4232.820409,4209.230666,4214.871692,4217.948615,4232.820409,4247.179383,4237.435794,4202.564,4216.922974,4204.615282,4194.871692
83,0,4214.871692,4218.461435,4218.461435,4235.384512,4218.974256,4218.974256,4227.692204,4236.410153,4246.666563,4237.435794,4204.615282,4216.922974,4206.153743,4201.025538
84,0,4203.589641,4204.615282,4208.205025,4227.179384,4219.999897,4219.999897,4225.128102,4232.820409,4246.666563,4218.974256,4199.487077,4204.102461,4199.487077,4189.230667
85,0,4194.871692,4207.692205,4200.512718,4218.974256,4212.307589,4217.435794,4219.487076,4228.717845,4247.692204,4218.974256,4206.153743,4199.999897,4198.461436,4184.615282
86,0,4207.179384,4227.179384,4211.794769,4225.640922,4212.307589,4217.948615,4223.58964,4232.307589,4247.179383,4238.974255,4217.435794,4212.307589,4208.717846,4195.384513
87,0,4209.743487,4219.999897,4212.82041,4239.999896,4214.358871,4218.974256,4224.102461,4234.871691,4245.128101,4236.922973,4204.102461,4210.769128,4207.179384,4192.82041
88,0,4199.487077,4203.07682,4208.717846,4243.58964,4217.948615,4218.974256,4218.974256,4235.384512,4246.666563,4224.615281,4201.025538,4205.640923,4204.615282,4189.743487
89,0,4201.025538,4214.358871,4209.743487,4233.84605,4208.717846,4214.358871,4214.358871,4224.615281,4246.153742,4231.281948,4219.999897,4213.33323,4213.846051,4197.948615
90,0,4208.717846,4228.205025,4207.179384,4229.743486,4203.07682,4214.871692,4207.692205,4213.33323,4242.563999,4232.820409,4219.999897,4213.846051,4216.410153,4195.384513
91,0,4221.538358,4235.897332,4213.846051,4247.692204,4233.33323,4224.102461,4215.897333,4224.102461,4246.153742,4229.230666,4217.435794,4216.410153,4215.384512,4199.999897
92,0,4222.051179,4233.84605,4223.58964,4241.025537,4235.384512,4225.640922,4228.717845,4237.435794,4251.281947,4237.948614,4222.563999,4224.102461,4219.999897,4206.666564
93,0,4201.025538,4219.487076,4213.846051,4198.974256,4200.512718,4218.974256,4220.512717,4231.281948,4246.666563,4234.871691,4211.281948,4208.717846,4216.410153,4189.743487
94,0,4202.051179,4224.615281,4209.230666,4196.410154,4209.743487,4222.051179,4216.922974,4230.256307,4246.153742,4231.281948,4207.179384,4201.025538,4212.82041,4185.640923
95,0,4219.999897,4234.871691,4217.435794,4205.128102,4224.102461,4219.487076,4221.538358,4231.281948,4249.230665,4233.33323,4219.487076,4212.82041,4218.461435,4202.051179
96,0,4212.307589,4225.640922,4214.871692,4171.79477,4196.922974,4211.281948,4212.307589,4222.051179,4245.640922,4217.948615,4207.692205,4207.692205,4215.384512,4193.846051
97,0,4199.487077,4223.58964,4211.281948,4149.230668,4201.025538,4218.461435,4213.33323,4224.615281,4243.58964,4213.846051,4197.435795,4201.538359,4210.769128,4182.05118
98,0,4208.717846,4236.410153,4216.410153,4164.102462,4230.256307,4227.692204,4227.692204,4236.410153,4249.230665,4239.487076,4214.358871,4213.33323,4214.871692,4195.897333
99,0,4219.487076,4243.076819,4218.974256,4171.281949,4227.692204,4223.07682,4227.179384,4231.281948,4246.666563,4241.538358,4218.461435,4220.512717,4217.435794,4204.102461
100,0,4219.487076,4243.58964,4218.461435,4157.435796,4213.846051,4218.461435,4216.410153,4218.461435,4237.435794,4217.435794,4208.205025,4216.410153,4216.410153,4201.025538
101,0,4216.922974,4246.153742,4222.051179,4148.717847,4203.589641,4218.974256,4213.846051,4222.051179,4237.948614,4219.999897,4211.794769,4214.358871,4215.897333,4199.999897
102,0,4218.974256,4247.692204,4227.692204,4150.256309,4202.564,4221.538358,4219.487076,4232.307589,4245.128101,4235.384512,4218.974256,4217.948615,4216.922974,4203.589641
103,0,4227.179384,4251.281947,4233.84605,4156.410155,4217.948615,4226.153743,4225.640922,4235.384512,4247.179383,4233.84605,4221.025538,4225.640922,4223.58964,4210.769128
104,0,4228.205025,4249.230665,4234.871691,4151.79477,4218.974256,4228.205025,4226.666563,4237.435794,4250.256306,4231.281948,4226.153743,4229.230666,4228.717845,4214.871692
105,0,4215.897333,4234.871691,4221.025538,4137.435796,4190.769128,4220.512717,4218.974256,4231.794768,4245.640922,4228.717845,4217.948615,4214.358871,4216.922974,4202.051179
106,0,4213.33323,4228.205025,4208.717846,4125.640925,4181.025539,4212.307589,4211.794769,4223.07682,4232.820409,4218.974256,4196.922974,4202.051179,4205.128102,4185.640923
107,0,4221.025538,4242.563999,4214.358871,4116.922976,4196.922974,4216.922974,4215.897333,4227.692204,4236.410153,4214.358871,4196.922974,4208.717846,4212.82041,4189.743487
108,0,4225.640922,4257.948614,4221.538358,4131.794771,4210.769128,4226.666563,4222.051179,4238.461435,4247.692204,4221.538358,4215.384512,4217.948615,4221.025538,4198.974256
109,0,4227.179384,4249.230665,4216.922974,4141.02554,4201.538359,4220.512717,4219.487076,4228.717845,4237.435794,4217.435794,4209.743487,4209.743487,4215.384512,4191.794769
110,0,4226.666563,4241.025537,4213.33323,4125.128104,4183.589641,4211.281948,4213.33323,4214.358871,4229.230666,4203.07682,4183.076821,4199.487077,4208.717846,4182.564
111,0,4228.205025,4255.384511,4218.461435,4134.358873,4197.435795,4224.102461,4218.461435,4223.07682,4240.512717,4209.743487,4185.128103,4209.230666,4210.256307,4188.205026
112,0,4231.794768,4261.025537,4222.563999,4148.205027,4216.410153,4233.33323,4225.128102,4234.358871,4243.58964,4225.640922,4205.128102,4221.538358,4213.846051,4194.358872
113,0,4230.256307,4253.84605,4220.512717,4126.666566,4203.07682,4222.563999,4218.461435,4228.205025,4233.33323,4217.948615,4203.589641,4217.435794,4216.410153,4190.769128
114,0,4229.230666,4262.051178,4216.922974,4121.538361,4192.30759,4215.897333,4211.281948,4222.051179,4230.769127,4211.281948,4195.384513,4213.33323,4219.487076,4189.230667
115,0,4232.307589,4272.820408,4217.435794,4140.512719,4201.025538,4219.487076,4214.358871,4229.230666,4241.538358,4228.205025,4199.999897,4218.461435,4217.948615,4189.230667
116,0,4231.281948,4267.179383,4219.487076,4126.153745,4201.538359,4223.58964,4218.461435,4233.84605,4247.179383,4231.281948,4206.153743,4222.051179,4218.461435,4192.30759
117,0,4225.128102,4262.563998,4217.435794,4122.051181,4199.487077,4226.153743,4217.435794,4229.230666,4237.435794,4219.999897,4203.07682,4217.948615,4222.051179,4197.948615
118,0,4230.769127,4269.230665,4217.948615,4148.205027,4214.871692,4222.563999,4214.358871,4228.205025,4232.820409,4228.205025,4204.102461,4219.999897,4222.051179,4201.025538
119,0,4231.794768,4264.10246,4219.487076,4131.28195,4211.794769,4213.846051,4211.794769,4229.230666,4235.897332,4223.58964,4204.615282,4223.07682,4215.384512,4192.82041
120,0,4219.487076,4251.281947,4211.794769,4107.179387,4199.999897,4218.974256,4213.846051,4229.743486,4234.871691,4195.384513,4191.794769,4211.794769,4207.179384,4183.076821
121,0,4214.358871,4246.153742,4207.179384,4131.794771,4213.846051,4230.769127,4219.487076,4232.307589,4233.33323,4199.999897,4189.230667,4204.615282,4206.153743,4182.05118
122,0,4222.051179,4243.076819,4213.846051,4149.230668,4219.999897,4226.153743,4218.974256,4232.307589,4235.384512,4224.102461,4195.897333,4214.358871,4212.82041,4188.205026
123,0,4228.205025,4241.538358,4216.922974,4131.794771,4196.922974,4214.358871,4212.82041,4228.717845,4233.84605,4217.435794,4193.333231,4217.948615,4217.948615,4195.897333
124,0,4227.692204,4245.128101,4212.82041,4130.256309,4195.384513,4213.846051,4210.769128,4226.153743,4231.281948,4208.205025,4194.358872,4211.794769,4216.410153,4196.922974
125,0,4226.666563,4249.743486,4215.897333,4149.230668,4219.999897,4220.512717,4216.410153,4229.743486,4234.358871,4219.999897,4210.256307,4214.358871,4214.871692,4193.846051
126,0,4218.461435,4246.666563,4219.999897,4141.53836,4219.487076,4219.999897,4218.461435,4231.794768,4236.410153,4221.538358,4214.358871,4219.999897,4219.487076,4193.333231
127,0,4202.564,4234.871691,4212.307589,4129.230668,4198.461436,4213.33323,4206.153743,4221.538358,4233.33323,4210.256307,4203.07682,4213.846051,4217.948615,4192.82041
128,0,4201.025538,4234.871691,4212.307589,4146.153745,4203.589641,4216.410153,4202.564,4215.384512,4230.769127,4217.435794,4208.717846,4213.33323,4215.897333,4196.922974
0,0,4209.743487,4243.076819,4219.999897,4161.53836,4221.538358,4225.128102,4218.974256,4230.256307,4234.871691,4228.205025,4218.461435,4221.538358,4219.999897,4207.179384
1,0,4206.153743,4237.948614,4215.897333,4151.28195,4218.461435,4225.640922,4223.07682,4236.410153,4236.922973,4221.025538,4207.692205,4215.384512,4219.999897,4202.564
2,0,4197.948615,4226.666563,4209.743487,4136.922976,4202.564,4218.461435,4211.281948,4222.051179,4231.794768,4214.358871,4197.435795,4206.153743,4212.307589,4191.281949
3,0,4200.512718,4227.692204,4215.384512,4137.435796,4196.922974,4219.487076,4211.794769,4220.512717,4229.230666,4217.435794,4198.974256,4209.743487,4210.256307,4194.871692
4,0,4204.102461,4229.743486,4218.974256,4146.153745,4199.999897,4223.58964,4220.512717,4227.692204,4231.281948,4212.307589,4199.999897,4211.794769,4215.897333,4202.564
5,0,4198.461436,4224.102461,4212.82041,4153.333232,4204.615282,4219.999897,4217.948615,4223.58964,4232.820409,4206.153743,4204.102461,4208.717846,4216.922974,4201.025538
6,0,4197.435795,4225.128102,4211.281948,4154.871693,4212.82041,4219.487076,4212.82041,4223.58964,4232.820409,4210.769128,4212.82041,4212.82041,4215.897333,4201.538359
7,0,4210.256307,4231.281948,4222.563999,4151.79477,4223.07682,4227.179384,4216.922974,4232.820409,4233.33323,4218.461435,4210.769128,4216.922974,4218.974256,4209.230666
8,0,4221.538358,4235.897332,4231.281948,4159.999898,4229.230666,4232.307589,4226.153743,4235.897332,4234.871691,4229.230666,4213.846051,4218.461435,4222.051179,4216.922974
9,0,4214.871692,4230.769127,4224.102461,4171.79477,4221.538358,4221.538358,4220.512717,4228.205025,4234.358871,4229.230666,4217.948615,4215.897333,4219.999897,4213.33323
10,0,4204.615282,4223.07682,4211.281948,4170.256308,4207.179384,4211.281948,4206.153743,4215.384512,4231.794768,4214.358871,4204.102461,4204.615282,4213.33323,4202.051179
11,0,4205.640923,4223.58964,4211.794769,4161.025539,4212.82041,4224.102461,4210.256307,4213.846051,4231.794768,4210.769128,4195.384513,4199.487077,4212.82041,4201.538359
12,0,4205.640923,4222.051179,4219.487076,4161.53836,4226.666563,4236.922973,4223.58964,4227.692204,4233.84605,4218.974256,4202.564,4205.640923,4213.33323,4206.153743
13,0,4198.974256,4212.307589,4213.846051,4158.974257,4213.33323,4227.692204,4221.025538,4232.820409,4232.820409,4217.435794,4203.589641,4203.07682,4206.153743,4201.025538
14,0,4194.358872,4208.717846,4203.589641,4149.743488,4208.205025,4219.999897,4213.846051,4225.640922,4231.794768,4221.025538,4196.922974,4194.871692,4205.640923,4195.897333
15,0,4199.999897,4221.538358,4209.230666,4166.666565,4237.948614,4231.794768,4224.615281,4232.820409,4239.999896,4241.025537,4203.589641,4200.512718,4213.846051,4205.128102
16,0,4211.281948,4236.922973,4227.179384,4184.102462,4253.333229,4236.410153,4234.358871,4245.640922,4247.692204,4254.35887,4223.07682,4214.871692,4218.974256,4213.846051
17,0,4211.281948,4232.307589,4229.743486,4171.79477,4233.84605,4228.717845,4229.230666,4239.999896,4239.999896,4251.281947,4227.179384,4216.922974,4219.487076,4210.769128
18,0,4197.948615,4211.794769,4216.410153,4168.717847,4223.58964,4230.256307,4221.538358,4228.205025,4234.358871,4240.512717,4212.307589,4203.07682,4211.281948,4204.102461
19,0,4195.897333,4216.410153,4213.33323,4183.076821,4238.461435,4231.281948,4222.051179,4232.820409,4239.999896,4244.615281,4213.33323,4199.487077,4205.128102,4205.640923
20,0,4204.615282,4229.230666,4219.999897,4180.512718,4237.435794,4224.102461,4222.051179,4234.871691,4238.974255,4250.256306,4221.538358,4205.640923,4211.281948,4211.794769
21,0,4199.487077,4211.281948,4212.82041,4180.512718,4209.230666,4218.974256,4217.435794,4222.051179,4230.256307,4238.974255,4207.692205,4197.435795,4210.769128,4204.102461
22,0,4194.871692,4199.999897,4202.564,4184.615282,4204.102461,4223.07682,4215.384512,4219.487076,4231.281948,4227.692204,4198.974256,4187.692205,4202.051179,4194.871692
23,0,4204.615282,4217.948615,4211.794769,4170.769129,4230.256307,4228.717845,4217.435794,4231.281948,4235.384512,4236.410153,4213.846051,4196.922974,4208.717846,4207.692205
24,0,4208.717846,4223.58964,4217.435794,4169.230667,4236.922973,4227.179384,4218.974256,4232.307589,4232.307589,4245.128101,4218.974256,4203.07682,4216.410153,4217.948615
25,0,4204.615282,4217.435794,4209.230666,4183.076821,4225.128102,4223.07682,4216.922974,4223.07682,4233.84605,4234.358871,4213.846051,4196.410154,4212.82041,4207.179384
26,0,4205.128102,4217.435794,4209.743487,4181.538359,4226.153743,4223.07682,4217.948615,4224.102461,4237.435794,4224.615281,4210.256307,4189.743487,4209.743487,4198.461436
27,0,4206.153743,4212.307589,4215.384512,4179.999898,4222.563999,4223.58964,4219.487076,4228.205025,4233.33323,4225.128102,4203.07682,4185.640923,4205.640923,4200.512718
28,0,4210.256307,4220.512717,4215.897333,4192.30759,4216.410153,4225.128102,4218.461435,4231.794768,4237.435794,4237.948614,4209.230666,4192.30759,4208.205025,4207.692205
29,0,4217.948615,4230.256307,4215.897333,4195.897333,4214.358871,4227.179384,4217.948615,4232.820409,4246.666563,4246.153742,4221.538358,4199.487077,4217.435794,4215.384512
30,0,4217.435794,4220.512717,4214.358871,4197.948615,4204.102461,4221.538358,4215.897333,4224.102461,4239.999896,4236.922973,4217.948615,4193.846051,4216.922974,4212.82041
31,0,4214.871692,4222.051179,4212.307589,4192.30759,4208.205025,4219.487076,4215.384512,4221.025538,4230.769127,4231.281948,4217.435794,4190.769128,4214.358871,4209.230666
32,0,4217.435794,4231.281948,4217.435794,4182.05118,4232.307589,4228.205025,4219.487076,4226.153743,4235.384512,4232.307589,4218.974256,4193.846051,4214.871692,4213.846051
33,0,4216.410153,4228.205025,4216.410153,4195.384513,4236.922973,4226.666563,4218.974256,4221.538358,4236.922973,4227.692204,4210.256307,4190.256308,4207.692205,4211.794769
34,0,4213.846051,4224.615281,4208.205025,4194.871692,4209.743487,4213.846051,4208.717846,4211.281948,4230.769127,4217.435794,4206.666564,4181.025539,4200.512718,4202.051179
35,0,4214.871692,4229.230666,4212.307589,4177.948616,4201.538359,4215.384512,4207.179384,4214.871692,4232.307589,4222.051179,4217.435794,4185.640923,4209.230666,4208.717846
36,0,4224.615281,4236.922973,4223.58964,4195.384513,4218.461435,4226.153743,4218.461435,4222.051179,4236.410153,4233.84605,4225.128102,4194.871692,4219.487076,4225.128102
37,0,4235.897332,4248.205024,4222.051179,4218.974256,4217.435794,4226.153743,4221.538358,4219.487076,4233.84605,4231.281948,4224.102461,4168.717847,4219.487076,4226.666563
38,0,4227.692204,4239.487076,4213.33323,4203.589641,4198.974256,4217.435794,4213.33323,4214.358871,4231.794768,4218.461435,4214.358871,4116.410156,4211.281948,4214.358871
39,0,4221.025538,4218.974256,4215.897333,4199.487077,4209.743487,4218.974256,4214.871692,4221.025538,4233.33323,4213.33323,4209.230666,4097.435797,4207.692205,4211.281948
40,0,4227.692204,4224.615281,4220.512717,4201.025538,4227.179384,4225.640922,4223.58964,4229.743486,4234.358871,4223.58964,4213.33323,4110.76913,4211.794769,4213.846051
41,0,4224.102461,4242.563999,4215.897333,4186.153744,4214.358871,4224.102461,4222.563999,4229.230666,4233.84605,4230.256307,4213.33323,4113.846053,4212.307589,4207.692205
42,0,4215.897333,4248.717845,4213.846051,4198.461436,4211.794769,4221.538358,4219.999897,4228.717845,4235.897332,4235.384512,4213.846051,4115.384515,4212.307589,4209.743487
43,0,4217.948615,4236.410153,4216.922974,4206.666564,4220.512717,4223.58964,4218.974256,4224.102461,4237.435794,4237.435794,4210.769128,4125.128104,4213.846051,4215.384512
44,0,4218.974256,4227.692204,4213.33323,4189.230667,4211.281948,4222.051179,4217.435794,4215.897333,4235.897332,4226.153743,4200.512718,4128.717848,4210.256307,4208.717846
45,0,4219.999897,4238.974255,4213.846051,4197.435795,4203.07682,4216.922974,4218.461435,4217.435794,4235.384512,4217.948615,4201.025538,4133.333232,4204.615282,4204.615282
46,0,4218.974256,4240.512717,4215.384512,4216.922974,4205.640923,4216.410153,4217.948615,4210.769128,4231.281948,4211.794769,4201.538359,4136.922976,4199.487077,4206.153743
47,0,4218.461435,4232.307589,4216.410153,4214.358871,4217.948615,4224.102461,4216.922974,4202.564,4227.692204,4206.666564,4199.999897,4143.076822,4198.461436,4207.179384
48,0,4229.230666,4239.487076,4223.07682,4212.307589,4225.128102,4225.640922,4221.025538,4212.82041,4233.33323,4209.743487,4210.256307,4155.897334,4206.153743,4213.846051
49,0,4236.922973,4249.743486,4224.102461,4216.410153,4216.922974,4218.461435,4219.999897,4220.512717,4236.410153,4219.999897,4219.487076,4163.589642,4213.33323,4219.999897
50,0,4228.717845,4244.615281,4225.640922,4205.640923,4207.179384,4215.897333,4214.358871,4210.769128,4231.281948,4221.538358,4216.410153,4166.666565,4212.82041,4217.948615
51,0,4228.717845,4243.076819,4229.230666,4209.743487,4206.153743,4219.487076,4216.922974,4212.82041,4233.84605,4222.563999,4217.435794,4173.846052,4213.846051,4218.461435
52,0,4234.358871,4245.640922,4225.128102,4215.384512,4209.743487,4218.461435,4218.974256,4225.128102,4237.435794,4227.179384,4218.461435,4173.846052,4218.461435,4219.999897
53,0,4229.230666,4232.307589,4222.563999,4194.358872,4212.82041,4215.897333,4216.922974,4223.07682,4235.384512,4223.07682,4213.846051,4171.79477,4215.384512,4214.871692
54,0,4224.102461,4221.025538,4227.179384,4200.512718,4213.846051,4217.948615,4221.025538,4216.410153,4238.974255,4222.051179,4216.922974,4179.999898,4212.82041,4214.871692
55,0,4218.461435,4228.717845,4221.538358,4229.230666,4208.205025,4219.487076,4224.615281,4219.999897,4242.051178,4228.205025,4215.897333,4182.05118,4215.384512,4214.358871
56,0,4205.128102,4228.717845,4205.640923,4210.769128,4190.769128,4213.33323,4216.922974,4216.410153,4234.358871,4214.871692,4197.948615,4164.102462,4204.102461,4199.487077
57,0,4211.281948,4226.153743,4209.230666,4185.640923,4192.30759,4209.743487,4212.82041,4210.256307,4230.769127,4205.128102,4198.974256,4165.640924,4196.410154,4196.410154
58,0,4229.230666,4236.922973,4223.07682,4212.307589,4209.743487,4215.384512,4215.897333,4214.358871,4236.410153,4216.410153,4215.897333,4190.769128,4209.743487,4213.846051
59,0,4225.128102,4239.999896,4224.102461,4219.487076,4206.153743,4214.871692,4214.358871,4216.922974,4235.897332,4225.640922,4215.384512,4196.410154,4218.974256,4218.974256
60,0,4216.922974,4230.769127,4222.563999,4193.333231,4198.974256,4213.33323,4211.281948,4213.846051,4231.281948,4222.563999,4216.410153,4190.256308,4210.769128,4212.307589
61,0,4229.230666,4234.358871,4229.743486,4206.666564,4216.410153,4223.07682,4218.461435,4217.435794,4233.84605,4223.07682,4230.256307,4201.025538,4211.281948,4217.435794
62,0,4232.307589,4237.948614,4230.769127,4216.410153,4209.743487,4225.128102,4219.999897,4215.897333,4235.384512,4215.897333,4224.615281,4205.128102,4216.410153,4218.461435
63,0,4225.640922,4230.769127,4218.461435,4208.205025,4193.846051,4214.358871,4215.384512,4211.794769,4233.33323,4209.230666,4210.256307,4197.948615,4212.82041,4212.82041
64,0,4230.256307,4231.794768,4218.974256,4212.307589,4206.153743,4214.358871,4223.07682,4219.487076,4234.358871,4217.948615,4211.794769,4204.615282,4213.33323,4216.922974
65,0,4224.615281,4230.256307,4218.974256,4205.128102,4194.358872,4217.435794,4223.58964,4218.974256,4233.33323,4212.82041,4207.692205,4201.025538,4212.307589,4210.769128
66,0,4218.974256,4228.205025,4211.281948,4206.153743,4183.076821,4214.871692,4215.897333,4211.794769,4231.794768,4209.230666,4206.666564,4190.256308,4207.692205,4202.564
67,0,4237.435794,4242.563999,4224.615281,4237.948614,4220.512717,4216.410153,4221.538358,4221.538358,4238.461435,4225.640922,4222.563999,4204.615282,4213.33323,4214.871692
68,0,4246.153742,4253.333229,4235.384512,4234.871691,4233.33323,4218.974256,4226.153743,4226.153743,4241.025537,4232.820409,4229.230666,4214.358871,4221.025538,4224.615281
69,0,4232.307589,4248.717845,4222.563999,4199.487077,4206.153743,4215.897333,4216.410153,4216.410153,4234.358871,4225.640922,4218.974256,4204.102461,4217.948615,4217.948615
70,0,4227.692204,4246.153742,4212.82041,4212.82041,4197.948615,4213.846051,4212.82041,4213.846051,4232.820409,4220.512717,4207.179384,4200.512718,4214.871692,4215.897333
71,0,4230.769127,4245.640922,4215.897333,4224.102461,4196.922974,4213.846051,4214.358871,4212.307589,4234.871691,4213.33323,4203.589641,4203.07682,4214.871692,4216.410153
72,0,4232.820409,4247.692204,4220.512717,4205.640923,4203.07682,4216.410153,4216.922974,4210.769128,4233.84605,4211.794769,4215.897333,4206.153743,4216.410153,4218.974256
73,0,4233.84605,4249.230665,4221.025538,4214.358871,4213.846051,4216.922974,4215.897333,4212.82041,4231.794768,4213.846051,4223.07682,4210.256307,4219.487076,4220.512717
74,0,4216.922974,4235.384512,4208.717846,4218.461435,4192.30759,4211.281948,4202.051179,4203.589641,4228.717845,4198.974256,4207.179384,4200.512718,4212.82041,4206.666564
75,0,4210.769128,4233.84605,4208.205025,4196.410154,4187.179385,4213.33323,4202.051179,4198.974256,4229.230666,4197.948615,4202.051179,4197.435795,4214.871692,4208.717846
76,0,4232.307589,4251.794768,4227.692204,4210.769128,4221.025538,4220.512717,4219.999897,4215.384512,4234.871691,4217.948615,4217.435794,4215.897333,4232.820409,4233.33323
77,0,4240.512717,4255.384511,4228.205025,4238.974255,4226.666563,4214.871692,4221.538358,4223.58964,4236.410153,4218.461435,4225.128102,4223.07682,4235.384512,4236.410153
78,0,4230.256307,4245.640922,4212.82041,4223.58964,4202.051179,4208.717846,4214.358871,4217.948615,4233.84605,4212.82041,4225.128102,4214.871692,4226.153743,4221.025538
79,0,4229.743486,4235.897332,4216.922974,4211.794769,4197.948615,4213.846051,4215.384512,4219.487076,4234.358871,4216.922974,4225.640922,4213.846051,4225.640922,4221.538358
80,0,4236.922973,4234.871691,4229.743486,4233.33323,4211.794769,4216.410153,4217.435794,4230.769127,4242.563999,4223.07682,4232.307589,4219.999897,4231.794768,4232.307589
81,0,4235.897332,4240.512717,4227.179384,4235.384512,4213.33323,4215.384512,4218.974256,4233.33323,4249.743486,4224.102461,4232.307589,4221.025538,4232.820409,4231.281948
82,0,4224.615281,4233.84605,4215.384512,4201.538359,4191.794769,4215.897333,4216.410153,4221.025538,4242.051178,4211.794769,4208.205025,4213.33323,4225.640922,4218.461435
83,0,4223.58964,4228.717845,4214.358871,4197.948615,4187.179385,4213.846051,4209.230666,4214.871692,4237.435794,4205.128102,4195.897333,4208.205025,4216.922974,4214.871692
84,0,4239.487076,4248.205024,4228.717845,4224.615281,4216.410153,4214.358871,4215.384512,4224.615281,4245.640922,4220.512717,4217.948615,4218.461435,4219.487076,4227.179384
85,0,4241.025537,4256.410152,4228.717845,4224.615281,4215.384512,4216.922974,4221.025538,4225.128102,4242.563999,4214.871692,4215.897333,4220.512717,4219.487076,4224.102461
86,0,4228.205025,4240.512717,4216.410153,4205.640923,4200.512718,4216.410153,4213.846051,4215.384512,4230.769127,4193.333231,4195.897333,4209.743487,4211.794769,4211.281948
87,0,4228.717845,4236.922973,4221.538358,4201.025538,4211.794769,4216.410153,4215.384512,4216.922974,4234.358871,4202.051179,4208.717846,4213.33323,4213.33323,4218.974256
88,0,4233.33323,4245.128101,4233.84605,4213.33323,4221.025538,4218.974256,4225.640922,4227.179384,4238.461435,4219.999897,4223.58964,4224.615281,4220.512717,4231.794768
89,0,4236.410153,4249.230665,4230.256307,4222.051179,4215.897333,4218.974256,4223.58964,4232.820409,4234.871691,4218.974256,4216.410153,4224.615281,4221.538358,4232.820409
90,0,4229.230666,4241.538358,4217.435794,4210.256307,4206.666564,4212.307589,4211.794769,4224.615281,4237.435794,4209.743487,4212.82041,4214.871692,4216.922974,4223.58964
91,0,4217.948615,4239.999896,4218.461435,4206.153743,4205.640923,4208.717846,4213.846051,4216.922974,4244.615281,4208.717846,4219.487076,4215.384512,4217.948615,4220.512717
92,0,4223.07682,4250.769127,4230.769127,4228.717845,4212.307589,4216.410153,4224.102461,4223.58964,4246.153742,4222.051179,4223.07682,4224.102461,4228.717845,4230.256307
93,0,4227.179384,4245.128101,4232.820409,4226.153743,4212.82041,4219.487076,4222.051179,4229.743486,4246.153742,4228.717845,4221.538358,4225.128102,4234.358871,4232.307589
