title:sujeto 1                                                                        , recorded:30.06.20 13.43.43, sampling:128, subject:sujeto 1                                                                        , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4, chan:37, units:emotiv,,,,,,,,,
83,0,4230.769127,4230.769127,4213.846051,4222.563999,4207.692205,4207.179384,4249.743486,4227.179384,4229.230666,4209.230666,4222.563999,4228.717845,4229.230666,4229.230666
84,0,4234.871691,4235.897332,4215.897333,4228.205025,4244.615281,4216.922974,4264.10246,4233.84605,4233.84605,4216.410153,4224.615281,4229.743486,4230.256307,4222.563999
85,0,4243.58964,4236.410153,4221.025538,4218.461435,4258.974255,4225.640922,4266.666562,4235.384512,4234.871691,4219.487076,4241.025537,4247.179383,4246.153742,4242.051178
86,0,4245.640922,4232.820409,4220.512717,4215.897333,4239.999896,4221.025538,4262.051178,4233.33323,4230.769127,4219.487076,4240.512717,4248.717845,4247.692204,4249.230665
87,0,4235.897332,4232.307589,4215.384512,4222.563999,4235.897332,4214.871692,4263.076819,4233.84605,4231.281948,4218.974256,4229.743486,4237.435794,4232.820409,4231.281948
88,0,4225.128102,4219.487076,4212.82041,4210.769128,4232.307589,4217.435794,4262.563998,4235.897332,4233.84605,4215.897333,4224.615281,4228.717845,4228.205025,4218.974256
89,0,4225.128102,4211.794769,4212.307589,4194.871692,4212.82041,4218.461435,4261.538357,4234.358871,4231.794768,4213.846051,4224.102461,4229.230666,4232.307589,4227.179384
90,0,4237.948614,4228.205025,4215.384512,4206.153743,4218.974256,4214.358871,4261.538357,4230.256307,4229.743486,4217.948615,4226.153743,4234.871691,4231.794768,4236.922973
91,0,4240.512717,4233.84605,4215.897333,4227.179384,4243.58964,4214.358871,4259.487075,4227.179384,4231.281948,4215.897333,4221.538358,4235.384512,4229.230666,4234.358871
92,0,4224.615281,4215.897333,4211.281948,4215.897333,4244.10246,4214.871692,4258.461434,4224.615281,4230.769127,4203.589641,4213.846051,4231.281948,4227.179384,4226.666563
93,0,4223.07682,4216.410153,4208.205025,4201.538359,4229.743486,4207.692205,4255.897332,4220.512717,4228.205025,4202.051179,4216.410153,4230.769127,4226.666563,4226.666563
94,0,4244.10246,4233.33323,4212.307589,4219.487076,4233.33323,4206.666564,4255.384511,4216.922974,4227.179384,4213.33323,4227.692204,4238.461435,4231.281948,4239.999896
95,0,4250.256306,4234.871691,4217.435794,4218.461435,4242.563999,4216.922974,4260.512716,4218.974256,4227.692204,4221.025538,4233.84605,4244.10246,4236.410153,4246.666563
96,0,4234.358871,4230.769127,4218.974256,4197.948615,4224.615281,4215.384512,4262.563998,4219.487076,4226.666563,4213.33323,4229.743486,4242.051178,4230.769127,4235.384512
97,0,4234.358871,4227.692204,4217.435794,4206.666564,4204.615282,4202.051179,4262.051178,4218.461435,4227.692204,4206.153743,4228.717845,4239.487076,4230.256307,4228.205025
98,0,4249.743486,4222.051179,4217.948615,4220.512717,4218.974256,4202.051179,4263.589639,4226.153743,4229.743486,4209.230666,4232.820409,4244.615281,4239.487076,4236.410153
99,0,4247.179383,4225.128102,4217.948615,4216.410153,4244.10246,4212.82041,4263.076819,4230.256307,4228.717845,4213.846051,4229.230666,4243.58964,4239.999896,4239.999896
100,0,4233.84605,4234.358871,4215.384512,4214.358871,4245.128101,4217.435794,4262.051178,4219.487076,4228.205025,4213.33323,4222.051179,4232.820409,4231.281948,4226.666563
101,0,4230.769127,4229.743486,4213.846051,4207.692205,4240.512717,4213.33323,4263.076819,4217.435794,4227.692204,4205.640923,4226.153743,4233.84605,4228.717845,4219.999897
102,0,4232.820409,4219.999897,4213.846051,4196.922974,4231.794768,4210.256307,4255.384511,4223.07682,4221.538358,4200.512718,4229.230666,4239.487076,4230.769127,4228.717845
103,0,4235.897332,4224.102461,4213.33323,4209.743487,4210.256307,4212.307589,4246.666563,4217.435794,4218.461435,4209.230666,4229.743486,4234.358871,4233.84605,4235.384512
104,0,4241.025537,4230.256307,4215.897333,4218.974256,4217.435794,4217.435794,4255.384511,4219.487076,4227.179384,4221.538358,4234.358871,4235.897332,4238.461435,4235.384512
105,0,4233.84605,4221.538358,4217.435794,4209.743487,4244.615281,4220.512717,4267.692203,4234.871691,4234.871691,4222.563999,4230.256307,4244.10246,4233.84605,4230.769127
106,0,4227.692204,4213.846051,4215.897333,4216.410153,4245.640922,4218.974256,4267.179383,4237.435794,4233.84605,4214.358871,4225.128102,4241.025537,4226.666563,4226.666563
107,0,4239.487076,4224.615281,4215.384512,4216.410153,4237.435794,4218.461435,4263.589639,4231.794768,4232.820409,4214.358871,4233.33323,4236.922973,4236.922973,4237.435794
108,0,4244.10246,4234.871691,4215.897333,4206.666564,4245.128101,4219.487076,4263.589639,4232.820409,4231.794768,4223.58964,4240.512717,4243.076819,4250.256306,4248.717845
109,0,4235.897332,4230.769127,4215.384512,4218.974256,4236.922973,4220.512717,4264.61528,4233.84605,4230.256307,4227.692204,4234.358871,4246.153742,4247.179383,4237.948614
110,0,4239.999896,4231.794768,4216.410153,4228.717845,4216.410153,4224.615281,4268.717844,4234.358871,4232.820409,4223.07682,4233.84605,4244.615281,4241.538358,4227.179384
111,0,4250.256306,4239.487076,4217.435794,4223.07682,4230.256307,4229.230666,4269.743485,4235.384512,4235.897332,4225.128102,4238.974255,4245.640922,4243.58964,4237.435794
112,0,4251.281947,4238.974255,4217.948615,4230.256307,4254.871691,4227.692204,4264.61528,4231.281948,4233.84605,4234.358871,4242.051178,4247.692204,4248.717845,4248.717845
113,0,4248.717845,4228.205025,4221.538358,4227.692204,4253.333229,4224.102461,4267.179383,4231.281948,4234.358871,4232.307589,4244.10246,4252.820409,4250.256306,4250.256306
114,0,4242.051178,4218.974256,4219.999897,4209.743487,4242.051178,4222.051179,4271.794767,4234.871691,4236.922973,4225.640922,4241.538358,4251.794768,4243.076819,4244.10246
115,0,4239.999896,4214.358871,4216.410153,4220.512717,4240.512717,4217.948615,4266.666562,4233.84605,4234.358871,4223.58964,4235.384512,4246.153742,4237.948614,4239.999896
116,0,4250.769127,4214.871692,4223.07682,4231.281948,4243.58964,4214.358871,4261.538357,4226.666563,4230.769127,4223.58964,4239.487076,4252.307588,4244.615281,4245.640922
117,0,4253.84605,4217.948615,4226.666563,4213.33323,4232.820409,4215.384512,4262.051178,4222.051179,4230.769127,4226.666563,4248.717845,4257.435793,4252.307588,4254.35887
118,0,4237.948614,4218.461435,4213.846051,4213.846051,4216.922974,4216.922974,4262.051178,4223.58964,4231.794768,4227.179384,4243.58964,4248.717845,4247.692204,4245.640922
119,0,4231.794768,4214.871692,4209.743487,4224.615281,4222.563999,4215.897333,4263.589639,4223.58964,4229.743486,4216.922974,4228.205025,4242.563999,4234.871691,4230.256307
120,0,4243.076819,4214.358871,4226.153743,4210.256307,4246.666563,4216.410153,4266.153742,4227.692204,4228.717845,4211.794769,4229.230666,4247.692204,4230.256307,4237.948614
121,0,4246.666563,4219.487076,4227.692204,4206.153743,4250.256306,4216.922974,4264.61528,4232.307589,4232.820409,4219.999897,4235.384512,4249.743486,4239.999896,4250.256306
122,0,4239.999896,4218.974256,4211.794769,4223.58964,4236.410153,4214.358871,4263.589639,4223.58964,4229.230666,4220.512717,4232.307589,4242.563999,4243.076819,4239.487076
123,0,4240.512717,4214.871692,4218.974256,4226.153743,4231.281948,4208.205025,4263.076819,4211.281948,4219.487076,4209.230666,4226.666563,4241.538358,4236.922973,4231.281948
124,0,4250.769127,4223.58964,4239.999896,4224.102461,4241.538358,4210.769128,4261.538357,4212.82041,4219.487076,4210.256307,4232.820409,4252.820409,4239.999896,4247.692204
125,0,4249.743486,4232.820409,4231.281948,4235.897332,4242.563999,4216.922974,4262.051178,4217.948615,4229.743486,4219.487076,4238.974255,4253.84605,4243.58964,4253.84605
126,0,4235.384512,4224.102461,4209.230666,4228.205025,4218.974256,4211.281948,4265.640921,4217.435794,4230.256307,4218.974256,4231.794768,4241.025537,4233.84605,4235.897332
127,0,4234.871691,4208.717846,4219.487076,4198.974256,4210.769128,4205.128102,4267.179383,4217.435794,4223.58964,4213.846051,4224.102461,4242.051178,4228.717845,4227.692204
128,0,4245.640922,4209.230666,4234.871691,4199.999897,4238.974255,4211.281948,4264.10246,4216.410153,4223.58964,4214.358871,4231.281948,4252.820409,4237.948614,4241.025537
0,0,4245.128101,4217.435794,4223.07682,4227.692204,4255.897332,4215.384512,4264.10246,4217.435794,4227.692204,4218.974256,4239.487076,4251.281947,4249.230665,4249.230665
1,0,4240.512717,4218.461435,4212.307589,4236.922973,4245.640922,4213.33323,4274.87169,4227.179384,4231.794768,4223.07682,4233.84605,4246.153742,4248.717845,4240.512717
2,0,4241.025537,4214.358871,4219.999897,4229.743486,4232.307589,4214.871692,4278.461434,4232.820409,4232.820409,4221.025538,4230.256307,4249.743486,4236.922973,4231.794768
3,0,4239.487076,4214.871692,4221.538358,4230.769127,4229.743486,4213.846051,4269.230665,4227.692204,4229.743486,4218.974256,4234.871691,4250.256306,4235.384512,4237.948614
4,0,4238.461435,4220.512717,4214.358871,4223.07682,4234.358871,4216.410153,4272.307588,4227.692204,4230.769127,4228.205025,4241.025537,4246.153742,4248.717845,4248.717845
5,0,4247.179383,4219.999897,4216.410153,4208.205025,4231.794768,4225.128102,4284.61528,4236.410153,4236.410153,4235.384512,4243.58964,4250.256306,4251.794768,4246.666563
6,0,4245.640922,4214.871692,4219.999897,4221.538358,4225.640922,4219.999897,4277.948613,4230.769127,4233.33323,4229.230666,4235.897332,4251.794768,4242.051178,4233.84605
7,0,4235.897332,4216.410153,4216.410153,4240.512717,4234.358871,4209.743487,4261.538357,4212.82041,4222.563999,4216.922974,4216.922974,4241.538358,4233.33323,4228.717845
8,0,4235.384512,4224.102461,4212.82041,4232.307589,4245.640922,4212.82041,4261.025537,4207.179384,4223.58964,4212.307589,4211.281948,4234.358871,4231.281948,4230.769127
9,0,4242.563999,4229.743486,4216.410153,4222.051179,4243.58964,4218.974256,4272.820408,4223.07682,4232.820409,4221.025538,4230.769127,4245.128101,4236.410153,4231.794768
10,0,4249.230665,4229.743486,4226.153743,4235.384512,4239.999896,4216.922974,4279.999895,4234.358871,4233.84605,4229.743486,4245.128101,4256.922973,4243.076819,4238.461435
11,0,4252.307588,4230.769127,4228.717845,4239.999896,4238.974255,4215.897333,4277.435793,4223.58964,4228.717845,4226.153743,4236.410153,4255.384511,4246.666563,4246.153742
12,0,4249.743486,4232.307589,4226.666563,4218.461435,4228.717845,4214.358871,4274.35887,4216.410153,4229.743486,4222.051179,4229.230666,4251.281947,4242.563999,4246.153742
13,0,4247.692204,4231.281948,4231.281948,4216.922974,4221.025538,4212.307589,4277.948613,4228.717845,4234.358871,4225.640922,4234.358871,4252.820409,4238.461435,4241.538358
14,0,4247.179383,4231.794768,4231.281948,4246.666563,4232.307589,4214.358871,4280.512716,4232.820409,4232.307589,4226.153743,4240.512717,4255.384511,4243.58964,4238.461435
15,0,4251.794768,4237.948614,4226.666563,4258.461434,4251.794768,4216.410153,4279.487075,4225.128102,4232.307589,4228.717845,4246.666563,4255.897332,4250.256306,4241.538358
16,0,4262.563998,4241.538358,4235.897332,4238.461435,4255.897332,4216.410153,4279.487075,4228.717845,4238.461435,4241.538358,4249.230665,4261.538357,4248.205024,4249.230665
17,0,4263.589639,4242.051178,4246.153742,4230.769127,4248.717845,4214.871692,4282.563998,4233.84605,4238.974255,4241.025537,4247.179383,4267.179383,4243.58964,4251.794768
18,0,4254.871691,4245.128101,4238.461435,4238.461435,4245.640922,4214.358871,4285.640921,4233.33323,4232.307589,4227.179384,4251.794768,4266.153742,4246.153742,4248.205024
19,0,4252.307588,4243.076819,4226.666563,4231.794768,4237.948614,4214.871692,4284.102459,4235.897332,4235.897332,4230.769127,4254.35887,4257.435793,4249.743486,4247.179383
20,0,4252.820409,4235.897332,4228.205025,4227.692204,4228.205025,4214.871692,4279.999895,4235.384512,4242.051178,4244.10246,4246.666563,4250.256306,4248.205024,4244.615281
21,0,4256.410152,4242.563999,4242.051178,4249.230665,4238.461435,4218.461435,4283.589639,4231.281948,4236.922973,4241.025537,4244.615281,4256.410152,4248.717845,4244.10246
22,0,4258.974255,4248.717845,4245.640922,4250.769127,4251.281947,4218.974256,4287.692203,4233.33323,4231.794768,4228.717845,4241.538358,4259.999896,4245.640922,4249.743486
23,0,4249.743486,4234.358871,4229.230666,4214.871692,4249.230665,4215.897333,4282.563998,4231.281948,4231.794768,4223.07682,4233.33323,4250.256306,4236.410153,4247.179383
24,0,4243.58964,4228.205025,4219.487076,4214.358871,4238.974255,4214.871692,4276.410152,4220.512717,4232.307589,4224.615281,4230.769127,4244.10246,4236.410153,4236.922973
25,0,4248.717845,4241.538358,4229.230666,4244.615281,4236.922973,4213.33323,4276.922972,4218.461435,4233.33323,4230.256307,4236.922973,4245.640922,4244.10246,4235.897332
26,0,4250.256306,4246.666563,4235.897332,4235.384512,4234.358871,4210.256307,4278.974254,4229.230666,4236.410153,4236.922973,4246.153742,4248.205024,4246.153742,4245.128101
27,0,4245.640922,4243.076819,4231.281948,4222.563999,4228.717845,4213.33323,4280.512716,4232.307589,4235.384512,4236.410153,4244.615281,4254.35887,4242.563999,4245.640922
28,0,4244.615281,4246.666563,4227.179384,4236.410153,4234.871691,4215.897333,4278.974254,4219.487076,4230.769127,4227.692204,4234.358871,4255.897332,4243.076819,4239.487076
29,0,4244.10246,4246.153742,4226.666563,4230.256307,4245.128101,4211.281948,4275.384511,4212.307589,4230.769127,4221.025538,4232.307589,4246.153742,4242.051178,4240.512717
30,0,4247.179383,4236.922973,4231.281948,4221.025538,4245.640922,4210.769128,4275.897331,4223.07682,4231.281948,4224.615281,4236.410153,4245.640922,4240.512717,4244.10246
31,0,4249.230665,4229.743486,4233.84605,4239.487076,4241.025537,4214.358871,4276.410152,4231.794768,4230.256307,4227.692204,4234.358871,4250.256306,4244.10246,4242.563999
32,0,4248.205024,4232.307589,4229.230666,4247.692204,4239.999896,4216.410153,4276.410152,4230.769127,4230.769127,4226.153743,4230.769127,4244.615281,4243.58964,4238.974255
33,0,4248.205024,4243.076819,4227.179384,4230.256307,4230.256307,4214.358871,4277.435793,4224.615281,4232.820409,4230.769127,4233.33323,4242.051178,4238.461435,4240.512717
34,0,4250.256306,4247.179383,4231.794768,4221.538358,4216.922974,4209.230666,4275.897331,4221.025538,4231.281948,4229.230666,4230.769127,4247.179383,4231.281948,4242.563999
35,0,4247.692204,4237.435794,4234.871691,4228.205025,4224.615281,4207.692205,4274.35887,4221.538358,4229.230666,4215.897333,4227.179384,4247.179383,4229.230666,4241.538358
36,0,4244.615281,4231.794768,4232.820409,4228.717845,4242.563999,4211.281948,4275.384511,4222.563999,4229.230666,4217.948615,4228.205025,4246.666563,4238.461435,4244.615281
37,0,4249.743486,4234.871691,4231.281948,4226.666563,4247.179383,4213.846051,4275.384511,4219.999897,4231.281948,4231.794768,4234.871691,4252.820409,4248.717845,4250.769127
38,0,4246.666563,4233.33323,4232.307589,4232.820409,4238.974255,4213.846051,4270.256306,4217.948615,4232.307589,4229.230666,4236.922973,4249.743486,4241.538358,4247.179383
39,0,4235.897332,4230.769127,4232.820409,4232.307589,4232.307589,4215.897333,4265.640921,4218.461435,4228.205025,4217.948615,4224.102461,4241.025537,4227.179384,4232.820409
40,0,4233.33323,4229.743486,4226.153743,4213.33323,4228.205025,4217.435794,4265.640921,4218.974256,4228.205025,4218.974256,4219.487076,4239.999896,4229.230666,4227.692204
41,0,4234.871691,4219.999897,4217.435794,4207.692205,4221.538358,4213.33323,4264.10246,4221.538358,4229.743486,4221.538358,4223.58964,4238.461435,4233.33323,4231.281948
42,0,4238.974255,4219.487076,4224.102461,4228.205025,4226.666563,4211.794769,4265.128101,4224.615281,4226.666563,4221.538358,4222.051179,4237.948614,4231.794768,4234.871691
43,0,4249.230665,4234.358871,4236.410153,4237.435794,4243.076819,4217.948615,4274.87169,4228.717845,4226.153743,4223.07682,4225.640922,4247.692204,4234.358871,4243.076819
44,0,4245.640922,4236.922973,4234.358871,4226.666563,4243.076819,4219.487076,4279.999895,4231.281948,4231.794768,4227.179384,4234.358871,4251.281947,4235.384512,4243.58964
45,0,4234.358871,4230.256307,4227.179384,4223.07682,4229.743486,4215.384512,4276.922972,4224.102461,4232.820409,4229.230666,4235.384512,4243.58964,4232.820409,4236.410153
46,0,4241.538358,4231.281948,4230.256307,4217.435794,4228.205025,4216.922974,4275.384511,4217.948615,4225.128102,4222.563999,4230.256307,4240.512717,4234.358871,4237.435794
47,0,4244.615281,4229.743486,4233.84605,4201.025538,4225.128102,4216.922974,4272.307588,4218.461435,4219.999897,4213.846051,4227.692204,4241.025537,4233.33323,4237.435794
48,0,4230.256307,4223.58964,4230.769127,4207.692205,4207.179384,4209.743487,4264.10246,4222.563999,4224.615281,4224.615281,4224.615281,4237.948614,4226.666563,4231.281948
49,0,4232.307589,4230.256307,4229.230666,4232.820409,4209.230666,4209.743487,4265.640921,4230.769127,4233.84605,4239.999896,4234.358871,4243.58964,4234.871691,4236.922973
50,0,4251.281947,4235.897332,4232.307589,4234.358871,4235.384512,4214.871692,4273.846049,4234.871691,4235.384512,4236.922973,4248.205024,4253.333229,4249.230665,4251.794768
51,0,4249.743486,4227.692204,4235.384512,4224.102461,4241.025537,4216.410153,4275.384511,4233.33323,4231.281948,4230.256307,4239.487076,4253.333229,4243.58964,4249.230665
52,0,4236.410153,4221.538358,4233.84605,4215.897333,4229.230666,4212.307589,4272.307588,4229.743486,4230.769127,4231.281948,4228.717845,4247.692204,4229.230666,4233.84605
53,0,4234.871691,4229.743486,4232.307589,4208.205025,4230.769127,4206.666564,4268.205024,4222.563999,4230.769127,4230.769127,4230.256307,4242.051178,4229.743486,4230.256307
54,0,4236.410153,4233.33323,4232.307589,4219.487076,4231.281948,4199.999897,4263.076819,4220.512717,4229.743486,4228.205025,4231.281948,4238.461435,4233.84605,4234.871691
55,0,4235.897332,4223.58964,4231.794768,4234.871691,4221.025538,4199.999897,4267.692203,4227.179384,4229.743486,4225.128102,4229.230666,4243.076819,4233.33323,4234.358871
56,0,4236.410153,4224.102461,4231.794768,4229.743486,4212.307589,4204.102461,4276.410152,4223.07682,4227.692204,4223.58964,4231.794768,4249.230665,4235.897332,4237.948614
57,0,4235.897332,4228.717845,4231.281948,4216.922974,4210.769128,4198.974256,4270.769126,4216.410153,4226.666563,4229.743486,4234.871691,4244.10246,4235.384512,4246.153742
58,0,4231.281948,4218.974256,4231.794768,4217.948615,4219.999897,4193.333231,4261.538357,4222.563999,4225.640922,4232.820409,4236.410153,4240.512717,4231.281948,4245.128101
59,0,4228.205025,4211.281948,4231.794768,4217.948615,4233.84605,4196.410154,4264.10246,4226.666563,4224.615281,4229.743486,4234.871691,4243.58964,4231.794768,4239.487076
60,0,4237.948614,4217.948615,4231.794768,4202.051179,4231.281948,4199.487077,4265.640921,4224.615281,4224.102461,4231.794768,4231.281948,4241.538358,4233.33323,4244.10246
61,0,4245.640922,4226.153743,4233.84605,4202.564,4227.692204,4198.461436,4264.61528,4225.128102,4224.615281,4229.743486,4230.256307,4239.999896,4231.794768,4246.153742
62,0,4236.922973,4226.153743,4231.794768,4226.666563,4236.922973,4198.974256,4263.076819,4218.461435,4217.435794,4212.307589,4220.512717,4235.384512,4228.717845,4233.84605
63,0,4231.794768,4221.025538,4226.153743,4234.871691,4228.717845,4201.025538,4263.589639,4213.33323,4214.358871,4209.230666,4211.281948,4229.230666,4227.179384,4226.153743
64,0,4246.153742,4223.07682,4236.922973,4230.769127,4216.410153,4200.512718,4270.769126,4219.487076,4225.640922,4224.615281,4221.538358,4239.487076,4230.256307,4240.512717
65,0,4255.384511,4232.307589,4250.256306,4232.307589,4235.384512,4201.025538,4272.820408,4219.999897,4230.769127,4227.179384,4233.33323,4248.717845,4233.84605,4251.794768
66,0,4248.205024,4232.307589,4238.461435,4222.563999,4255.384511,4203.07682,4265.128101,4213.846051,4225.640922,4215.384512,4229.230666,4235.897332,4230.769127,4237.948614
67,0,4242.563999,4227.692204,4228.717845,4219.999897,4251.281947,4205.128102,4264.10246,4216.922974,4224.615281,4217.435794,4225.128102,4231.794768,4229.230666,4231.281948
68,0,4248.717845,4232.820409,4243.58964,4239.999896,4245.640922,4204.102461,4267.179383,4218.974256,4227.179384,4227.179384,4230.256307,4249.230665,4233.33323,4246.153742
69,0,4253.84605,4235.384512,4247.692204,4235.897332,4245.128101,4200.512718,4264.61528,4215.384512,4227.692204,4226.666563,4233.84605,4251.281947,4235.384512,4250.256306
70,0,4242.563999,4229.743486,4232.307589,4214.871692,4241.025537,4202.051179,4265.128101,4221.025538,4231.794768,4226.153743,4233.84605,4236.410153,4234.871691,4239.999896
71,0,4232.307589,4226.666563,4227.179384,4212.82041,4233.84605,4207.179384,4268.205024,4226.153743,4230.769127,4225.640922,4228.205025,4232.307589,4234.358871,4232.307589
72,0,4239.999896,4228.717845,4233.33323,4214.871692,4220.512717,4204.615282,4264.10246,4220.512717,4219.487076,4223.58964,4222.563999,4237.435794,4231.281948,4231.794768
73,0,4249.230665,4231.794768,4239.487076,4216.410153,4221.538358,4199.487077,4262.051178,4218.461435,4221.538358,4226.666563,4229.743486,4239.487076,4230.769127,4241.025537
74,0,4243.076819,4232.307589,4233.84605,4229.230666,4247.692204,4208.717846,4265.640921,4223.58964,4233.84605,4226.666563,4234.871691,4234.871691,4234.871691,4248.205024
75,0,4230.256307,4222.563999,4219.487076,4233.33323,4252.307588,4213.33323,4265.128101,4219.999897,4227.692204,4215.897333,4218.461435,4224.102461,4228.205025,4233.33323
76,0,4231.794768,4216.410153,4222.563999,4218.974256,4234.358871,4205.128102,4260.512716,4212.307589,4215.384512,4215.384512,4212.307589,4221.538358,4223.07682,4224.102461
77,0,4247.692204,4226.153743,4237.435794,4213.33323,4239.487076,4206.666564,4261.538357,4214.358871,4221.025538,4228.717845,4227.179384,4236.410153,4234.871691,4243.58964
78,0,4247.692204,4234.871691,4234.358871,4223.07682,4250.256306,4215.384512,4264.10246,4217.948615,4227.692204,4229.743486,4231.794768,4244.615281,4242.563999,4251.794768
79,0,4232.820409,4231.794768,4224.102461,4217.435794,4228.717845,4209.743487,4263.076819,4218.461435,4223.58964,4221.538358,4223.58964,4231.794768,4232.820409,4231.794768
80,0,4231.794768,4225.640922,4229.743486,4212.307589,4218.461435,4203.589641,4263.076819,4219.999897,4226.666563,4218.974256,4219.487076,4225.128102,4222.563999,4221.538358
81,0,4243.58964,4224.615281,4234.871691,4229.230666,4239.999896,4209.743487,4262.563998,4217.435794,4226.666563,4216.410153,4216.410153,4232.307589,4222.051179,4231.281948
82,0,4245.128101,4223.07682,4231.281948,4236.410153,4249.743486,4215.897333,4259.999896,4213.33323,4219.999897,4215.384512,4215.384512,4232.307589,4221.538358,4234.871691
83,0,4237.948614,4218.974256,4228.717845,4216.922974,4242.051178,4216.410153,4263.589639,4215.384512,4222.051179,4222.051179,4219.999897,4230.256307,4219.999897,4228.205025
84,0,4233.84605,4216.922974,4228.205025,4205.640923,4241.538358,4213.846051,4266.666562,4217.948615,4224.615281,4222.563999,4216.922974,4229.743486,4218.461435,4223.07682
85,0,4237.948614,4214.871692,4230.256307,4218.974256,4239.999896,4212.307589,4263.076819,4214.358871,4215.897333,4213.846051,4207.692205,4226.666563,4212.82041,4224.615281
86,0,4244.615281,4213.846051,4233.84605,4231.281948,4226.666563,4212.307589,4261.538357,4211.281948,4213.846051,4215.384512,4210.256307,4227.179384,4216.922974,4231.281948
87,0,4243.076819,4220.512717,4233.33323,4238.461435,4222.563999,4210.769128,4263.589639,4214.358871,4225.640922,4219.999897,4219.487076,4234.358871,4228.205025,4236.410153
88,0,4239.999896,4225.640922,4229.743486,4232.307589,4237.435794,4211.281948,4261.025537,4214.358871,4226.666563,4215.897333,4217.435794,4233.84605,4225.640922,4233.84605
89,0,4244.615281,4218.974256,4231.281948,4216.410153,4252.820409,4212.82041,4258.461434,4212.82041,4218.461435,4213.846051,4211.794769,4228.717845,4213.33323,4230.256307
90,0,4242.563999,4214.358871,4228.717845,4215.897333,4248.205024,4215.897333,4261.538357,4216.922974,4222.051179,4221.025538,4214.871692,4227.692204,4214.358871,4228.205025
91,0,4232.307589,4215.384512,4218.461435,4215.897333,4239.487076,4216.922974,4264.61528,4217.948615,4227.179384,4221.538358,4213.33323,4224.615281,4218.461435,4225.128102
92,0,4230.769127,4214.871692,4219.487076,4212.82041,4244.615281,4216.922974,4264.61528,4213.33323,4219.487076,4214.358871,4208.205025,4223.07682,4214.871692,4224.615281
93,0,4236.410153,4214.358871,4229.230666,4224.615281,4236.410153,4215.384512,4266.666562,4214.871692,4217.435794,4215.897333,4215.897333,4228.205025,4215.897333,4228.205025
94,0,4240.512717,4215.384512,4232.307589,4230.256307,4219.487076,4216.922974,4270.769126,4219.487076,4224.615281,4222.051179,4222.051179,4236.922973,4218.461435,4231.281948
95,0,4238.974255,4218.461435,4231.281948,4224.102461,4232.307589,4225.640922,4270.256306,4217.948615,4224.102461,4222.051179,4220.512717,4239.487076,4218.974256,4232.307589
96,0,4241.025537,4217.435794,4230.769127,4223.58964,4255.384511,4229.743486,4267.179383,4216.410153,4221.538358,4226.153743,4225.640922,4235.897332,4223.58964,4233.84605
97,0,4248.205024,4214.358871,4230.769127,4222.563999,4253.333229,4225.128102,4265.128101,4217.435794,4221.538358,4233.84605,4233.84605,4238.461435,4227.692204,4237.435794
98,0,4255.897332,4224.102461,4240.512717,4231.281948,4245.128101,4225.128102,4265.128101,4216.410153,4219.487076,4231.794768,4236.410153,4251.794768,4230.769127,4246.153742
99,0,4257.435793,4232.820409,4247.692204,4247.692204,4249.230665,4230.769127,4266.666562,4216.922974,4219.487076,4231.794768,4236.410153,4250.769127,4233.33323,4248.205024
100,0,4254.35887,4225.128102,4239.487076,4235.897332,4250.769127,4229.230666,4266.666562,4219.999897,4223.58964,4234.871691,4234.358871,4235.384512,4234.358871,4236.410153
101,0,4249.743486,4218.461435,4232.307589,4222.563999,4243.58964,4224.615281,4265.128101,4218.974256,4229.743486,4229.743486,4228.205025,4232.307589,4230.256307,4231.281948
102,0,4246.153742,4219.487076,4232.307589,4231.281948,4228.717845,4219.487076,4263.076819,4215.384512,4227.692204,4223.07682,4219.999897,4237.435794,4221.025538,4234.871691
103,0,4246.153742,4219.999897,4231.794768,4222.051179,4226.666563,4216.922974,4262.563998,4215.384512,4219.999897,4223.07682,4217.435794,4234.358871,4216.922974,4234.358871
104,0,4242.563999,4217.948615,4229.743486,4211.794769,4247.179383,4224.102461,4264.10246,4216.410153,4216.410153,4224.615281,4216.922974,4228.717845,4219.487076,4229.230666
105,0,4236.410153,4212.82041,4226.666563,4221.538358,4252.820409,4229.230666,4264.10246,4215.384512,4217.435794,4223.58964,4213.846051,4222.051179,4216.410153,4225.640922
106,0,4243.076819,4216.922974,4228.717845,4224.615281,4236.922973,4225.640922,4265.640921,4216.410153,4217.948615,4226.153743,4216.410153,4226.153743,4214.871692,4227.692204
107,0,4255.384511,4232.820409,4237.435794,4232.307589,4240.512717,4225.128102,4267.692203,4217.948615,4223.58964,4228.205025,4222.051179,4241.025537,4222.051179,4234.358871
108,0,4252.307588,4231.794768,4238.974255,4238.974255,4254.35887,4227.692204,4268.717844,4216.410153,4224.102461,4227.179384,4223.07682,4241.025537,4224.615281,4235.897332
109,0,4238.461435,4213.33323,4232.307589,4220.512717,4236.922973,4229.230666,4268.717844,4214.871692,4216.410153,4229.230666,4219.999897,4225.640922,4217.435794,4228.717845
110,0,4241.538358,4213.33323,4231.281948,4215.384512,4223.07682,4229.743486,4268.717844,4216.922974,4222.563999,4233.33323,4222.051179,4228.205025,4216.922974,4228.205025
