,id,Age,Ensemble,Ensemble_PP
14732,88783,10,10.009868978667736,10
14733,88784,10,5.371210293092061,5
14734,88785,10,9.672511548648147,10
14735,88786,10,16.20780383244143,16
14736,88787,10,11.126897652007152,11
14737,88788,10,7.114278810876405,7
14738,88789,10,13.594597304147937,14
14739,88790,10,6.1557905312514825,6
14740,88791,10,8.863037356512741,9
14741,88792,10,9.379647482650446,9
14742,88793,10,10.745835607906432,11
14743,88794,10,11.466590170364311,11
14744,88795,10,9.139515019116958,9
14745,88796,10,7.987767123331248,8
14746,88797,10,8.001317045287706,8
14747,88798,10,9.696064566840343,10
14748,88799,10,10.46751748180956,10
14749,88800,10,8.323739925480064,8
14750,88801,10,13.156396324445582,13
14751,88802,10,11.781428848462781,12
14752,88803,10,12.702670018623214,13
14753,88804,10,9.921654070143104,10
14754,88805,10,7.4394885296640725,7
14755,88806,10,10.707004235390434,11
14756,88807,10,11.592109277267628,12
14757,88808,10,11.416000314549905,11
14758,88809,10,4.543820470600375,5
14759,88810,10,10.626199657818214,11
14760,88811,10,7.824540889138649,8
14761,88812,10,9.51226612602533,10
14762,88813,10,9.94531674895833,10
14763,88814,10,10.875625391077826,11
14764,88815,10,8.99990749853806,9
14765,88816,10,11.169842927125542,11
14766,88817,10,9.547520490030005,10
14767,88818,10,6.3095664171732295,6
14768,88819,10,7.467608457426764,7
14769,88820,10,7.772796893306575,8
14770,88821,10,10.855406020185727,11
14771,88822,10,11.216726047404292,11
14772,88823,10,8.8247383747128,9
14773,88824,10,10.820782552314459,11
14774,88825,10,16.55562942103397,17
14775,88826,10,11.19813359091846,11
14776,88827,10,10.1307513885061,10
14777,88828,10,9.749022956375768,10
14778,88829,10,14.43557358491051,14
14779,88830,10,9.44234531121849,9
14780,88831,10,10.318096685312117,10
14781,88832,10,9.552460467144755,10
14782,88833,10,6.936847282426526,7
14783,88834,10,10.18016337088692,10
14784,88835,10,11.014200650632702,11
14785,88836,10,9.718248737438524,10
14786,88837,10,12.729784900974144,13
14787,88838,10,9.933939922159373,10
14788,88839,10,7.989261268798173,8
14789,88840,10,6.150278325340376,6
14790,88841,10,4.0218788401658605,4
14791,88842,10,8.7040037123579,9
14792,88843,10,7.6287291978275,8
14793,88844,10,9.274914109352961,9
14794,88845,10,9.87090360863494,10
14795,88846,10,10.368015922094662,10
14796,88847,10,12.968104739328243,13
14797,88848,10,5.069112139833849,5
14798,88849,10,10.086957570614958,10
14799,88850,10,8.923780003302076,9
14800,88851,10,16.49805598437309,16
14801,88852,10,7.530020917757756,8
14802,88853,10,12.089562651269906,12
14803,88854,10,9.931908258141366,10
14804,88855,10,10.189695746560878,10
14805,88856,10,11.224981675176219,11
14806,88857,10,6.978875059721531,7
14807,88858,10,5.142042810786314,5
14808,88859,10,7.9066915687607064,8
14809,88860,10,11.610752601421268,12
14810,88861,10,9.940353655592517,10
14811,88862,10,9.89916738606013,10
14812,88863,10,11.73744974463876,12
14813,88864,10,10.183288296412965,10
14814,88865,10,11.95759962768459,12
14815,88866,10,7.233262523399157,7
14816,88867,10,8.837739730921566,9
14817,88868,10,10.001301696318741,10
14818,88869,10,11.031013973754453,11
14819,88870,10,7.967937436187109,8
14820,88871,10,11.421485423640744,11
14821,88872,10,5.049784637805544,5
14822,88873,10,7.386916156072286,7
14823,88874,10,15.7484622543329,16
14824,88875,10,10.910933009840406,11
14825,88876,10,5.128954588887804,5
14826,88877,10,9.125982416884478,9
14827,88878,10,10.747518705900909,11
14828,88879,10,6.180604781571007,6
14829,88880,10,9.967259180648277,10
14830,88881,10,10.847833233165813,11
14831,88882,10,9.17190981917152,9
14832,88883,10,9.375564760605283,9
14833,88884,10,9.60036927068876,10
14834,88885,10,13.366617628835758,13
14835,88886,10,9.04486700230986,9
14836,88887,10,7.99067137064419,8
14837,88888,10,6.7937501310924615,7
14838,88889,10,6.674641774949148,7
14839,88890,10,6.157672017745083,6
14840,88891,10,11.395573891717481,11
14841,88892,10,9.403603682247676,9
14842,88893,10,10.79695936335134,11
14843,88894,10,12.523419565499259,13
14844,88895,10,4.091564708305223,4
14845,88896,10,11.41644892678376,11
14846,88897,10,9.940934746370536,10
14847,88898,10,6.88539356136295,7
14848,88899,10,10.92587119099962,11
14849,88900,10,11.396810057573427,11
14850,88901,10,10.089412417966765,10
14851,88902,10,7.1332862217786,7
14852,88903,10,10.663036076946558,11
14853,88904,10,13.973084876451301,14
14854,88905,10,9.83743254794127,10
14855,88906,10,8.230511987331976,8
14856,88907,10,9.862853947193615,10
14857,88908,10,10.006770347111754,10
14858,88909,10,9.875710908072225,10
14859,88910,10,10.138671124203169,10
14860,88911,10,4.299523571665051,4
14861,88912,10,4.946579034619368,5
14862,88913,10,15.169331195382522,15
14863,88914,10,10.383766984591059,10
14864,88915,10,10.200334673425088,10
14865,88916,10,10.979867345231744,11
14866,88917,10,10.692408081421812,11
14867,88918,10,8.76003886746595,9
14868,88919,10,11.817807355145531,12
14869,88920,10,6.051772459740033,6
14870,88921,10,10.513238858697731,11
14871,88922,10,7.661370232638252,8
14872,88923,10,10.277596335964672,10
14873,88924,10,4.250262621602119,4
14874,88925,10,9.81581284288088,10
14875,88926,10,7.167504300678022,7
14876,88927,10,9.775374890658949,10
14877,88928,10,10.385767485998585,10
14878,88929,10,9.746587689563686,10
14879,88930,10,11.598160605946918,12
14880,88931,10,11.356881969687489,11
14881,88932,10,4.94613751160779,5
14882,88933,10,11.724450641365557,12
14883,88934,10,10.396135072208413,10
14884,88935,10,4.392608277440932,4
14885,88936,10,9.295607268182042,9
14886,88937,10,9.263417869538314,9
14887,88938,10,8.417949122014912,8
14888,88939,10,8.016626331052075,8
14889,88940,10,5.53083177910174,6
14890,88941,10,9.500363887589824,10
14891,88942,10,10.457939039303207,10
14892,88943,10,6.46617816664496,6
14893,88944,10,9.885068258569444,10
14894,88945,10,11.057221619910619,11
14895,88946,10,8.401103754698957,8
14896,88947,10,7.9887194366816106,8
14897,88948,10,7.906580966732469,8
14898,88949,10,10.419125327713228,10
14899,88950,10,10.609241912606029,11
14900,88951,10,12.344736432554544,12
14901,88952,10,7.111575585287294,7
14902,88953,10,10.361341648582002,10
14903,88954,10,10.26724309383141,10
14904,88955,10,10.977774415008673,11
14905,88956,10,8.102204724321117,8
14906,88957,10,7.592683829537963,8
14907,88958,10,7.804977886670544,8
14908,88959,10,9.668996456505383,10
14909,88960,10,13.790736850800176,14
14910,88961,10,9.946422647874927,10
14911,88962,10,13.036485684265028,13
14912,88963,10,11.718718005815761,12
14913,88964,10,9.988844052814137,10
14914,88965,10,12.103611355161027,12
14915,88966,10,6.5804348950062375,7
14916,88967,10,14.057625399660303,14
14917,88968,10,8.965645992990163,9
14918,88969,10,10.611913481924667,11
14919,88970,10,9.938098199816636,10
14920,88971,10,9.54202683894079,10
14921,88972,10,11.990275800263923,12
14922,88973,10,10.19052874715835,10
14923,88974,10,9.794937945662943,10
14924,88975,10,7.180864826851355,7
14925,88976,10,9.959366321276036,10
14926,88977,10,5.089277300175379,5
14927,88978,10,10.035155894514618,10
14928,88979,10,10.190860269098032,10
14929,88980,10,6.250452068997969,6
14930,88981,10,7.8040699305822105,8
14931,88982,10,8.630776836730911,9
14932,88983,10,6.330146412170597,6
14933,88984,10,9.771485356694592,10
14934,88985,10,6.8935585671363615,7
14935,88986,10,5.839878453856322,6
14936,88987,10,9.889957130797187,10
14937,88988,10,9.95596521381269,10
14938,88989,10,11.601517631533206,12
14939,88990,10,12.847206721328005,13
14940,88991,10,10.742660080826253,11
14941,88992,10,6.653483522846545,7
14942,88993,10,7.502579979917222,8
14943,88994,10,6.1168578385912395,6
14944,88995,10,10.112164512197534,10
14945,88996,10,10.980222668088294,11
14946,88997,10,10.326889524956671,10
14947,88998,10,12.489098169098183,12
14948,88999,10,8.954526732387569,9
14949,89000,10,13.825473571238216,14
14950,89001,10,10.994720243012342,11
14951,89002,10,9.144097913010151,9
14952,89003,10,8.289073053507758,8
14953,89004,10,16.71970565988965,17
14954,89005,10,9.765957822421056,10
14955,89006,10,10.225440619143155,10
14956,89007,10,10.8556843457004,11
14957,89008,10,10.653461014244474,11
14958,89009,10,12.19843819513736,12
14959,89010,10,7.479174151736458,7
14960,89011,10,9.845583017140893,10
14961,89012,10,10.933485462506466,11
14962,89013,10,13.32012094732755,13
14963,89014,10,9.655578154984225,10
14964,89015,10,10.551940452469026,11
14965,89016,10,9.73151923230754,10
14966,89017,10,11.570584413916997,12
14967,89018,10,13.810673294953459,14
14968,89019,10,11.140084991763613,11
14969,89020,10,10.248800707860138,10
14970,89021,10,9.995118787709961,10
14971,89022,10,5.933663380481432,6
14972,89023,10,11.75616184092886,12
14973,89024,10,9.508545183684095,10
14974,89025,10,10.57571319250522,11
14975,89026,10,6.978602189281771,7
14976,89027,10,7.7989976656813695,8
14977,89028,10,10.250657745426272,10
14978,89029,10,7.871678803195091,8
14979,89030,10,7.914606773306929,8
14980,89031,10,11.062635964200783,11
14981,89032,10,9.559428109540923,10
14982,89033,10,6.9798928602699535,7
14983,89034,10,10.80098610605649,11
14984,89035,10,9.019417928808798,9
14985,89036,10,9.799679524997966,10
14986,89037,10,11.848967439687776,12
14987,89038,10,7.023158043455731,7
14988,89039,10,9.567327950847163,10
14989,89040,10,8.083708566458926,8
14990,89041,10,9.195746159229277,9
14991,89042,10,8.432304106078794,8
14992,89043,10,11.081110908190627,11
14993,89044,10,10.928347294935653,11
14994,89045,10,8.976746832148221,9
14995,89046,10,9.56185039468302,10
14996,89047,10,10.430832816263294,10
14997,89048,10,5.999862916596634,6
14998,89049,10,9.790621038026842,10
14999,89050,10,8.944101347486715,9
15000,89051,10,9.354706643519219,9
15001,89052,10,10.928789844620507,11
15002,89053,10,8.969885089759583,9
15003,89054,10,6.97927815076778,7
15004,89055,10,10.061103204037902,10
15005,89056,10,8.465462779114265,8
15006,89057,10,12.744293864386824,13
15007,89058,10,13.36668232460602,13
15008,89059,10,14.209774998068808,14
15009,89060,10,10.87494128164711,11
15010,89061,10,11.031582533507843,11
15011,89062,10,12.905972203933926,13
15012,89063,10,9.390841383772658,9
15013,89064,10,8.499085442183272,8
15014,89065,10,7.885448841600506,8
15015,89066,10,10.300737985737499,10
15016,89067,10,9.597643304712596,10
15017,89068,10,10.885359731115258,11
15018,89069,10,8.098773201312861,8
15019,89070,10,10.161072690586863,10
15020,89071,10,11.386601650883078,11
15021,89072,10,8.007701363743362,8
15022,89073,10,11.545483785895836,12
15023,89074,10,8.664844914463137,9
15024,89075,10,7.98432567253695,8
15025,89076,10,9.98485033217426,10
15026,89077,10,9.810215056808387,10
15027,89078,10,7.9650914068471925,8
15028,89079,10,12.367456716092827,12
15029,89080,10,9.021417024536547,9
15030,89081,10,6.9885356362496305,7
15031,89082,10,10.982503810600331,11
15032,89083,10,4.321925992515327,4
15033,89084,10,8.489763611291012,8
15034,89085,10,6.3323642607354715,6
15035,89086,10,4.967263024100323,5
15036,89087,10,4.619957731088138,5
15037,89088,10,6.024794771541792,6
15038,89089,10,8.964975738400584,9
15039,89090,10,8.895232131271015,9
15040,89091,10,7.9285933686093175,8
15041,89092,10,9.0099246211483,9
15042,89093,10,8.160915244846581,8
15043,89094,10,16.36359405498944,16
15044,89095,10,12.168460874884063,12
15045,89096,10,8.683391035272138,9
15046,89097,10,8.84480448641231,9
15047,89098,10,12.706830539397462,13
15048,89099,10,9.421971559234816,9
15049,89100,10,9.977772296718674,10
15050,89101,10,10.187471140535122,10
15051,89102,10,11.931972603961125,12
15052,89103,10,8.052443523864317,8
15053,89104,10,10.607310934118397,11
15054,89105,10,14.95733612889613,15
15055,89106,10,9.626996421723641,10
15056,89107,10,6.0378456902711495,6
15057,89108,10,8.424324066397999,8
15058,89109,10,7.145279468229925,7
15059,89110,10,6.641854126828563,7
15060,89111,10,10.801151824364334,11
15061,89112,10,12.023576448179451,12
15062,89113,10,12.845593196747057,13
15063,89114,10,8.894801980187475,9
15064,89115,10,10.030745627803393,10
15065,89116,10,12.14852447301495,12
15066,89117,10,9.75612042549758,10
15067,89118,10,11.102810825322274,11
15068,89119,10,10.114095167897988,10
15069,89120,10,10.51020263719451,11
15070,89121,10,10.072238160327037,10
15071,89122,10,6.802513984714467,7
15072,89123,10,11.530276291182153,12
15073,89124,10,12.388785391574903,12
15074,89125,10,11.465589455805928,11
15075,89126,10,8.363660422700326,8
15076,89127,10,11.50264829108,12
15077,89128,10,13.180391830265602,13
15078,89129,10,10.263832115538591,10
15079,89130,10,10.335047890162121,10
15080,89131,10,6.01521177895984,6
15081,89132,10,7.942701293706346,8
15082,89133,10,10.190539179137565,10
15083,89134,10,11.147733701129068,11
15084,89135,10,10.876939401212082,11
15085,89136,10,9.894902198601102,10
15086,89137,10,9.210548147535171,9
15087,89138,10,9.78623598758799,10
15088,89139,10,10.638730900697551,11
15089,89140,10,13.034415017949884,13
15090,89141,10,11.484180868833175,11
15091,89142,10,8.652721938517738,9
15092,89143,10,11.01387873307885,11
15093,89144,10,13.762993372100173,14
15094,89145,10,8.102500501346437,8
15095,89146,10,12.13885542527553,12
15096,89147,10,4.105040797764121,4
15097,89148,10,15.244341391888064,15
15098,89149,10,9.680175619402217,10
15099,89150,10,9.432646543380963,9
15100,89151,10,8.185608079490024,8
15101,89152,10,10.884174429012825,11
15102,89153,10,6.9783647165793,7
15103,89154,10,8.103955614222672,8
15104,89155,10,7.989894950258401,8
15105,89156,10,11.93208346990196,12
15106,89157,10,5.172455009699313,5
15107,89158,10,10.746564895750723,11
15108,89159,10,11.891041783454554,12
15109,89160,10,12.070233883807257,12
15110,89161,10,8.336250007680448,8
15111,89162,10,4.941236519670208,5
15112,89163,10,10.848690681904303,11
15113,89164,10,11.993154381667905,12
15114,89165,10,10.8602932442132,11
15115,89166,10,12.910835836073014,13
15116,89167,10,7.0402365622917555,7
15117,89168,10,11.901705473788438,12
15118,89169,10,8.40113556139967,8
15119,89170,10,4.966611289546762,5
15120,89171,10,9.748799783206026,10
15121,89172,10,6.160810274630382,6
15122,89173,10,11.483317326993015,11
15123,89174,10,6.09550584923418,6
15124,89175,10,9.769544181558311,10
15125,89176,10,10.717423910445822,11
15126,89177,10,10.25750889618843,10
15127,89178,10,4.881594967582437,5
15128,89179,10,12.352765779046706,12
15129,89180,10,6.96116690065949,7
15130,89181,10,9.144530299206968,9
15131,89182,10,9.569595739086584,10
15132,89183,10,4.355775433162812,4
15133,89184,10,5.220474712902861,5
15134,89185,10,9.283825935928231,9
15135,89186,10,9.422092832601502,9
15136,89187,10,9.80921806723245,10
15137,89188,10,10.21707893633144,10
15138,89189,10,11.919594820252433,12
15139,89190,10,7.853391135958414,8
15140,89191,10,6.041271367433932,6
15141,89192,10,9.416648135573402,9
15142,89193,10,4.836228572283153,5
15143,89194,10,9.072061071231781,9
15144,89195,10,12.175836736462985,12
15145,89196,10,6.081082459520036,6
15146,89197,10,5.315558980708974,5
15147,89198,10,8.454213844344878,8
15148,89199,10,14.228936215291176,14
15149,89200,10,7.135475368914099,7
15150,89201,10,8.618210540207508,9
15151,89202,10,6.948493569720015,7
15152,89203,10,6.830086301823774,7
15153,89204,10,9.450576186056628,9
15154,89205,10,9.057461826097132,9
15155,89206,10,8.936674632906616,9
15156,89207,10,14.241413550220027,14
15157,89208,10,8.899534815153093,9
15158,89209,10,10.02770570676764,10
15159,89210,10,11.154348645853347,11
15160,89211,10,10.446687024588433,10
15161,89212,10,10.00622669336875,10
15162,89213,10,13.912296679153368,14
15163,89214,10,10.790564411353934,11
15164,89215,10,10.55300422454863,11
15165,89216,10,7.990480182631914,8
15166,89217,10,10.11905044586004,10
15167,89218,10,14.903787064674859,15
15168,89219,10,10.657421173523524,11
15169,89220,10,5.948143619300404,6
15170,89221,10,11.964870390890763,12
15171,89222,10,12.077109073548879,12
15172,89223,10,5.270398672976098,5
15173,89224,10,7.2069409352129385,7
15174,89225,10,9.75153353216677,10
15175,89226,10,10.759724499792778,11
15176,89227,10,13.602997301092993,14
15177,89228,10,9.264196424828214,9
15178,89229,10,11.779730821598237,12
15179,89230,10,6.062233900333305,6
15180,89231,10,10.307540160897695,10
15181,89232,10,10.502020350727042,11
15182,89233,10,7.120657162984365,7
15183,89234,10,13.02356439088133,13
15184,89235,10,8.707540172967867,9
15185,89236,10,9.847788838247224,10
15186,89237,10,12.367750998159504,12
15187,89238,10,7.427275043160424,7
15188,89239,10,10.439171563997276,10
15189,89240,10,8.579263369485616,9
15190,89241,10,11.157394703794916,11
15191,89242,10,12.376643799898682,12
15192,89243,10,6.868495094530959,7
15193,89244,10,8.063578529676198,8
15194,89245,10,11.785508439798285,12
15195,89246,10,5.005873064793821,5
15196,89247,10,10.694181120897396,11
15197,89248,10,13.823577282526365,14
15198,89249,10,13.21994549508206,13
15199,89250,10,7.679997622942363,8
15200,89251,10,7.030784321801163,7
15201,89252,10,7.212799135133773,7
15202,89253,10,9.239990924789442,9
15203,89254,10,10.267710501478147,10
15204,89255,10,9.687135621458278,10
15205,89256,10,4.860473451261151,5
15206,89257,10,5.866217806445127,6
15207,89258,10,11.666483981986142,12
15208,89259,10,10.990208799684675,11
15209,89260,10,12.463910628213561,12
15210,89261,10,10.815411640391966,11
15211,89262,10,6.9694186125339845,7
15212,89263,10,10.735839071951059,11
15213,89264,10,10.493892664691643,10
15214,89265,10,11.029856089492425,11
15215,89266,10,8.49591073437227,8
15216,89267,10,4.9715944386313335,5
15217,89268,10,14.597397450116185,15
15218,89269,10,11.768569788498404,12
15219,89270,10,13.196638794435763,13
15220,89271,10,9.96694672523212,10
15221,89272,10,8.178095255339661,8
15222,89273,10,7.988613606242888,8
15223,89274,10,8.40792571017129,8
15224,89275,10,10.06147152296834,10
15225,89276,10,9.924553092590271,10
15226,89277,10,5.230325811229315,5
15227,89278,10,9.096797270995236,9
15228,89279,10,9.080200319819584,9
15229,89280,10,10.555247995566619,11
15230,89281,10,10.072753763365126,10
15231,89282,10,10.369529151955176,10
15232,89283,10,12.64722246946835,13
15233,89284,10,9.360746361587749,9
15234,89285,10,9.230925180305166,9
15235,89286,10,7.368040125062439,7
15236,89287,10,10.997986015135796,11
15237,89288,10,10.936761996004423,11
15238,89289,10,10.395262143092255,10
15239,89290,10,8.733578825457514,9
15240,89291,10,10.721938150602732,11
15241,89292,10,9.132816053412748,9
15242,89293,10,10.214956855793147,10
15243,89294,10,11.103144981416177,11
15244,89295,10,11.89885646594236,12
15245,89296,10,10.225631622453593,10
15246,89297,10,9.680239222426035,10
15247,89298,10,7.935198505499709,8
15248,89299,10,9.111752649468276,9
15249,89300,10,8.771081160390018,9
15250,89301,10,8.0906826633243,8
15251,89302,10,12.013146446108289,12
15252,89303,10,7.004065861643782,7
15253,89304,10,11.779651396032625,12
15254,89305,10,6.714703461819132,7
15255,89306,10,10.032874271893222,10
15256,89307,10,9.071532876434583,9
15257,89308,10,9.390813266520274,9
15258,89309,10,10.236491241938758,10
15259,89310,10,8.845366320029912,9
15260,89311,10,8.307222542118284,8
15261,89312,10,9.966036217119049,10
15262,89313,10,8.930489186555867,9
15263,89314,10,13.42368772912745,13
15264,89315,10,4.263012231134381,4
15265,89316,10,8.885479871024803,9
15266,89317,10,10.78358343358782,11
15267,89318,10,10.39342693674476,10
15268,89319,10,10.546116428586322,11
15269,89320,10,11.352392298419314,11
15270,89321,10,13.826344161307583,14
15271,89322,10,10.291028702659766,10
15272,89323,10,10.654033811825373,11
15273,89324,10,6.417248298492761,6
15274,89325,10,7.5928517712849235,8
15275,89326,10,11.426381685194071,11
15276,89327,10,9.59026935803406,10
15277,89328,10,7.91713736418191,8
15278,89329,10,6.134148445060176,6
15279,89330,10,7.003007464788085,7
15280,89331,10,6.0638252133183,6
15281,89332,10,10.215881315104491,10
15282,89333,10,14.144941546974033,14
15283,89334,10,8.450318318740075,8
15284,89335,10,8.34364447811093,8
15285,89336,10,10.99882076189843,11
15286,89337,10,8.196621207942856,8
15287,89338,10,9.168690955883328,9
15288,89339,10,10.532766643376457,11
15289,89340,10,15.044157052503136,15
15290,89341,10,7.983092598411537,8
15291,89342,10,8.988305163926562,9
15292,89343,10,8.897923683500785,9
15293,89344,10,10.72063671189956,11
15294,89345,10,6.029116950985085,6
15295,89346,10,7.99688894977272,8
15296,89347,10,8.11955491436043,8
15297,89348,10,10.136845781061169,10
15298,89349,10,11.340131637077821,11
15299,89350,10,10.242955882020755,10
15300,89351,10,8.9458760634836,9
15301,89352,10,9.678791548512535,10
15302,89353,10,10.113875040375488,10
15303,89354,10,17.39423319704318,17
15304,89355,10,5.541103418210206,6
15305,89356,10,6.092950932997034,6
15306,89357,10,6.536082580259834,7
15307,89358,10,9.75165753214385,10
15308,89359,10,10.945176830708002,11
15309,89360,10,6.482687355827632,6
15310,89361,10,11.13300541497044,11
15311,89362,10,10.24766881707642,10
15312,89363,10,10.200002400758537,10
15313,89364,10,9.988397910257998,10
15314,89365,10,11.558062808566406,12
15315,89366,10,8.963363403283518,9
15316,89367,10,8.197219320405361,8
15317,89368,10,5.160009395933766,5
15318,89369,10,12.290793637045534,12
15319,89370,10,10.648213418891853,11
15320,89371,10,7.236246656758837,7
15321,89372,10,9.083788130057139,9
15322,89373,10,8.194739973896878,8
15323,89374,10,11.073168736468471,11
15324,89375,10,11.375065069630528,11
15325,89376,10,11.046107344473832,11
15326,89377,10,11.0295561494777,11
15327,89378,10,9.534175438849184,10
15328,89379,10,10.043500137517055,10
15329,89380,10,8.079618752378195,8
15330,89381,10,9.655754127160032,10
15331,89382,10,7.3643986442031055,7
15332,89383,10,7.862678508502323,8
15333,89384,10,7.982118372356257,8
15334,89385,10,8.023473487647308,8
15335,89386,10,12.51549187893053,13
15336,89387,10,8.150727224887657,8
15337,89388,10,10.18761052311612,10
15338,89389,10,8.909371160036265,9
15339,89390,10,9.164342028775602,9
15340,89391,10,9.030444986693212,9
15341,89392,10,8.89064524569417,9
15342,89393,10,12.282728751396128,12
15343,89394,10,9.579803547609732,10
15344,89395,10,8.57260512057257,9
15345,89396,10,6.576352956032267,7
15346,89397,10,11.034178342302868,11
15347,89398,10,11.221941876974999,11
15348,89399,10,9.168914386527053,9
15349,89400,10,8.669877044815959,9
15350,89401,10,11.02875438271827,11
15351,89402,10,8.747949811486343,9
15352,89403,10,8.509550508241722,9
15353,89404,10,15.995435216137817,16
15354,89405,10,8.019594093584264,8
15355,89406,10,12.20260644790278,12
15356,89407,10,9.625827771684893,10
15357,89408,10,9.792116226742134,10
15358,89409,10,8.677947064749647,9
15359,89410,10,11.235406058212632,11
15360,89411,10,9.09738837407988,9
15361,89412,10,9.152062680280402,9
15362,89413,10,9.695272134730116,10
15363,89414,10,7.6212899866892885,8
15364,89415,10,10.158318083810054,10
15365,89416,10,7.879517612516404,8
15366,89417,10,4.076493683962405,4
15367,89418,10,7.991747711028878,8
15368,89419,10,8.009012132511137,8
15369,89420,10,13.484013456955338,13
15370,89421,10,8.083751418544214,8
15371,89422,10,9.97558463089513,10
15372,89423,10,10.286914792202916,10
15373,89424,10,9.853696622129005,10
15374,89425,10,8.149068699048177,8
15375,89426,10,10.315498993323006,10
15376,89427,10,7.453865058823401,7
15377,89428,10,7.14350688326851,7
15378,89429,10,10.084238296670446,10
15379,89430,10,10.980695814045953,11
15380,89431,10,5.056580751749685,5
15381,89432,10,9.462318506855906,9
15382,89433,10,5.978698324102009,6
15383,89434,10,10.799587623509291,11
15384,89435,10,10.376958087215092,10
15385,89436,10,7.039250601717159,7
15386,89437,10,7.0950238683294184,7
15387,89438,10,9.210260177272101,9
15388,89439,10,15.652320151422026,16
15389,89440,10,6.352641307284368,6
15390,89441,10,11.2380117005951,11
15391,89442,10,10.846932129656969,11
15392,89443,10,9.928365257870476,10
15393,89444,10,7.000871122581373,7
15394,89445,10,7.096863037760136,7
15395,89446,10,10.092678266512713,10
15396,89447,10,10.68242997293795,11
15397,89448,10,5.120730181435814,5
15398,89449,10,9.926583106201612,10
15399,89450,10,8.613930935066973,9
15400,89451,10,9.858083409916603,10
15401,89452,10,9.877589619093254,10
15402,89453,10,7.9008693114767885,8
15403,89454,10,7.786399634482227,8
15404,89455,10,6.053743402333717,6
15405,89456,10,10.223659489840829,10
15406,89457,10,10.61846226605738,11
15407,89458,10,9.893631042733793,10
15408,89459,10,10.961461662331331,11
15409,89460,10,10.642434627607406,11
15410,89461,10,10.14481269907157,10
15411,89462,10,10.99419624872532,11
15412,89463,10,10.036741384844905,10
15413,89464,10,11.227308875242992,11
15414,89465,10,10.160015067316397,10
15415,89466,10,10.72986988470945,11
15416,89467,10,10.601482343898788,11
15417,89468,10,8.96942192369879,9
15418,89469,10,7.03874329539481,7
15419,89470,10,12.02626751402684,12
15420,89471,10,12.009597361750878,12
15421,89472,10,7.90222413377698,8
15422,89473,10,9.78874781807271,10
15423,89474,10,9.823252371854913,10
15424,89475,10,7.082926275508006,7
15425,89476,10,7.407521516026516,7
15426,89477,10,13.031681948452606,13
15427,89478,10,8.902243352811979,9
15428,89479,10,4.5784189546276615,5
15429,89480,10,10.09639128887145,10
15430,89481,10,8.705575868586198,9
15431,89482,10,5.2939958299057,5
15432,89483,10,9.691120401575864,10
15433,89484,10,10.591902285016157,11
15434,89485,10,9.403811459716911,9
15435,89486,10,8.247290654776558,8
15436,89487,10,9.761192872184685,10
15437,89488,10,6.123407600724627,6
15438,89489,10,11.365691624791534,11
15439,89490,10,8.118303311042665,8
15440,89491,10,10.077690928029977,10
15441,89492,10,11.334109275123494,11
15442,89493,10,4.8717277858275905,5
15443,89494,10,10.126285399713815,10
15444,89495,10,10.92660762564826,11
15445,89496,10,6.969615097017171,7
15446,89497,10,8.736774448426978,9
15447,89498,10,9.339050293203242,9
15448,89499,10,8.962939077821144,9
15449,89500,10,9.420586791311749,9
15450,89501,10,8.03489954796213,8
15451,89502,10,8.046100458763254,8
15452,89503,10,9.276028890697845,9
15453,89504,10,6.976798148888851,7
15454,89505,10,10.361041146141687,10
15455,89506,10,11.263848316148934,11
15456,89507,10,10.041742380393535,10
15457,89508,10,9.88357270379188,10
15458,89509,10,9.316917684636403,9
15459,89510,10,9.761452420137893,10
15460,89511,10,12.389259261316143,12
15461,89512,10,8.033549687665811,8
15462,89513,10,14.851673872537951,15
15463,89514,10,8.969684897540617,9
15464,89515,10,9.427493942706517,9
15465,89516,10,11.016964378031425,11
15466,89517,10,8.265784724119825,8
15467,89518,10,9.342903718617414,9
15468,89519,10,10.267922244564872,10
15469,89520,10,13.538190352902907,14
15470,89521,10,11.207320397118519,11
15471,89522,10,12.983780591943647,13
15472,89523,10,11.62669208858914,12
15473,89524,10,13.548287877673106,14
15474,89525,10,11.327133250966744,11
15475,89526,10,8.706782771345344,9
15476,89527,10,9.958792789252632,10
15477,89528,10,9.025556503713439,9
15478,89529,10,12.517989935921358,13
15479,89530,10,8.169991315000358,8
15480,89531,10,7.886924298630424,8
15481,89532,10,7.0219980173106675,7
15482,89533,10,8.231569860046621,8
15483,89534,10,11.244955039577828,11
15484,89535,10,9.475878847956253,9
15485,89536,10,7.952021473757333,8
15486,89537,10,7.146471211285713,7
15487,89538,10,9.555031091749752,10
15488,89539,10,6.042818429352267,6
15489,89540,10,14.755055299285596,15
15490,89541,10,8.024841066992062,8
15491,89542,10,9.983449024937684,10
15492,89543,10,9.994430103918107,10
15493,89544,10,9.840668978683444,10
15494,89545,10,13.67641969729071,14
15495,89546,10,6.874140821302605,7
15496,89547,10,9.520775251394397,10
15497,89548,10,10.937019119001103,11
15498,89549,10,10.896479510117057,11
15499,89550,10,10.734467919105485,11
15500,89551,10,11.15065906270344,11
15501,89552,10,11.252581081912911,11
15502,89553,10,11.658650133930553,12
15503,89554,10,6.55177964397059,7
15504,89555,10,9.93524684051505,10
15505,89556,10,4.04112814649729,4
15506,89557,10,10.19407746345067,10
