MouseID,DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
3521_13,0.528070175,0.654166667,0.312938596,2.129824561,3.501096491,0.263596491,0.197587719,4.653947368,0.211403509,1.487061404,0.74627193,0.325219298,0.321052632,0.30372807,0.677850877,0.520833333,1.265570175,1.804605263,0.5239035089999999,0.604605263,0.598903509,0.38135964899999997,0.183114035,0.8736842109999999,2.182894737,1.395175439,0.263377193,0.267105263,0.739035088,0.19166666699999999,0.38377193,1.956140351,0.31973684199999997,0.418421053,0.351315789,0.6947368420000001,0.532675439,0.334429825,0.534649123,0.346710526,0.281140351,0.334649123,0.518421053,0.146260754,0.801323627,0.158835208,1.920052945,0.276505625,0.40158835200000004,1.236796823,0.14665784199999998,0.14427531400000002,0.140304434,0.11277299800000001,0.144010589,0.176836532,0.17802779600000002,0.107610854,0.190072799,0.10549305099999999,0.479152879,0.276902713,1.3356717409999999,2.109331568,0.13514229,1.231369954,0.942686962,0.237193911,0.146393117,0.112905361,0.11277299800000001,0.109463931,0.43547319700000003,0.134877565,0.13659827900000002,0.17564526800000002,1.4308405030000002,Control,Memantine,C/S,c-CS-m
3521_14,0.531347265,0.7027567809999999,0.326589595,2.1542907959999997,3.4513116939999997,0.27123165899999996,0.20320142300000002,4.59270787,0.20675855899999998,1.617163184,0.71342819,0.332147621,0.330146732,0.313472655,0.726989773,0.531347265,1.31258337,1.8205869280000002,0.5242329920000001,0.60982659,0.605380169,0.37438861700000003,0.188305914,0.878168075,2.178301467,1.386171632,0.273232548,0.267896843,0.75655847,0.195864829,0.35682525600000004,2.042685638,0.351489551,0.42463317,0.365495776,0.713650511,0.519119609,0.337038684,0.54957759,0.362383281,0.285237884,0.346376167,0.48199199600000003,0.147742453,0.7713064390000001,0.161768635,1.9365482230000002,0.297087897,0.435212396,1.269035533,0.152284264,0.149479028,0.137456586,0.11180871,0.15255142900000002,0.176195565,0.18274111699999998,0.10339300000000001,0.18955383399999998,0.111274379,0.486641731,0.278920652,1.363077745,2.113278119,0.141998397,1.250734705,0.9671386590000001,0.241383917,0.14426930300000002,0.122361742,0.11180871,0.099652685,0.427865349,0.127037136,0.152150681,0.18113812399999998,1.455516965,Control,Memantine,C/S,c-CS-m
3521_15,0.472848789,0.639933166,0.306182122,2.059732665,3.396616541,0.252088555,0.200292398,4.3279030910000005,0.197786132,1.3911862990000001,0.682957393,0.319966583,0.305973266,0.314327485,0.668128655,0.485171261,1.255012531,1.706766917,0.500835422,0.596073517,0.5655806179999999,0.362573099,0.184837093,0.812030075,2.032999165,1.369883041,0.285923141,0.261278195,0.745196324,0.20822890600000002,0.35505430200000004,1.864661654,0.303884712,0.415413534,0.36570593100000004,0.688387636,0.514619883,0.32560568100000004,0.503550543,0.331035923,0.2786132,0.320802005,0.453216374,0.142497682,0.748112833,0.16183287,1.98291617,0.292411601,0.42457952600000004,1.307641372,0.148589591,0.149913919,0.15852205,0.10528406800000001,0.17375182100000003,0.162230168,0.17732750600000002,0.111508409,0.18037346,0.105548934,0.453979605,0.276916965,1.337041451,2.068865051,0.148722024,1.20884651,0.950072838,0.242087141,0.146867965,0.110316514,0.10528406800000001,0.08541915,0.43027413600000003,0.125016554,0.14805986,0.184081579,1.473049927,Control,Memantine,C/S,c-CS-m
294_1,0.322140322,0.5125580129999999,0.308490308,2.614660115,4.32964783,0.23041223,0.17185367199999999,5.60960961,0.227409227,1.325279825,0.40581490600000003,0.320775321,0.287196287,0.309172809,0.923832924,0.98976249,1.9277914280000001,1.246519247,0.409227409,0.66994267,0.27095277100000004,0.34862134899999997,0.161889162,1.207343707,2.606606607,1.2357357359999999,0.235462735,0.276549277,0.705159705,0.153699154,0.366912367,2.480889981,0.565247065,0.45945945899999996,0.473518974,0.8791973790000001,0.52020202,0.355446355,0.555419055,0.317908818,0.308217308,0.386977887,0.39953590000000005,0.178508738,1.246890025,0.13126764900000001,1.628939937,0.266351217,0.270396092,1.104098298,0.076089445,0.134930932,0.180874609,0.129512325,0.150499886,0.196061971,0.140578493,0.09982446800000001,0.259253606,0.140578493,0.567961536,0.25475082,1.7492177359999999,2.46851866,0.149584065,1.415324735,0.8887277720000001,0.251011219,,,0.129512325,0.12249103300000001,0.464092193,,0.18301152399999998,0.168739983,1.027627261,Control,Memantine,S/C,c-SC-m
294_2,0.30550434600000004,0.48854358700000006,0.289043982,2.4956544640000002,4.329734001,0.226757967,0.164998683,5.354227021,0.211614432,1.2889122990000002,0.397945747,0.313932052,0.278245984,0.255596524,0.909007111,0.935475375,1.894521991,1.1709244140000001,0.41440611,0.649855149,0.263760864,0.332499342,0.1494601,1.1565709770000001,2.482617856,1.155649197,0.227548064,0.262707401,0.680142218,0.145114564,0.35633394799999996,2.42164867,0.553068212,0.459178299,0.43415854600000003,0.860811167,0.502765341,0.34342902299999994,0.532657361,0.303792468,0.283908349,0.370950751,0.37687648100000004,0.178482068,1.182121465,0.128061263,1.5881416330000002,0.264841914,0.279551141,1.105087573,0.074986731,0.136325726,0.177951323,0.12768215900000002,0.151110774,0.195920843,0.139661839,0.103192054,0.250360149,0.13867617,0.562817499,0.264159527,1.724619001,2.471605125,0.149442717,1.402077489,0.861551293,0.25847297,,,0.12768215900000002,0.122147244,0.462354993,,0.178482068,0.18704981399999998,0.9821821209999999,Control,Memantine,S/C,c-SC-m
294_3,0.327590922,0.518457752,0.32184851,2.601312551,4.61730927,0.23092698899999997,0.172955975,5.538692918,0.217528028,1.391987968,0.401832103,0.332102817,0.290538693,0.269209735,0.950095707,0.9885151759999999,1.975799836,1.218074925,0.399781241,0.6978397590000001,0.265654908,0.348646432,0.16065080699999998,1.2261416459999999,2.633305989,1.221903199,0.251298879,0.27796007699999997,0.7191687179999999,0.152584085,0.367240908,2.509570686,0.567815149,0.45911949700000004,0.465135357,0.8471424670000001,0.5300793,0.35151763700000005,0.5775225589999999,0.320617993,0.295870932,0.383647799,0.388159694,0.180118946,1.217115934,0.12983702800000002,1.612806055,0.269869468,0.27095079899999996,1.216575268,0.07878273,0.13918282199999998,0.180582374,0.13037769400000002,0.156484128,0.20058700899999998,0.141422723,0.099868695,0.257279679,0.137483587,0.580443346,0.257434155,1.782884066,2.45508612,0.154398702,1.396153549,0.8871553259999999,0.263381478,,,0.13037769400000002,0.119718854,0.470842666,,0.194485209,0.168764965,0.990036302,Control,Memantine,S/C,c-SC-m
294_4,0.321299015,0.485576093,0.299533598,2.504404906,4.161513215,0.23423734699999998,0.18604249399999997,5.23838314,0.20625323899999998,1.250993263,0.39436863,0.334945586,0.291242011,0.265676283,0.919502505,0.902573847,1.854378995,1.172395923,0.40663327,0.65607186,0.28657799300000003,0.362584211,0.175332527,1.0794610470000001,2.333909138,1.1829331490000001,0.24494731399999997,0.262048713,0.675418898,0.165140784,0.367593712,2.29607877,0.542926239,0.482294006,0.51839696,0.835204699,0.543617205,0.34876489899999996,0.565209881,0.32682674,0.302297461,0.39557782,0.439454137,0.17612978,1.159038239,0.135187331,1.6039976830000002,0.27742371600000004,0.258594052,1.0168984159999999,0.07387022,0.144360757,0.17777134,0.134897644,0.15691386599999999,0.19312475899999998,0.152954809,0.10911548900000001,0.26158748600000004,0.141077636,0.599459251,0.254152182,1.6964078790000001,2.4859018930000003,0.16116261099999998,1.4645616069999998,0.8956160679999999,0.258690614,,,0.134897644,0.12379297,0.479818463,,0.195538818,0.188779452,1.0286790270000001,Control,Memantine,S/C,c-SC-m
294_5,0.30045677600000004,0.47572322799999994,0.297411605,2.469125359,3.827947894,0.23735408600000002,0.180341736,5.143292167,0.203857215,1.25325664,0.387582473,0.324479783,0.284046693,0.259685332,0.8861444759999999,0.866350871,1.7516494669999998,1.145829809,0.39570292700000004,0.643376755,0.26899001899999997,0.365251227,0.17103705,1.035019455,2.28286246,1.165961766,0.236169853,0.263407207,0.677211978,0.157672137,0.356623245,2.244967011,0.530197936,0.477076637,0.475554052,0.8044324140000001,0.533581458,0.340551514,0.565048215,0.310776518,0.298765014,0.385214008,0.423616985,0.171894605,1.149985523,0.133867387,1.566740662,0.277482868,0.28337033100000003,1.082231445,0.072193804,0.146028376,0.179036773,0.136666345,0.158382396,0.19418975,0.142843355,0.10925586300000001,0.261171702,0.142939871,0.57388283,0.26783129,1.681497925,2.4990831,0.16311166900000001,1.434610559,0.8792587590000001,0.261750796,,,0.136666345,0.126242641,0.46868062899999996,,0.19341762399999998,0.18646848800000002,1.058488563,Control,Memantine,S/C,c-SC-m
294_6,0.309965523,0.46806764100000003,0.283040552,2.415695288,4.080774914,0.23263831899999998,0.17123625,5.1050730589999995,0.204071581,1.2909210309999999,0.37038253200000004,0.318995239,0.275488426,0.268264653,0.86701691,0.8492858320000001,1.788868823,1.136102446,0.376949598,0.642094894,0.26153341,0.36151699200000004,0.16975866,0.999343293,2.285339025,1.115416188,0.230996552,0.25742899399999997,0.659333443,0.148579872,0.351009686,2.175340667,0.516335577,0.46872434700000004,0.473157117,0.824495157,0.525857823,0.321457889,0.546544081,0.30865211,0.288786735,0.359382696,0.380889837,0.172736125,1.160662123,0.132619279,1.6071080819999999,0.33885102200000006,0.275754625,1.14157741,0.072833496,0.154138267,0.17779941600000002,0.134469328,0.164849075,0.20185004899999998,0.149367089,0.11353456699999999,0.262512171,0.142064265,0.59707887,0.267867575,1.732035054,2.479454722,0.168159688,1.437000974,0.8798442059999999,0.268549172,,,0.134469328,0.120253165,0.483252191,,0.212171373,0.187925998,1.051022395,Control,Memantine,S/C,c-SC-m
294_7,0.32346723,0.47843551799999995,0.316701903,2.558985201,3.715010571,0.245454545,0.20190274800000002,5.254122622,0.24122621600000002,1.36807611,0.408668076,0.34143763200000005,0.327272727,0.28139534899999996,0.91627907,0.898520085,1.8230443969999999,1.18372093,0.423678647,0.6729386890000001,0.29915433399999997,0.39238900600000004,0.188160677,1.0536997890000002,2.218816068,1.1553911209999999,0.254122622,0.28900634199999997,0.693446089,0.18372093,0.381606765,2.2207188159999998,0.558139535,0.518816068,0.524312896,0.858773784,0.576321353,0.354545455,0.58858351,0.33868921799999996,0.319450317,0.397251586,0.476744186,0.155746911,1.064520155,0.13253463099999999,1.5331336580000001,0.30450517899999996,0.237364283,0.937351803,0.061400225,0.13615375,0.160114813,0.137526519,0.155247722,0.187694996,0.14064645,0.09983776400000001,0.257082241,0.13328341400000002,0.574316735,0.255210283,1.63259703,2.434668663,0.168101835,1.429801572,0.8498689629999999,0.264195682,,,0.137526519,0.145763135,0.469362286,,0.238737052,0.238487458,1.0758767,Control,Memantine,S/C,c-SC-m
294_8,0.29375513600000003,0.46240756,0.294576828,2.421322925,3.8841413310000004,0.25451931,0.19227608899999998,5.088537387,0.225349219,1.349424815,0.399958915,0.333196385,0.290468365,0.285332786,0.88537387,0.887838948,1.777937551,1.1248972879999999,0.40961380399999997,0.6661873460000001,0.334634347,0.394207067,0.187551356,1.0080115040000002,2.198644207,1.113599014,0.241372227,0.28492193899999996,0.678512736,0.172350041,0.369556286,2.186935086,0.544782251,0.511503698,0.492810189,0.839975349,0.57189811,0.341413311,0.5840180770000001,0.335661463,0.301561216,0.37654067399999996,0.44474116700000005,0.14607019300000001,1.005561048,0.129757785,1.5042016809999998,0.28954523,0.24159663899999997,0.9682402370000001,0.069822046,0.136183885,0.165101335,0.132105783,0.15583292099999999,0.179930796,0.137172516,0.100593178,0.259515571,0.135936728,0.5814384579999999,0.266312407,1.61319822,2.433391003,0.175729115,1.446984676,0.835145823,0.25,,,0.132105783,0.12790410300000002,0.469476026,,0.23714780000000002,0.228868018,1.04164607,Control,Memantine,S/C,c-SC-m
294_9,0.280735721,0.434656341,0.281316554,2.299322362,3.722555663,0.26621490800000003,0.17909002899999998,4.840464666,0.198063892,1.240464666,0.369990319,0.319070668,0.27841239100000004,0.275508228,0.82749274,0.8278799609999999,1.71732817,1.134946757,0.393610842,0.652081317,0.286544046,0.37018393,0.175798645,0.9438528559999999,2.013359148,1.052662149,0.230590513,0.265827686,0.643175218,0.17715392100000002,0.352952565,2.035430784,0.519070668,0.46892546,0.439690223,0.801548887,0.530880929,0.327395934,0.5634075510000001,0.306292352,0.283833495,0.34733785100000003,0.396515005,0.157756024,1.02434739,0.132153614,1.53250502,0.289282129,0.250753012,1.045808233,0.064633534,0.146711847,0.15863453800000002,0.12976907599999998,0.161646586,0.19214357399999998,0.143072289,0.101154618,0.261671687,0.138805221,0.579819277,0.268448795,1.6880020080000002,2.427836345,0.178965863,1.4386295180000002,0.841114458,0.261797189,,,0.12976907599999998,0.135542169,0.47791164700000005,,0.235190763,0.21623996,1.082705823,Control,Memantine,S/C,c-SC-m
294_10,0.33930997,0.521325727,0.34338495,2.550937245,3.4371094810000002,0.271936974,0.220320565,5.197500679,0.239337137,1.499864167,0.433034501,0.379788101,0.32192339,0.32002173300000003,0.902200489,0.9013854929999999,1.8560173869999999,1.2051073079999999,0.456669383,0.7212713940000001,0.323010052,0.43439282799999995,0.208367291,1.036674817,2.179299104,1.188264059,0.270578647,0.304808476,0.706873132,0.20130399300000001,0.445531106,2.170877479,0.61206194,0.569410486,0.6335234989999999,0.939690302,0.632165173,0.407769628,0.638413475,0.39853300700000005,0.372724803,0.470795979,0.541157294,0.142607035,0.9705554670000001,0.137673086,1.508992519,0.300015916,0.22075441699999998,0.909597326,0.063982174,0.14754098400000001,0.160114595,0.13035174300000002,0.152634092,0.18844501,0.13958300199999998,0.10791023400000001,0.261976763,0.13608149,0.597166958,0.265796594,1.6224733409999998,2.406016234,0.188285851,1.438325641,0.878083718,0.274550374,,,0.13035174300000002,0.1577272,0.48177622200000003,,0.250676428,0.24367340399999998,1.076874105,Control,Memantine,S/C,c-SC-m
294_11,0.315139032,0.483264676,0.32621009300000003,2.42507724,3.6519052519999997,0.275489186,0.245365602,4.987899073,0.22090628199999998,1.402677652,0.422502575,0.35813594200000004,0.304325438,0.291709578,0.89907312,0.8563336770000001,1.755149331,1.151390319,0.42559217299999996,0.6959320290000001,0.315911432,0.421472709,0.213439753,0.989958805,2.057415036,1.128475798,0.27445932,0.28810504600000003,0.702111226,0.185118435,0.38748712700000004,2.061534501,0.576725026,0.547373841,0.5890834189999999,0.918898043,0.602729145,0.369207003,0.6063336770000001,0.35581874399999996,0.35092688,0.422245108,0.502832132,0.14730923699999998,0.967068273,0.138795181,1.5404016059999999,0.312449799,0.239839357,0.924819277,0.062811245,0.15261044199999999,0.157108434,0.136385542,0.161445783,0.188915663,0.14489959800000002,0.12305220900000001,0.267791165,0.14248996,0.622168675,0.285301205,1.657349398,2.49253012,0.19212851399999997,1.464738956,0.8576706829999999,0.278554217,,,0.136385542,0.138955823,0.514216867,,0.25028112399999997,0.249959839,1.105863454,Control,Memantine,S/C,c-SC-m
294_12,0.35969917,0.490404564,0.32520746899999997,2.4053423240000003,3.626815353,0.269190871,0.224325726,5.003371369,0.22328838199999998,1.373443983,0.418827801,0.357624481,0.31457468899999996,0.311462656,0.908454357,0.877852697,1.79123444,1.23003112,0.437240664,0.676348548,0.325466805,0.427126556,0.211358921,0.997406639,2.080912863,1.146006224,0.268672199,0.29564315399999996,0.701763485,0.18568464699999998,0.403786307,2.093620332,0.586618257,0.55186722,0.652748963,0.923755187,0.638485477,0.369294606,0.6257780079999999,0.367219917,0.35503112,0.441649378,0.48418049799999996,0.152669271,0.955891927,0.138671875,1.53499349,0.30875651,0.239257813,0.95686849,0.06266276,0.146484375,0.161458333,0.134928385,0.167480469,0.196777344,0.153808594,0.11035156300000001,0.258789063,0.146321615,0.623046875,0.293294271,1.648925781,2.466145833,0.192871094,1.482259115,0.871582031,0.28955078100000003,,,0.134928385,0.139811198,0.47965494799999997,,0.267578125,0.25244140600000003,1.127766927,Control,Memantine,S/C,c-SC-m
294_13,0.32083075,0.464352139,0.324550527,2.3493490390000002,3.2203967760000003,0.299132052,0.23279603199999999,4.5433973960000005,0.238065716,1.448233106,0.416305022,0.36205827700000004,0.31184129,0.326100434,0.8729076259999999,0.84283943,1.6732796030000001,1.050526968,0.445753255,0.6689398639999999,0.336019839,0.435213887,0.21698698100000002,0.929634222,1.887476751,1.0582765029999999,0.2699938,0.298822071,0.664910105,0.211407316,0.407625542,1.89150651,0.570985741,0.5477371360000001,0.6655300679999999,0.9178549290000001,0.645691259,0.380347179,0.673279603,0.39026658399999997,0.376937384,0.47861128299999994,0.508369498,0.124644164,0.860512403,0.136234242,1.4823098819999998,0.303782025,0.216958113,0.8379422529999999,0.058153721,0.148840992,0.148027654,0.134607564,0.149654331,0.167547784,0.141927613,0.118137454,0.254575031,0.132777552,0.632980887,0.285685238,1.633387556,2.3544123630000002,0.21553477,1.472549817,0.8704758029999999,0.298291989,,,0.134607564,0.165311102,0.5109800729999999,,0.305815372,0.324725498,1.062830419,Control,Memantine,S/C,c-SC-m
294_14,0.33571428600000003,0.519727891,0.365986395,2.565306122,3.457482993,0.326530612,0.25170068,5.101360543999999,0.25102040800000003,1.545238095,0.460204082,0.401360544,0.37755102,0.356122449,0.9503401359999999,0.8894557820000001,1.8493197280000002,1.18537415,0.471428571,0.764285714,0.37755102,0.46904761899999997,0.240136054,1.005102041,2.066326531,1.139115646,0.283333333,0.341836735,0.7428571429999999,0.227891156,0.442176871,2.0972789119999997,0.636394558,0.624829932,0.715306122,1.02244898,0.71122449,0.413945578,0.736054422,0.402380952,0.42585034,0.48299319700000004,0.56292517,0.142419289,0.867592971,0.13812832,1.470780548,0.243154884,0.226604005,0.871270944,0.055986923,0.153248876,0.158357172,0.14139763,0.158357172,0.179812015,0.159991827,0.127707397,0.267470372,0.132815693,0.643849612,0.30302411100000004,1.697793216,2.355537393,0.21046179,1.4572946469999999,0.82631794,0.303228443,,,0.14139763,0.17368206,0.49080506700000004,,0.29178586,0.295872497,1.072537801,Control,Memantine,S/C,c-SC-m
294_15,0.314397649,0.49526607899999997,0.362389814,2.510610513,3.522363696,0.317662422,0.279464577,4.9454782889999995,0.246163892,1.4476003919999998,0.425399935,0.378060725,0.329089128,0.34476003899999996,0.9337251059999999,0.89193601,1.75481554,1.158667973,0.461638916,0.6856023509999999,0.36761345100000004,0.49526607899999997,0.275220372,0.972902383,1.9542931769999998,1.121123082,0.281096964,0.303623898,0.720535423,0.218739798,0.43290891299999995,2.04733921,0.606594842,0.612471433,0.66993144,0.981717271,0.666666667,0.38720208899999997,0.704538035,0.410708456,0.40385243200000004,0.47110675799999996,0.526934378,0.137995435,0.900809297,0.133845196,1.4976136130000002,0.309815314,0.230753268,0.8746627929999999,0.06017846,0.155426437,0.151068686,0.138410459,0.169537248,0.185308155,0.147956007,0.11828180099999999,0.26354015399999997,0.134882756,0.627723594,0.308777755,1.6715086119999998,2.3374144009999998,0.221207719,1.469184478,0.8400083,0.30504254,,,0.138410459,0.150238639,0.530815522,,0.307740195,0.322888566,1.096908072,Control,Memantine,S/C,c-SC-m
3412_1,0.27048168,0.44723480200000004,0.281871827,2.485933855,4.341567174,0.256209688,0.18045835,6.65129683,0.215589406,1.1755180459999999,0.390284068,0.39042129799999997,0.30245642899999997,0.294222588,0.9305612740000001,1.3393714829999999,1.911623439,1.272951832,0.545491972,0.719226019,0.2245094,0.34074379,0.165911898,1.233978318,2.357211472,1.072869494,0.230273089,0.27254014,0.714422945,0.159462056,0.33621517799999995,2.562920269,0.7874296690000001,0.44284342,0.46452586799999995,0.964457253,0.554000274,0.348428709,0.553588582,0.322080417,0.296006587,0.358309318,0.429943735,0.190691212,1.241576936,0.150746787,1.9659604030000002,0.30071205300000003,0.40257033700000006,0.999739493,0.20302188300000001,0.171587357,0.19459881899999998,0.13268496,0.17193470000000002,0.203803404,0.19303577600000002,0.118617576,0.290552275,0.15830149400000001,0.601250434,0.291854811,1.974209795,2.820771101,0.163945815,1.473080931,0.8779089959999999,0.21448419600000002,0.150746787,0.134769017,0.13268496,0.140500174,0.47829107299999996,0.150138937,0.19242792600000003,0.210055575,0.927144842,Control,Memantine,S/C,c-SC-m
3412_2,0.265891907,0.452814338,0.298375805,2.481097732,4.712685522,0.249509941,0.185942313,6.763511621,0.221366564,1.163679642,0.40954914600000003,0.40310837299999996,0.31111733399999997,0.297675721,0.925931112,1.3599831980000001,1.920890507,1.32399888,0.50392047,0.71408569,0.23116774,0.34780173600000003,0.169140297,1.211145337,2.384206105,1.09283114,0.23004760600000002,0.272192663,0.7299075890000001,0.16157939,0.345841501,2.5840100809999997,0.7978157379999999,0.44469336299999995,0.44707364899999996,0.9946793620000001,0.559927191,0.35676281200000004,0.552926351,0.321338561,0.294315318,0.365723887,0.440352842,0.18596225100000002,1.230030334,0.145517358,1.886501517,0.283704078,0.383215369,1.0027805859999999,0.206100438,0.160599933,0.18781597600000002,0.130771823,0.163296259,0.20112908699999998,0.191776205,0.115604988,0.27898550699999997,0.151499831,0.574907314,0.28033367,1.951044826,2.6750926859999997,0.157061004,1.42256488,0.8429389959999999,0.211745871,0.146022919,0.12841253800000002,0.130771823,0.132709808,0.441691945,0.144337715,0.18596225100000002,0.202982811,0.891220088,Control,Memantine,S/C,c-SC-m
3412_3,0.274456908,0.464006815,0.303705807,2.524066449,4.6093994039999995,0.245491978,0.182592645,6.767570638,0.23654692600000002,1.192673577,0.41587391700000004,0.40224336200000005,0.305551612,0.298736334,0.97217095,1.412750248,1.9910549480000002,1.352122675,0.48757631700000004,0.704671305,0.235127077,0.342325713,0.168252165,1.233707227,2.737895783,1.075252023,0.23952861,0.272185148,0.7407354820000001,0.16441857199999999,0.34772114200000004,2.593071134,0.806190544,0.447394576,0.470822093,1.021865682,0.567229874,0.35638222299999994,0.563822235,0.329689053,0.292347011,0.34942496100000003,0.43901746399999997,0.186338523,1.20592667,0.140465428,1.91302528,0.277331324,0.37778335799999996,1.0317261009999998,0.188682404,0.159551314,0.18315754199999998,0.12891344400000002,0.163401976,0.19881131800000001,0.189854345,0.106981416,0.270885652,0.14783191,0.591160221,0.269211452,1.975556672,2.665996986,0.153942742,1.3936882640000001,0.8608739329999999,0.21647413399999998,0.14624142,0.125230203,0.12891344400000002,0.141888498,0.448434622,0.142558178,0.188933534,0.19437468600000002,0.872258497,Control,Memantine,S/C,c-SC-m
3412_4,0.267213395,0.42405604,0.29335383600000003,2.309755681,3.9256791389999997,0.25627883100000004,0.18845036699999998,6.288911669,0.208440116,1.220399795,0.38595592,0.385614215,0.304800957,0.29591662399999996,0.854946181,1.266017427,1.7698616090000001,1.2441483,0.528788655,0.6856313,0.23816846100000003,0.36015718399999996,0.177003246,1.154279856,2.123697249,1.001708526,0.236459935,0.261575261,0.693490518,0.168973176,0.347514095,2.303946694,0.73979156,0.46232701200000004,0.489150863,0.896634205,0.577994191,0.34512216,0.574747992,0.330087135,0.29830856,0.360669742,0.44541260899999996,0.18778763,1.2269615,0.16084858,1.9464586369999999,0.308227635,0.390952969,0.9174991579999999,0.195532607,0.17544056600000002,0.19384891699999998,0.139072848,0.178807947,0.205746997,0.209787855,0.128970704,0.30991132600000004,0.167134359,0.644516781,0.293186665,1.998428555,2.830732967,0.17330789100000002,1.5177909980000002,0.880906948,0.21506341899999998,0.16444045300000001,0.16140981,0.139072848,0.15501178599999998,0.455494444,0.184195757,0.21394095899999999,0.234145246,0.979795712,Control,Memantine,S/C,c-SC-m
3412_5,0.273375043,0.437087244,0.304831422,2.3757386169999997,3.883559263,0.25721237399999997,0.191518943,6.477407021,0.21584984399999999,1.18317692,0.410149461,0.39294403899999997,0.31438999,0.29822732,0.911018422,1.287452207,1.815085158,1.291623219,0.5055613489999999,0.681091415,0.240528328,0.353840806,0.17883211699999998,1.139555092,2.15884602,1.018595759,0.23670490100000002,0.270072993,0.704900938,0.167361835,0.37625999299999996,2.321341675,0.7596454640000001,0.458289885,0.463851234,0.9038929440000001,0.5761209589999999,0.34462982299999995,0.567431352,0.317518248,0.321863052,0.35297184600000003,0.45324991299999995,0.18209741100000001,1.158073717,0.155770075,1.91191312,0.305397104,0.382294866,0.9226634490000001,0.196467749,0.178038613,0.187362878,0.140412462,0.172114963,0.206559895,0.204695042,0.12856516,0.293220711,0.1587319,0.617266345,0.290258885,1.971259324,2.699539272,0.18067134699999998,1.472356297,0.8666081609999999,0.212264151,0.15993857,0.145677929,0.140412462,0.156208864,0.48266783700000004,0.17792891600000002,0.20897323399999998,0.235190873,0.9473453270000001,Control,Memantine,S/C,c-SC-m
3412_6,0.270942867,0.442691903,0.29828251,2.369610936,2.350683491,0.247809324,0.210304942,6.474237645,0.223624255,1.150368034,0.38222923200000003,0.398878374,0.295653698,0.303014371,0.925867508,1.294251665,1.8447248509999998,1.285138451,0.471784087,0.33491062,0.268664564,0.35488959,0.201542236,1.1382754990000001,2.160357518,1.023133544,0.23904661800000002,0.26796354699999997,0.7215212059999999,0.169295478,0.34542586799999997,2.322818086,0.758149317,0.466351209,0.478093235,0.8810024540000001,0.5753592710000001,0.343673326,0.599018577,0.32124079899999997,0.28040659,0.352611286,0.442691903,0.18511698399999998,1.1727686309999998,0.152188042,1.879549393,0.298743501,0.371425477,1.027512998,0.195082322,0.16605286,0.19183275600000002,0.134315425,0.17450173300000002,0.205155979,0.20797227,0.129116118,0.29625216600000004,0.158687175,0.6149263429999999,0.279137782,1.9900346619999998,2.7323440210000003,0.17482669,1.448006932,0.865034662,0.208730503,0.158795494,0.141356153,0.134315425,0.14753032900000002,0.47432842299999994,0.158470537,0.210138648,0.221403813,0.930784229,Control,Memantine,S/C,c-SC-m
3412_7,0.277741866,0.41822883,0.30015083,2.272786037,3.4878259,0.286360698,0.20491273399999999,6.069166127999999,0.211592329,1.344968757,0.39797457399999997,0.414565826,0.321482439,0.314156432,0.885585003,1.182934712,1.689937513,1.1865977159999999,0.5244559360000001,0.713639302,0.25296272399999997,0.37060978200000005,0.192630899,1.05365223,1.9467787109999999,0.966602025,0.24757595300000002,0.266752855,0.6802413270000001,0.19026072,0.35660418,2.129067011,0.711915535,0.46390864,0.539754363,0.9067011420000001,0.626804568,0.35014005600000003,0.600301659,0.334195217,0.301874596,0.37793579,0.465632407,0.166690111,1.083274722,0.150513434,1.821071881,0.300886201,0.333380222,0.849627233,0.176818118,0.17414544899999998,0.173442116,0.130820087,0.165846111,0.19186946100000002,0.191447461,0.120973414,0.302996202,0.158953439,0.612041075,0.282880855,1.862568575,2.7237304819999997,0.17808411899999999,1.458292306,0.8465325640000001,0.207342805,0.19580813100000002,0.166690111,0.130820087,0.164017443,0.447038965,0.188352792,0.24180616100000002,0.257560838,1.010128007,Control,Memantine,S/C,c-SC-m
